family,trace,capacity,decision_index,decision_id,candidate_key,candidate_page_id,next_reuse_request_index,t,never_reused,horizon,t_gt_h,t_le_h
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,96812cbc0445d880,,,inf,yes,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,5bab33d298046bb1,,,inf,yes,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,5bab33d298046bb1,,,inf,yes,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,5bab33d298046bb1,,,inf,yes,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,5bab33d298046bb1,,,inf,yes,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,5bab33d298046bb1,,,inf,yes,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,a1cc5ff8a5f6fd8e,,,inf,yes,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,a1cc5ff8a5f6fd8e,,,inf,yes,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,a1cc5ff8a5f6fd8e,,,inf,yes,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,a1cc5ff8a5f6fd8e,,,inf,yes,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,a1cc5ff8a5f6fd8e,,,inf,yes,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,7c320b6baf775a10,,10530,530,no,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,7c320b6baf775a10,,10530,530,no,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,7c320b6baf775a10,,10530,530,no,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,7c320b6baf775a10,,10530,530,no,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,7c320b6baf775a10,,10530,530,no,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,7a36a9dfb7c033dc,,48996,38996,no,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,7a36a9dfb7c033dc,,48996,38996,no,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,7a36a9dfb7c033dc,,48996,38996,no,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,7a36a9dfb7c033dc,,48996,38996,no,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,7a36a9dfb7c033dc,,48996,38996,no,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,11500f73174a1b2f,,10003,3,no,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,11500f73174a1b2f,,10003,3,no,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,11500f73174a1b2f,,10003,3,no,4,no,yes
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,11500f73174a1b2f,,10003,3,no,8,no,yes
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,11500f73174a1b2f,,10003,3,no,16,no,yes
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,17dde3da37741916,,,inf,yes,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,17dde3da37741916,,,inf,yes,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,17dde3da37741916,,,inf,yes,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,17dde3da37741916,,,inf,yes,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,17dde3da37741916,,,inf,yes,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,f14ef373d5d9bb6e,,10039,39,no,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,f14ef373d5d9bb6e,,10039,39,no,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,f14ef373d5d9bb6e,,10039,39,no,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,f14ef373d5d9bb6e,,10039,39,no,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,f14ef373d5d9bb6e,,10039,39,no,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,f3765264568dc23b,,,inf,yes,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,f3765264568dc23b,,,inf,yes,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,f3765264568dc23b,,,inf,yes,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,f3765264568dc23b,,,inf,yes,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,f3765264568dc23b,,,inf,yes,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,3dd91045d3d1e052,,26983,16983,no,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,3dd91045d3d1e052,,26983,16983,no,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,3dd91045d3d1e052,,26983,16983,no,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,3dd91045d3d1e052,,26983,16983,no,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,3dd91045d3d1e052,,26983,16983,no,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,32849fb687e0fba3,,,inf,yes,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,32849fb687e0fba3,,,inf,yes,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,32849fb687e0fba3,,,inf,yes,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,32849fb687e0fba3,,,inf,yes,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,32849fb687e0fba3,,,inf,yes,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,39d7d9c1c2945ea9,,45079,35079,no,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,39d7d9c1c2945ea9,,45079,35079,no,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,39d7d9c1c2945ea9,,45079,35079,no,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,39d7d9c1c2945ea9,,45079,35079,no,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,39d7d9c1c2945ea9,,45079,35079,no,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,df7b2aa71a2c774a,,,inf,yes,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,df7b2aa71a2c774a,,,inf,yes,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,df7b2aa71a2c774a,,,inf,yes,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,df7b2aa71a2c774a,,,inf,yes,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,df7b2aa71a2c774a,,,inf,yes,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,9fe8b17437efd4b6,,,inf,yes,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,9fe8b17437efd4b6,,,inf,yes,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,9fe8b17437efd4b6,,,inf,yes,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,9fe8b17437efd4b6,,,inf,yes,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,9fe8b17437efd4b6,,,inf,yes,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,5f05454fa8371e2b,,,inf,yes,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,5f05454fa8371e2b,,,inf,yes,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,5f05454fa8371e2b,,,inf,yes,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,5f05454fa8371e2b,,,inf,yes,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,5f05454fa8371e2b,,,inf,yes,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,832965484b0584aa,,,inf,yes,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,832965484b0584aa,,,inf,yes,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,832965484b0584aa,,,inf,yes,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,832965484b0584aa,,,inf,yes,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,832965484b0584aa,,,inf,yes,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,3e52b27efd7771c4,,,inf,yes,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,3e52b27efd7771c4,,,inf,yes,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,3e52b27efd7771c4,,,inf,yes,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,3e52b27efd7771c4,,,inf,yes,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,3e52b27efd7771c4,,,inf,yes,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,fee49a8d9a3417d1,,,inf,yes,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,fee49a8d9a3417d1,,,inf,yes,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,fee49a8d9a3417d1,,,inf,yes,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,fee49a8d9a3417d1,,,inf,yes,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,fee49a8d9a3417d1,,,inf,yes,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,23e5e947fbf41c56,,,inf,yes,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,23e5e947fbf41c56,,,inf,yes,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,23e5e947fbf41c56,,,inf,yes,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,23e5e947fbf41c56,,,inf,yes,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,23e5e947fbf41c56,,,inf,yes,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,8920be3194b29691,,,inf,yes,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,8920be3194b29691,,,inf,yes,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,8920be3194b29691,,,inf,yes,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,8920be3194b29691,,,inf,yes,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,8920be3194b29691,,,inf,yes,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,21e0c6bfb8cd2f91,,10079,79,no,1,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,21e0c6bfb8cd2f91,,10079,79,no,2,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,21e0c6bfb8cd2f91,,10079,79,no,4,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,21e0c6bfb8cd2f91,,10079,79,no,8,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,21e0c6bfb8cd2f91,,10079,79,no,16,yes,no
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,5d24eacbbd1bfb18,,10001,1,no,1,no,yes
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,5d24eacbbd1bfb18,,10001,1,no,2,no,yes
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,5d24eacbbd1bfb18,,10001,1,no,4,no,yes
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,5d24eacbbd1bfb18,,10001,1,no,8,no,yes
brightkite,brightkite_50k,32,10000,brightkite_50k|cap=32|t=10000,5d24eacbbd1bfb18,,10001,1,no,16,no,yes
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,7c320b6baf775a10,,10530,528,no,1,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,7c320b6baf775a10,,10530,528,no,2,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,7c320b6baf775a10,,10530,528,no,4,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,7c320b6baf775a10,,10530,528,no,8,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,7c320b6baf775a10,,10530,528,no,16,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,7a36a9dfb7c033dc,,48996,38994,no,1,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,7a36a9dfb7c033dc,,48996,38994,no,2,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,7a36a9dfb7c033dc,,48996,38994,no,4,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,7a36a9dfb7c033dc,,48996,38994,no,8,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,7a36a9dfb7c033dc,,48996,38994,no,16,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,11500f73174a1b2f,,10003,1,no,1,no,yes
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,11500f73174a1b2f,,10003,1,no,2,no,yes
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,11500f73174a1b2f,,10003,1,no,4,no,yes
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,11500f73174a1b2f,,10003,1,no,8,no,yes
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,11500f73174a1b2f,,10003,1,no,16,no,yes
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,f14ef373d5d9bb6e,,10039,37,no,1,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,f14ef373d5d9bb6e,,10039,37,no,2,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,f14ef373d5d9bb6e,,10039,37,no,4,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,f14ef373d5d9bb6e,,10039,37,no,8,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,f14ef373d5d9bb6e,,10039,37,no,16,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,3dd91045d3d1e052,,26983,16981,no,1,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,3dd91045d3d1e052,,26983,16981,no,2,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,3dd91045d3d1e052,,26983,16981,no,4,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,3dd91045d3d1e052,,26983,16981,no,8,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,3dd91045d3d1e052,,26983,16981,no,16,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,39d7d9c1c2945ea9,,45079,35077,no,1,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,39d7d9c1c2945ea9,,45079,35077,no,2,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,39d7d9c1c2945ea9,,45079,35077,no,4,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,39d7d9c1c2945ea9,,45079,35077,no,8,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,39d7d9c1c2945ea9,,45079,35077,no,16,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,21e0c6bfb8cd2f91,,10079,77,no,1,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,21e0c6bfb8cd2f91,,10079,77,no,2,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,21e0c6bfb8cd2f91,,10079,77,no,4,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,21e0c6bfb8cd2f91,,10079,77,no,8,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,21e0c6bfb8cd2f91,,10079,77,no,16,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,5d24eacbbd1bfb18,,10006,4,no,1,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,5d24eacbbd1bfb18,,10006,4,no,2,yes,no
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,5d24eacbbd1bfb18,,10006,4,no,4,no,yes
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,5d24eacbbd1bfb18,,10006,4,no,8,no,yes
brightkite,brightkite_50k,32,10002,brightkite_50k|cap=32|t=10002,5d24eacbbd1bfb18,,10006,4,no,16,no,yes
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,7c320b6baf775a10,,10530,526,no,1,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,7c320b6baf775a10,,10530,526,no,2,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,7c320b6baf775a10,,10530,526,no,4,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,7c320b6baf775a10,,10530,526,no,8,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,7c320b6baf775a10,,10530,526,no,16,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,7a36a9dfb7c033dc,,48996,38992,no,1,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,7a36a9dfb7c033dc,,48996,38992,no,2,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,7a36a9dfb7c033dc,,48996,38992,no,4,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,7a36a9dfb7c033dc,,48996,38992,no,8,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,7a36a9dfb7c033dc,,48996,38992,no,16,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,f14ef373d5d9bb6e,,10039,35,no,1,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,f14ef373d5d9bb6e,,10039,35,no,2,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,f14ef373d5d9bb6e,,10039,35,no,4,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,f14ef373d5d9bb6e,,10039,35,no,8,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,f14ef373d5d9bb6e,,10039,35,no,16,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,3dd91045d3d1e052,,26983,16979,no,1,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,3dd91045d3d1e052,,26983,16979,no,2,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,3dd91045d3d1e052,,26983,16979,no,4,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,3dd91045d3d1e052,,26983,16979,no,8,yes,no
brightkite,brightkite_50k,32,10004,brightkite_50k|cap=32|t=10004,3dd91045d3d1e052,,26983,16979,no,16,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,43ae90e46727c329,,10024,24,no,1,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,43ae90e46727c329,,10024,24,no,2,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,43ae90e46727c329,,10024,24,no,4,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,43ae90e46727c329,,10024,24,no,8,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,43ae90e46727c329,,10024,24,no,16,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,a33a37a82d9eabaa,,10342,342,no,1,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,a33a37a82d9eabaa,,10342,342,no,2,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,a33a37a82d9eabaa,,10342,342,no,4,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,a33a37a82d9eabaa,,10342,342,no,8,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,a33a37a82d9eabaa,,10342,342,no,16,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,62c4c0173aa7e152,,27222,17222,no,1,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,62c4c0173aa7e152,,27222,17222,no,2,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,62c4c0173aa7e152,,27222,17222,no,4,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,62c4c0173aa7e152,,27222,17222,no,8,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,62c4c0173aa7e152,,27222,17222,no,16,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,a58744bfd756e1cc,,27080,17080,no,1,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,a58744bfd756e1cc,,27080,17080,no,2,yes,no
brightkite,brightkite_50k,64,10000,brightkite_50k|cap=64|t=10000,a58744bfd756e1cc,,27080,17080,no,4,yes,no
