job_label,instance_id,mode,ranking_mode,k,trace_len,trace,lemma,chain_id,phase,damage_D,I_size,lemma1_chain_monotone,lemma2_head_bound,head_victim_e1,head_stale_set,I_set,a_values
campaign_r1_task12_random,39,random,near_tie,4,33,"p7,p3,p3,p5,p5,p3,p3,p5,p2,p5,p0,p2,p5,p5,p3,p3,p3,p2,p0,p0,p3,p5,p1,p1,p6,p2,p4,p4,p6,p1,p1,p1,p2",lemma2_head_bound,ph2_c0,2,2,0,False,False,p3,"p0,p2,p3",,"1000000000000,1000000000000"
campaign_r1_task12_random,46,random,adv_bias,6,102,"p4,p6,p4,p0,p0,p0,p6,p5,p1,p6,p5,p0,p0,p3,p4,p0,p3,p2,p5,p0,p7,p1,p5,p0,p5,p5,p5,p5,p1,p3,p0,p2,p2,p0,p4,p3,p2,p5,p4,p5,p2,p7,p0,p4,p4,p0,p5,p7,p0,p5,p5,p2,p4,p2,p4,p5,p5,p4,p4,p0,p1,p2,p2,p7,p1,p2,p5,p4,p2,p6,p6,p6,p4,p2,p2,p5,p2,p2,p2,p2,p7,p5,p2,p6,p6,p2,p6,p6,p4,p2,p6,p6,p5,p6,p2,p6,p5,p1,p3,p5,p4,p2",lemma1_chain_monotone,ph2_c1,2,2,3,False,True,p7,"p0,p1,p6,p7","p0,p1,p6","2,2"
campaign_r1_task12_random,46,random,adv_bias,6,102,"p4,p6,p4,p0,p0,p0,p6,p5,p1,p6,p5,p0,p0,p3,p4,p0,p3,p2,p5,p0,p7,p1,p5,p0,p5,p5,p5,p5,p1,p3,p0,p2,p2,p0,p4,p3,p2,p5,p4,p5,p2,p7,p0,p4,p4,p0,p5,p7,p0,p5,p5,p2,p4,p2,p4,p5,p5,p4,p4,p0,p1,p2,p2,p7,p1,p2,p5,p4,p2,p6,p6,p6,p4,p2,p2,p5,p2,p2,p2,p2,p7,p5,p2,p6,p6,p2,p6,p6,p4,p2,p6,p6,p5,p6,p2,p6,p5,p1,p3,p5,p4,p2",lemma1_chain_monotone,ph4_c0,4,3,4,False,True,p2,"p0,p1,p2,p6,p7","p0,p1,p6,p7","2,1000000000000,1000000000000"
campaign_r1_task12_random,53,random,adv_bias,2,22,"p2,p3,p3,p3,p1,p3,p5,p0,p5,p3,p3,p4,p2,p3,p3,p3,p3,p0,p3,p3,p3,p0",lemma1_chain_monotone,ph4_c0,4,2,0,False,False,p5,p5,,"1000000000000,1000000000000"
campaign_r1_task12_random,53,random,adv_bias,2,22,"p2,p3,p3,p3,p1,p3,p5,p0,p5,p3,p3,p4,p2,p3,p3,p3,p3,p0,p3,p3,p3,p0",lemma2_head_bound,ph4_c0,4,2,0,False,False,p5,p5,,"1000000000000,1000000000000"
campaign_r1_task12_random,55,random,adv_bias,4,72,"p6,p3,p6,p7,p2,p3,p1,p1,p6,p1,p5,p7,p5,p4,p1,p2,p1,p1,p6,p1,p1,p1,p1,p3,p1,p4,p3,p1,p1,p2,p0,p0,p1,p2,p6,p0,p4,p1,p6,p0,p4,p1,p1,p3,p0,p6,p7,p1,p7,p7,p4,p2,p7,p4,p0,p6,p7,p4,p5,p4,p6,p5,p4,p7,p5,p3,p3,p7,p6,p3,p0,p7",lemma1_chain_monotone,ph6_c0,6,2,2,False,True,p4,"p2,p4,p5","p2,p5","6,6"
campaign_r1_task12_random,55,random,adv_bias,4,72,"p6,p3,p6,p7,p2,p3,p1,p1,p6,p1,p5,p7,p5,p4,p1,p2,p1,p1,p6,p1,p1,p1,p1,p3,p1,p4,p3,p1,p1,p2,p0,p0,p1,p2,p6,p0,p4,p1,p6,p0,p4,p1,p1,p3,p0,p6,p7,p1,p7,p7,p4,p2,p7,p4,p0,p6,p7,p4,p5,p4,p6,p5,p4,p7,p5,p3,p3,p7,p6,p3,p0,p7",lemma1_chain_monotone,ph10_c0,10,2,0,False,False,p2,"p1,p2,p4",,"1000000000000,1000000000000"
campaign_r1_task12_random,55,random,adv_bias,4,72,"p6,p3,p6,p7,p2,p3,p1,p1,p6,p1,p5,p7,p5,p4,p1,p2,p1,p1,p6,p1,p1,p1,p1,p3,p1,p4,p3,p1,p1,p2,p0,p0,p1,p2,p6,p0,p4,p1,p6,p0,p4,p1,p1,p3,p0,p6,p7,p1,p7,p7,p4,p2,p7,p4,p0,p6,p7,p4,p5,p4,p6,p5,p4,p7,p5,p3,p3,p7,p6,p3,p0,p7",lemma2_head_bound,ph10_c0,10,2,0,False,False,p2,"p1,p2,p4",,"1000000000000,1000000000000"
campaign_r1_task12_random,57,random,adv_bias,8,84,"p8,p8,p4,p4,p4,p5,p4,p5,p3,p0,p5,p8,p8,p0,p5,p5,p4,p5,p3,p8,p6,p2,p4,p4,p1,p3,p4,p1,p5,p5,p7,p5,p3,p4,p0,p2,p8,p7,p6,p6,p7,p5,p1,p6,p4,p3,p1,p2,p4,p5,p1,p4,p2,p4,p3,p3,p1,p8,p6,p2,p1,p8,p0,p2,p6,p3,p0,p0,p2,p7,p0,p4,p5,p0,p7,p2,p1,p0,p8,p4,p2,p3,p8,p4",lemma1_chain_monotone,ph1_c0,1,3,5,False,True,p4,"p0,p1,p2,p3,p4,p6,p8","p0,p1,p2,p6,p8","2,1,2"
campaign_r1_task12_random,62,random,adv_bias,8,70,"p9,p9,p9,p2,p3,p2,p2,p9,p11,p9,p3,p2,p2,p9,p9,p2,p11,p2,p3,p9,p9,p11,p2,p9,p2,p10,p7,p11,p2,p7,p2,p11,p9,p11,p9,p2,p5,p2,p9,p14,p2,p9,p2,p9,p11,p2,p2,p12,p11,p2,p9,p11,p11,p2,p2,p7,p3,p2,p9,p2,p9,p2,p2,p9,p2,p4,p1,p2,p2,p1",lemma1_chain_monotone,ph1_c0,1,2,4,False,True,p7,"p10,p14,p3,p5,p7","p10,p14,p3,p5","2,1"
campaign_r1_task12_random,69,random,adv_bias,6,88,"p5,p0,p3,p5,p3,p3,p6,p0,p5,p3,p3,p3,p5,p5,p5,p3,p6,p3,p5,p5,p5,p6,p5,p6,p5,p0,p2,p5,p5,p6,p4,p6,p3,p4,p6,p5,p6,p2,p2,p2,p2,p3,p0,p5,p0,p5,p1,p6,p4,p5,p4,p5,p3,p4,p1,p5,p6,p5,p4,p4,p4,p5,p4,p5,p5,p5,p4,p5,p5,p0,p4,p5,p6,p5,p5,p5,p0,p3,p4,p0,p3,p2,p5,p2,p6,p5,p5,p5",lemma1_chain_monotone,ph1_c0,1,2,4,False,True,p4,"p0,p2,p3,p4,p5","p0,p2,p3,p5","1,1"
campaign_r1_task12_random,74,random,adv_bias,5,65,"p5,p5,p5,p5,p2,p5,p5,p5,p5,p6,p5,p5,p6,p5,p5,p5,p6,p5,p5,p6,p6,p5,p5,p6,p7,p5,p5,p7,p6,p5,p6,p5,p6,p5,p6,p6,p5,p2,p6,p6,p6,p10,p5,p6,p6,p6,p6,p6,p6,p6,p6,p6,p9,p6,p6,p6,p6,p6,p6,p3,p9,p6,p11,p9,p6",lemma1_chain_monotone,ph1_c1,1,2,0,False,False,p7,"p10,p5,p7",,"1000000000000,1000000000000"
campaign_r1_task12_random,74,random,adv_bias,5,65,"p5,p5,p5,p5,p2,p5,p5,p5,p5,p6,p5,p5,p6,p5,p5,p5,p6,p5,p5,p6,p6,p5,p5,p6,p7,p5,p5,p7,p6,p5,p6,p5,p6,p5,p6,p6,p5,p2,p6,p6,p6,p10,p5,p6,p6,p6,p6,p6,p6,p6,p6,p6,p9,p6,p6,p6,p6,p6,p6,p3,p9,p6,p11,p9,p6",lemma2_head_bound,ph1_c1,1,2,0,False,False,p7,"p10,p5,p7",,"1000000000000,1000000000000"
campaign_r1_task12_random,75,random,noisy,3,36,"p1,p1,p1,p5,p3,p2,p5,p4,p5,p4,p2,p0,p3,p4,p2,p4,p1,p7,p5,p6,p5,p5,p5,p7,p7,p5,p7,p4,p6,p5,p2,p5,p7,p6,p5,p7",lemma1_chain_monotone,ph4_c0,4,2,0,False,False,p2,"p2,p4",,"12,8"
campaign_r1_task12_random,75,random,noisy,3,36,"p1,p1,p1,p5,p3,p2,p5,p4,p5,p4,p2,p0,p3,p4,p2,p4,p1,p7,p5,p6,p5,p5,p5,p7,p7,p5,p7,p4,p6,p5,p2,p5,p7,p6,p5,p7",lemma2_head_bound,ph4_c0,4,2,0,False,False,p2,"p2,p4",,"12,8"
campaign_r1_task12_random,86,random,noisy,6,100,"p9,p9,p9,p0,p9,p9,p0,p0,p1,p4,p9,p4,p9,p0,p9,p5,p9,p3,p11,p9,p10,p9,p9,p10,p9,p0,p9,p7,p13,p11,p13,p9,p13,p9,p1,p7,p9,p0,p7,p13,p11,p13,p1,p12,p13,p1,p11,p11,p1,p7,p7,p7,p11,p13,p10,p12,p11,p7,p6,p8,p7,p3,p2,p4,p7,p13,p8,p6,p4,p13,p2,p13,p7,p2,p7,p4,p6,p5,p7,p0,p13,p0,p7,p7,p9,p4,p9,p7,p8,p13,p7,p1,p4,p1,p9,p9,p9,p3,p8,p7",lemma1_chain_monotone,ph1_c0,1,2,0,False,False,p4,"p0,p1,p3,p4",,"43,34"
campaign_r1_task12_random,86,random,noisy,6,100,"p9,p9,p9,p0,p9,p9,p0,p0,p1,p4,p9,p4,p9,p0,p9,p5,p9,p3,p11,p9,p10,p9,p9,p10,p9,p0,p9,p7,p13,p11,p13,p9,p13,p9,p1,p7,p9,p0,p7,p13,p11,p13,p1,p12,p13,p1,p11,p11,p1,p7,p7,p7,p11,p13,p10,p12,p11,p7,p6,p8,p7,p3,p2,p4,p7,p13,p8,p6,p4,p13,p2,p13,p7,p2,p7,p4,p6,p5,p7,p0,p13,p0,p7,p7,p9,p4,p9,p7,p8,p13,p7,p1,p4,p1,p9,p9,p9,p3,p8,p7",lemma2_head_bound,ph1_c0,1,2,0,False,False,p4,"p0,p1,p3,p4",,"43,34"
campaign_r1_task12_random,96,random,adv_bias,8,139,"p2,p2,p10,p5,p10,p2,p5,p5,p8,p0,p2,p2,p8,p7,p2,p5,p1,p0,p2,p5,p1,p2,p9,p5,p2,p2,p5,p9,p2,p5,p2,p2,p8,p8,p9,p9,p9,p9,p9,p9,p6,p2,p5,p2,p8,p2,p11,p7,p4,p8,p5,p9,p5,p0,p0,p0,p6,p5,p8,p2,p1,p6,p5,p9,p2,p3,p5,p5,p1,p11,p0,p2,p5,p9,p5,p11,p5,p10,p1,p3,p2,p1,p9,p11,p10,p8,p2,p8,p2,p2,p11,p2,p2,p2,p2,p2,p2,p10,p10,p2,p2,p11,p2,p2,p2,p2,p9,p7,p2,p9,p3,p2,p5,p0,p5,p6,p5,p7,p7,p5,p9,p7,p9,p7,p2,p9,p3,p7,p10,p3,p8,p9,p2,p9,p1,p11,p7,p9,p7",lemma1_chain_monotone,ph3_c0,3,2,5,False,True,p1,"p1,p10,p3,p4,p6,p7,p8","p3,p4,p6,p7,p8","7,5"
campaign_r1_task12_random,107,random,near_tie,6,117,"p2,p8,p5,p4,p5,p2,p6,p4,p9,p9,p2,p7,p9,p5,p5,p2,p9,p4,p1,p9,p5,p5,p7,p2,p4,p9,p2,p9,p9,p2,p1,p7,p3,p7,p0,p2,p2,p9,p1,p7,p3,p2,p3,p9,p5,p2,p0,p3,p2,p3,p2,p4,p3,p0,p3,p6,p3,p0,p2,p4,p5,p8,p1,p2,p9,p9,p2,p8,p2,p2,p9,p2,p1,p1,p7,p1,p6,p6,p0,p7,p7,p1,p1,p6,p2,p9,p6,p1,p8,p6,p3,p1,p3,p4,p4,p7,p8,p1,p2,p3,p0,p3,p5,p1,p0,p0,p7,p9,p0,p9,p5,p4,p0,p5,p9,p9,p8",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p9,"p1,p9",,"13,7"
campaign_r1_task12_random,107,random,near_tie,6,117,"p2,p8,p5,p4,p5,p2,p6,p4,p9,p9,p2,p7,p9,p5,p5,p2,p9,p4,p1,p9,p5,p5,p7,p2,p4,p9,p2,p9,p9,p2,p1,p7,p3,p7,p0,p2,p2,p9,p1,p7,p3,p2,p3,p9,p5,p2,p0,p3,p2,p3,p2,p4,p3,p0,p3,p6,p3,p0,p2,p4,p5,p8,p1,p2,p9,p9,p2,p8,p2,p2,p9,p2,p1,p1,p7,p1,p6,p6,p0,p7,p7,p1,p1,p6,p2,p9,p6,p1,p8,p6,p3,p1,p3,p4,p4,p7,p8,p1,p2,p3,p0,p3,p5,p1,p0,p0,p7,p9,p0,p9,p5,p4,p0,p5,p9,p9,p8",lemma2_head_bound,ph3_c0,3,2,0,False,False,p9,"p1,p9",,"13,7"
campaign_r1_task12_random,107,random,near_tie,6,117,"p2,p8,p5,p4,p5,p2,p6,p4,p9,p9,p2,p7,p9,p5,p5,p2,p9,p4,p1,p9,p5,p5,p7,p2,p4,p9,p2,p9,p9,p2,p1,p7,p3,p7,p0,p2,p2,p9,p1,p7,p3,p2,p3,p9,p5,p2,p0,p3,p2,p3,p2,p4,p3,p0,p3,p6,p3,p0,p2,p4,p5,p8,p1,p2,p9,p9,p2,p8,p2,p2,p9,p2,p1,p1,p7,p1,p6,p6,p0,p7,p7,p1,p1,p6,p2,p9,p6,p1,p8,p6,p3,p1,p3,p4,p4,p7,p8,p1,p2,p3,p0,p3,p5,p1,p0,p0,p7,p9,p0,p9,p5,p4,p0,p5,p9,p9,p8",lemma1_chain_monotone,ph4_c0,4,2,0,False,False,p4,"p0,p2,p3,p4,p6",,"31,26"
campaign_r1_task12_random,107,random,near_tie,6,117,"p2,p8,p5,p4,p5,p2,p6,p4,p9,p9,p2,p7,p9,p5,p5,p2,p9,p4,p1,p9,p5,p5,p7,p2,p4,p9,p2,p9,p9,p2,p1,p7,p3,p7,p0,p2,p2,p9,p1,p7,p3,p2,p3,p9,p5,p2,p0,p3,p2,p3,p2,p4,p3,p0,p3,p6,p3,p0,p2,p4,p5,p8,p1,p2,p9,p9,p2,p8,p2,p2,p9,p2,p1,p1,p7,p1,p6,p6,p0,p7,p7,p1,p1,p6,p2,p9,p6,p1,p8,p6,p3,p1,p3,p4,p4,p7,p8,p1,p2,p3,p0,p3,p5,p1,p0,p0,p7,p9,p0,p9,p5,p4,p0,p5,p9,p9,p8",lemma2_head_bound,ph4_c0,4,2,0,False,False,p4,"p0,p2,p3,p4,p6",,"31,26"
campaign_r1_task12_random,112,random,adv_bias,6,69,"p6,p5,p3,p6,p1,p0,p0,p0,p5,p0,p3,p7,p0,p1,p3,p1,p6,p3,p7,p3,p3,p5,p2,p2,p3,p6,p7,p5,p6,p6,p6,p2,p2,p6,p5,p6,p6,p5,p6,p2,p2,p6,p5,p5,p0,p5,p7,p3,p3,p4,p5,p1,p5,p4,p6,p0,p4,p6,p6,p4,p3,p4,p1,p6,p4,p4,p3,p7,p4",lemma1_chain_monotone,ph1_c0,1,3,4,False,True,p6,"p0,p1,p5,p6,p7","p0,p1,p5,p7","1,1,1"
campaign_r1_task12_random,112,random,adv_bias,6,69,"p6,p5,p3,p6,p1,p0,p0,p0,p5,p0,p3,p7,p0,p1,p3,p1,p6,p3,p7,p3,p3,p5,p2,p2,p3,p6,p7,p5,p6,p6,p6,p2,p2,p6,p5,p6,p6,p5,p6,p2,p2,p6,p5,p5,p0,p5,p7,p3,p3,p4,p5,p1,p5,p4,p6,p0,p4,p6,p6,p4,p3,p4,p1,p6,p4,p4,p3,p7,p4",lemma1_chain_monotone,ph2_c1,2,2,4,False,True,p6,"p0,p2,p3,p6,p7","p0,p2,p3,p7","3,2"
campaign_r1_task12_random,120,random,adv_bias,2,39,"p0,p2,p0,p2,p2,p1,p1,p0,p0,p2,p0,p0,p2,p3,p0,p1,p3,p2,p3,p3,p2,p3,p2,p3,p2,p3,p0,p2,p1,p0,p0,p1,p1,p2,p2,p1,p1,p2,p2",lemma2_head_bound,ph4_c0,4,2,0,True,False,p2,p2,,"2,10"
campaign_r1_task12_random,134,random,adv_bias,8,138,"p10,p14,p3,p2,p6,p1,p5,p8,p15,p15,p14,p8,p7,p7,p5,p13,p2,p17,p10,p13,p16,p1,p4,p14,p4,p7,p2,p7,p16,p0,p13,p8,p17,p3,p3,p1,p6,p11,p8,p8,p8,p1,p7,p7,p2,p12,p7,p15,p7,p16,p8,p10,p1,p7,p1,p9,p7,p8,p0,p11,p1,p9,p6,p4,p7,p6,p0,p9,p14,p11,p14,p0,p7,p9,p0,p8,p9,p6,p6,p1,p6,p1,p5,p13,p8,p16,p1,p16,p8,p8,p10,p6,p14,p8,p6,p16,p11,p16,p11,p6,p2,p2,p11,p2,p2,p6,p1,p3,p4,p8,p7,p7,p2,p13,p4,p0,p10,p0,p15,p9,p6,p3,p4,p5,p5,p9,p0,p0,p12,p4,p6,p0,p5,p6,p4,p4,p11,p16",lemma1_chain_monotone,ph1_c0,1,5,6,False,True,p8,"p1,p10,p2,p3,p5,p6,p8","p1,p10,p2,p3,p5,p6","1,3,4,4,6"
campaign_r1_task12_random,134,random,adv_bias,8,138,"p10,p14,p3,p2,p6,p1,p5,p8,p15,p15,p14,p8,p7,p7,p5,p13,p2,p17,p10,p13,p16,p1,p4,p14,p4,p7,p2,p7,p16,p0,p13,p8,p17,p3,p3,p1,p6,p11,p8,p8,p8,p1,p7,p7,p2,p12,p7,p15,p7,p16,p8,p10,p1,p7,p1,p9,p7,p8,p0,p11,p1,p9,p6,p4,p7,p6,p0,p9,p14,p11,p14,p0,p7,p9,p0,p8,p9,p6,p6,p1,p6,p1,p5,p13,p8,p16,p1,p16,p8,p8,p10,p6,p14,p8,p6,p16,p11,p16,p11,p6,p2,p2,p11,p2,p2,p6,p1,p3,p4,p8,p7,p7,p2,p13,p4,p0,p10,p0,p15,p9,p6,p3,p4,p5,p5,p9,p0,p0,p12,p4,p6,p0,p5,p6,p4,p4,p11,p16",lemma1_chain_monotone,ph3_c1,3,2,4,False,True,p16,"p10,p14,p16,p4,p5","p10,p14,p4,p5","16,16"
campaign_r1_task12_random,134,random,adv_bias,8,138,"p10,p14,p3,p2,p6,p1,p5,p8,p15,p15,p14,p8,p7,p7,p5,p13,p2,p17,p10,p13,p16,p1,p4,p14,p4,p7,p2,p7,p16,p0,p13,p8,p17,p3,p3,p1,p6,p11,p8,p8,p8,p1,p7,p7,p2,p12,p7,p15,p7,p16,p8,p10,p1,p7,p1,p9,p7,p8,p0,p11,p1,p9,p6,p4,p7,p6,p0,p9,p14,p11,p14,p0,p7,p9,p0,p8,p9,p6,p6,p1,p6,p1,p5,p13,p8,p16,p1,p16,p8,p8,p10,p6,p14,p8,p6,p16,p11,p16,p11,p6,p2,p2,p11,p2,p2,p6,p1,p3,p4,p8,p7,p7,p2,p13,p4,p0,p10,p0,p15,p9,p6,p3,p4,p5,p5,p9,p0,p0,p12,p4,p6,p0,p5,p6,p4,p4,p11,p16",lemma1_chain_monotone,ph4_c0,4,2,6,False,True,p6,"p13,p14,p17,p3,p4,p5,p6","p13,p14,p17,p3,p4,p5","17,17"
campaign_r1_task12_random,134,random,adv_bias,8,138,"p10,p14,p3,p2,p6,p1,p5,p8,p15,p15,p14,p8,p7,p7,p5,p13,p2,p17,p10,p13,p16,p1,p4,p14,p4,p7,p2,p7,p16,p0,p13,p8,p17,p3,p3,p1,p6,p11,p8,p8,p8,p1,p7,p7,p2,p12,p7,p15,p7,p16,p8,p10,p1,p7,p1,p9,p7,p8,p0,p11,p1,p9,p6,p4,p7,p6,p0,p9,p14,p11,p14,p0,p7,p9,p0,p8,p9,p6,p6,p1,p6,p1,p5,p13,p8,p16,p1,p16,p8,p8,p10,p6,p14,p8,p6,p16,p11,p16,p11,p6,p2,p2,p11,p2,p2,p6,p1,p3,p4,p8,p7,p7,p2,p13,p4,p0,p10,p0,p15,p9,p6,p3,p4,p5,p5,p9,p0,p0,p12,p4,p6,p0,p5,p6,p4,p4,p11,p16",lemma1_chain_monotone,ph9_c0,9,4,3,False,True,p5,"p12,p14,p17,p5","p12,p14,p17","13,16,24,22"
campaign_r1_task12_random,134,random,adv_bias,8,138,"p10,p14,p3,p2,p6,p1,p5,p8,p15,p15,p14,p8,p7,p7,p5,p13,p2,p17,p10,p13,p16,p1,p4,p14,p4,p7,p2,p7,p16,p0,p13,p8,p17,p3,p3,p1,p6,p11,p8,p8,p8,p1,p7,p7,p2,p12,p7,p15,p7,p16,p8,p10,p1,p7,p1,p9,p7,p8,p0,p11,p1,p9,p6,p4,p7,p6,p0,p9,p14,p11,p14,p0,p7,p9,p0,p8,p9,p6,p6,p1,p6,p1,p5,p13,p8,p16,p1,p16,p8,p8,p10,p6,p14,p8,p6,p16,p11,p16,p11,p6,p2,p2,p11,p2,p2,p6,p1,p3,p4,p8,p7,p7,p2,p13,p4,p0,p10,p0,p15,p9,p6,p3,p4,p5,p5,p9,p0,p0,p12,p4,p6,p0,p5,p6,p4,p4,p11,p16",lemma1_chain_monotone,ph10_c1,10,2,0,False,False,p13,"p1,p10,p13,p15,p2,p8",,"1000000000000,1000000000000"
campaign_r1_task12_random,134,random,adv_bias,8,138,"p10,p14,p3,p2,p6,p1,p5,p8,p15,p15,p14,p8,p7,p7,p5,p13,p2,p17,p10,p13,p16,p1,p4,p14,p4,p7,p2,p7,p16,p0,p13,p8,p17,p3,p3,p1,p6,p11,p8,p8,p8,p1,p7,p7,p2,p12,p7,p15,p7,p16,p8,p10,p1,p7,p1,p9,p7,p8,p0,p11,p1,p9,p6,p4,p7,p6,p0,p9,p14,p11,p14,p0,p7,p9,p0,p8,p9,p6,p6,p1,p6,p1,p5,p13,p8,p16,p1,p16,p8,p8,p10,p6,p14,p8,p6,p16,p11,p16,p11,p6,p2,p2,p11,p2,p2,p6,p1,p3,p4,p8,p7,p7,p2,p13,p4,p0,p10,p0,p15,p9,p6,p3,p4,p5,p5,p9,p0,p0,p12,p4,p6,p0,p5,p6,p4,p4,p11,p16",lemma2_head_bound,ph10_c1,10,2,0,False,False,p13,"p1,p10,p13,p15,p2,p8",,"1000000000000,1000000000000"
