job_label,instance_id,mode,ranking_mode,k,trace_len,trace,lemma,chain_id,phase,damage_D,I_size,lemma1_chain_monotone,lemma2_head_bound,head_victim_e1,head_stale_set,I_set,a_values
campaign_r1_task15_random,17,random,adv_bias,8,68,"p2,p2,p5,p2,p8,p2,p5,p2,p9,p2,p8,p4,p2,p9,p2,p5,p7,p1,p9,p2,p7,p7,p1,p1,p1,p0,p9,p1,p2,p9,p1,p1,p9,p5,p11,p11,p9,p1,p2,p2,p1,p1,p0,p2,p11,p11,p1,p11,p1,p12,p11,p9,p8,p10,p8,p1,p1,p11,p8,p8,p1,p3,p5,p8,p3,p10,p7,p3",lemma1_chain_monotone,ph1_c0,1,2,6,False,True,p1,"p0,p1,p2,p4,p5,p7,p8","p0,p2,p4,p5,p7,p8","1,1"
campaign_r1_task15_random,17,random,adv_bias,8,68,"p2,p2,p5,p2,p8,p2,p5,p2,p9,p2,p8,p4,p2,p9,p2,p5,p7,p1,p9,p2,p7,p7,p1,p1,p1,p0,p9,p1,p2,p9,p1,p1,p9,p5,p11,p11,p9,p1,p2,p2,p1,p1,p0,p2,p11,p11,p1,p11,p1,p12,p11,p9,p8,p10,p8,p1,p1,p11,p8,p8,p1,p3,p5,p8,p3,p10,p7,p3",lemma1_chain_monotone,ph2_c1,2,2,0,False,False,p2,"p0,p1,p11,p12,p2,p4",,"1000000000000,1000000000000"
campaign_r1_task15_random,17,random,adv_bias,8,68,"p2,p2,p5,p2,p8,p2,p5,p2,p9,p2,p8,p4,p2,p9,p2,p5,p7,p1,p9,p2,p7,p7,p1,p1,p1,p0,p9,p1,p2,p9,p1,p1,p9,p5,p11,p11,p9,p1,p2,p2,p1,p1,p0,p2,p11,p11,p1,p11,p1,p12,p11,p9,p8,p10,p8,p1,p1,p11,p8,p8,p1,p3,p5,p8,p3,p10,p7,p3",lemma2_head_bound,ph2_c1,2,2,0,False,False,p2,"p0,p1,p11,p12,p2,p4",,"1000000000000,1000000000000"
campaign_r1_task15_random,27,random,near_tie,6,67,"p9,p7,p9,p3,p7,p11,p1,p1,p7,p9,p13,p11,p6,p5,p2,p5,p1,p2,p0,p2,p4,p2,p0,p4,p5,p2,p10,p5,p10,p5,p4,p0,p6,p0,p7,p10,p4,p2,p6,p6,p1,p7,p4,p6,p6,p7,p0,p10,p7,p7,p6,p2,p7,p10,p5,p7,p8,p7,p8,p1,p8,p8,p7,p8,p7,p7,p13",lemma1_chain_monotone,ph1_c0,1,3,0,False,False,p11,"p1,p11,p13,p3,p7",,"1000000000000,1000000000000,48"
campaign_r1_task15_random,27,random,near_tie,6,67,"p9,p7,p9,p3,p7,p11,p1,p1,p7,p9,p13,p11,p6,p5,p2,p5,p1,p2,p0,p2,p4,p2,p0,p4,p5,p2,p10,p5,p10,p5,p4,p0,p6,p0,p7,p10,p4,p2,p6,p6,p1,p7,p4,p6,p6,p7,p0,p10,p7,p7,p6,p2,p7,p10,p5,p7,p8,p7,p8,p1,p8,p8,p7,p8,p7,p7,p13",lemma2_head_bound,ph1_c0,1,3,0,False,False,p11,"p1,p11,p13,p3,p7",,"1000000000000,1000000000000,48"
campaign_r1_task15_random,33,random,adv_bias,8,104,"p0,p9,p0,p0,p3,p2,p2,p4,p6,p0,p5,p1,p1,p2,p0,p4,p9,p2,p2,p3,p1,p4,p3,p1,p2,p8,p1,p2,p5,p7,p2,p9,p2,p9,p2,p4,p2,p3,p1,p9,p2,p6,p9,p7,p8,p2,p9,p9,p2,p7,p3,p2,p0,p2,p3,p2,p0,p2,p0,p4,p9,p8,p0,p2,p2,p1,p2,p2,p2,p9,p0,p9,p4,p2,p6,p8,p9,p4,p2,p2,p2,p0,p2,p5,p2,p2,p8,p5,p2,p5,p4,p4,p9,p9,p8,p2,p6,p2,p1,p2,p8,p3,p4,p5",lemma1_chain_monotone,ph1_c0,1,2,6,False,True,p2,"p0,p2,p3,p4,p5,p6,p9","p0,p3,p4,p5,p6,p9","1,1"
campaign_r1_task15_random,33,random,adv_bias,8,104,"p0,p9,p0,p0,p3,p2,p2,p4,p6,p0,p5,p1,p1,p2,p0,p4,p9,p2,p2,p3,p1,p4,p3,p1,p2,p8,p1,p2,p5,p7,p2,p9,p2,p9,p2,p4,p2,p3,p1,p9,p2,p6,p9,p7,p8,p2,p9,p9,p2,p7,p3,p2,p0,p2,p3,p2,p0,p2,p0,p4,p9,p8,p0,p2,p2,p1,p2,p2,p2,p9,p0,p9,p4,p2,p6,p8,p9,p4,p2,p2,p2,p0,p2,p5,p2,p2,p8,p5,p2,p5,p4,p4,p9,p9,p8,p2,p6,p2,p1,p2,p8,p3,p4,p5",lemma1_chain_monotone,ph2_c0,2,2,6,False,True,p8,"p0,p1,p2,p3,p4,p5,p8","p0,p1,p2,p3,p4,p5","2,2"
campaign_r1_task15_random,33,random,adv_bias,8,104,"p0,p9,p0,p0,p3,p2,p2,p4,p6,p0,p5,p1,p1,p2,p0,p4,p9,p2,p2,p3,p1,p4,p3,p1,p2,p8,p1,p2,p5,p7,p2,p9,p2,p9,p2,p4,p2,p3,p1,p9,p2,p6,p9,p7,p8,p2,p9,p9,p2,p7,p3,p2,p0,p2,p3,p2,p0,p2,p0,p4,p9,p8,p0,p2,p2,p1,p2,p2,p2,p9,p0,p9,p4,p2,p6,p8,p9,p4,p2,p2,p2,p0,p2,p5,p2,p2,p8,p5,p2,p5,p4,p4,p9,p9,p8,p2,p6,p2,p1,p2,p8,p3,p4,p5",lemma1_chain_monotone,ph3_c0,3,2,6,False,True,p0,"p0,p3,p4,p5,p6,p7,p8","p3,p4,p5,p6,p7,p8","4,3"
campaign_r1_task15_random,33,random,adv_bias,8,104,"p0,p9,p0,p0,p3,p2,p2,p4,p6,p0,p5,p1,p1,p2,p0,p4,p9,p2,p2,p3,p1,p4,p3,p1,p2,p8,p1,p2,p5,p7,p2,p9,p2,p9,p2,p4,p2,p3,p1,p9,p2,p6,p9,p7,p8,p2,p9,p9,p2,p7,p3,p2,p0,p2,p3,p2,p0,p2,p0,p4,p9,p8,p0,p2,p2,p1,p2,p2,p2,p9,p0,p9,p4,p2,p6,p8,p9,p4,p2,p2,p2,p0,p2,p5,p2,p2,p8,p5,p2,p5,p4,p4,p9,p9,p8,p2,p6,p2,p1,p2,p8,p3,p4,p5",lemma1_chain_monotone,ph3_c1,3,2,4,False,True,p6,"p3,p5,p6,p7,p8","p3,p5,p7,p8","2,2"
campaign_r1_task15_random,33,random,adv_bias,8,104,"p0,p9,p0,p0,p3,p2,p2,p4,p6,p0,p5,p1,p1,p2,p0,p4,p9,p2,p2,p3,p1,p4,p3,p1,p2,p8,p1,p2,p5,p7,p2,p9,p2,p9,p2,p4,p2,p3,p1,p9,p2,p6,p9,p7,p8,p2,p9,p9,p2,p7,p3,p2,p0,p2,p3,p2,p0,p2,p0,p4,p9,p8,p0,p2,p2,p1,p2,p2,p2,p9,p0,p9,p4,p2,p6,p8,p9,p4,p2,p2,p2,p0,p2,p5,p2,p2,p8,p5,p2,p5,p4,p4,p9,p9,p8,p2,p6,p2,p1,p2,p8,p3,p4,p5",lemma1_chain_monotone,ph4_c0,4,2,0,False,False,p2,"p0,p1,p2,p6,p7,p8,p9",,"1000000000000,1000000000000"
