horizon,model,val_mae,val_rmse,test_mae,test_rmse,val_top1,test_top1,val_mean_regret,test_mean_regret
4,ridge,1.0269734464574825,1.2018833690455675,0.9321543572734599,1.104515816642671,0.024288107202680067,0.05541346973572037,0.0,0.02216538789428815
4,random_forest,1.0265071633026692,1.2113492338397682,0.9134465522112002,1.0955510990490402,0.04522613065326633,0.05541346973572037,0.0041876046901172526,0.06308610400682012
4,hist_gb,1.0263034996357208,1.20842529327327,0.913652033214158,1.093407165653747,0.05695142378559464,0.05711849957374254,0.0041876046901172526,0.0639386189258312
8,ridge,1.5749584759081467,1.8778448296105543,1.374389225249156,1.7187913428262807,0.019262981574539362,0.043478260869565216,0.0008375209380234506,0.06564364876385337
8,random_forest,1.61193678712715,1.9139972836920924,1.3737161506520728,1.6848400141617066,0.04355108877721943,0.06223358908780904,0.011725293132328308,0.07246376811594203
8,hist_gb,1.607995728725907,1.906876722344184,1.368191542475959,1.6773086135783386,0.05360134003350084,0.06479113384484228,0.009212730318257957,0.09633418584825235
