job_label,instance_id,mode,ranking_mode,k,trace_len,trace,lemma,chain_id,phase,damage_D,I_size,lemma1_chain_monotone,lemma2_head_bound,head_victim_e1,head_stale_set,I_set,a_values
campaign_r1_task5_random,4,random,adv_bias,4,61,"p7,p7,p7,p7,p5,p7,p7,p7,p5,p7,p7,p7,p1,p6,p7,p7,p7,p5,p2,p3,p0,p7,p7,p1,p0,p6,p6,p0,p6,p7,p6,p0,p3,p2,p5,p0,p2,p1,p3,p6,p2,p5,p5,p2,p2,p7,p5,p0,p7,p7,p1,p5,p1,p4,p5,p4,p2,p1,p3,p2,p6",lemma1_chain_monotone,ph2_c1,2,2,1,False,True,p2,"p2,p5",p5,"3,3"
campaign_r1_task5_random,4,random,adv_bias,4,61,"p7,p7,p7,p7,p5,p7,p7,p7,p5,p7,p7,p7,p1,p6,p7,p7,p7,p5,p2,p3,p0,p7,p7,p1,p0,p6,p6,p0,p6,p7,p6,p0,p3,p2,p5,p0,p2,p1,p3,p6,p2,p5,p5,p2,p2,p7,p5,p0,p7,p7,p1,p5,p1,p4,p5,p4,p2,p1,p3,p2,p6",lemma1_chain_monotone,ph7_c0,7,2,0,False,False,p7,"p0,p4,p7",,"1000000000000,1000000000000"
campaign_r1_task5_random,4,random,adv_bias,4,61,"p7,p7,p7,p7,p5,p7,p7,p7,p5,p7,p7,p7,p1,p6,p7,p7,p7,p5,p2,p3,p0,p7,p7,p1,p0,p6,p6,p0,p6,p7,p6,p0,p3,p2,p5,p0,p2,p1,p3,p6,p2,p5,p5,p2,p2,p7,p5,p0,p7,p7,p1,p5,p1,p4,p5,p4,p2,p1,p3,p2,p6",lemma2_head_bound,ph7_c0,7,2,0,False,False,p7,"p0,p4,p7",,"1000000000000,1000000000000"
campaign_r1_task5_random,7,random,adv_bias,6,46,"p2,p6,p6,p6,p6,p3,p1,p7,p1,p8,p1,p1,p1,p7,p7,p1,p5,p7,p7,p5,p6,p1,p7,p7,p1,p7,p7,p9,p7,p7,p4,p5,p7,p7,p0,p1,p7,p2,p6,p9,p4,p0,p7,p9,p0,p1",lemma1_chain_monotone,ph1_c0,1,2,4,False,True,p6,"p1,p2,p3,p6,p8","p1,p2,p3,p8","1,1"
campaign_r1_task5_random,7,random,adv_bias,6,46,"p2,p6,p6,p6,p6,p3,p1,p7,p1,p8,p1,p1,p1,p7,p7,p1,p5,p7,p7,p5,p6,p1,p7,p7,p1,p7,p7,p9,p7,p7,p4,p5,p7,p7,p0,p1,p7,p2,p6,p9,p4,p0,p7,p9,p0,p1",lemma1_chain_monotone,ph2_c0,2,2,3,False,True,p4,"p3,p4,p5,p8,p9","p3,p5,p8","5,3"
campaign_r1_task5_random,7,random,adv_bias,6,46,"p2,p6,p6,p6,p6,p3,p1,p7,p1,p8,p1,p1,p1,p7,p7,p1,p5,p7,p7,p5,p6,p1,p7,p7,p1,p7,p7,p9,p7,p7,p4,p5,p7,p7,p0,p1,p7,p2,p6,p9,p4,p0,p7,p9,p0,p1",lemma1_chain_monotone,ph3_c1,3,2,0,False,False,p8,"p2,p5,p6,p8",,"1000000000000,1000000000000"
campaign_r1_task5_random,7,random,adv_bias,6,46,"p2,p6,p6,p6,p6,p3,p1,p7,p1,p8,p1,p1,p1,p7,p7,p1,p5,p7,p7,p5,p6,p1,p7,p7,p1,p7,p7,p9,p7,p7,p4,p5,p7,p7,p0,p1,p7,p2,p6,p9,p4,p0,p7,p9,p0,p1",lemma2_head_bound,ph3_c1,3,2,0,False,False,p8,"p2,p5,p6,p8",,"1000000000000,1000000000000"
campaign_r1_task5_random,14,random,adv_bias,8,156,"p5,p7,p10,p11,p10,p13,p10,p10,p13,p10,p16,p7,p17,p11,p11,p11,p2,p11,p7,p10,p10,p15,p11,p10,p2,p10,p6,p15,p10,p1,p5,p7,p11,p12,p4,p11,p4,p10,p10,p6,p15,p10,p15,p10,p10,p9,p15,p2,p15,p11,p10,p10,p12,p8,p6,p0,p8,p10,p6,p10,p10,p8,p7,p7,p15,p10,p1,p0,p0,p0,p14,p11,p7,p1,p15,p2,p14,p4,p0,p10,p2,p0,p14,p4,p10,p0,p10,p12,p4,p6,p9,p14,p1,p0,p7,p2,p17,p8,p17,p0,p16,p1,p0,p0,p16,p14,p16,p5,p17,p1,p2,p11,p11,p14,p0,p0,p8,p3,p11,p10,p10,p2,p6,p5,p2,p4,p8,p17,p13,p7,p7,p6,p11,p17,p7,p10,p14,p11,p17,p4,p17,p7,p15,p10,p11,p10,p11,p8,p12,p8,p10,p16,p9,p7,p6,p10",lemma1_chain_monotone,ph1_c0,1,2,6,False,True,p10,"p10,p13,p16,p17,p2,p5,p7","p13,p16,p17,p2,p5,p7","1,1"
campaign_r1_task5_random,14,random,adv_bias,8,156,"p5,p7,p10,p11,p10,p13,p10,p10,p13,p10,p16,p7,p17,p11,p11,p11,p2,p11,p7,p10,p10,p15,p11,p10,p2,p10,p6,p15,p10,p1,p5,p7,p11,p12,p4,p11,p4,p10,p10,p6,p15,p10,p15,p10,p10,p9,p15,p2,p15,p11,p10,p10,p12,p8,p6,p0,p8,p10,p6,p10,p10,p8,p7,p7,p15,p10,p1,p0,p0,p0,p14,p11,p7,p1,p15,p2,p14,p4,p0,p10,p2,p0,p14,p4,p10,p0,p10,p12,p4,p6,p9,p14,p1,p0,p7,p2,p17,p8,p17,p0,p16,p1,p0,p0,p16,p14,p16,p5,p17,p1,p2,p11,p11,p14,p0,p0,p8,p3,p11,p10,p10,p2,p6,p5,p2,p4,p8,p17,p13,p7,p7,p6,p11,p17,p7,p10,p14,p11,p17,p4,p17,p7,p15,p10,p11,p10,p11,p8,p12,p8,p10,p16,p9,p7,p6,p10",lemma1_chain_monotone,ph1_c1,1,2,4,False,True,p5,"p13,p16,p17,p5,p7","p13,p16,p17,p7","3,3"
campaign_r1_task5_random,14,random,adv_bias,8,156,"p5,p7,p10,p11,p10,p13,p10,p10,p13,p10,p16,p7,p17,p11,p11,p11,p2,p11,p7,p10,p10,p15,p11,p10,p2,p10,p6,p15,p10,p1,p5,p7,p11,p12,p4,p11,p4,p10,p10,p6,p15,p10,p15,p10,p10,p9,p15,p2,p15,p11,p10,p10,p12,p8,p6,p0,p8,p10,p6,p10,p10,p8,p7,p7,p15,p10,p1,p0,p0,p0,p14,p11,p7,p1,p15,p2,p14,p4,p0,p10,p2,p0,p14,p4,p10,p0,p10,p12,p4,p6,p9,p14,p1,p0,p7,p2,p17,p8,p17,p0,p16,p1,p0,p0,p16,p14,p16,p5,p17,p1,p2,p11,p11,p14,p0,p0,p8,p3,p11,p10,p10,p2,p6,p5,p2,p4,p8,p17,p13,p7,p7,p6,p11,p17,p7,p10,p14,p11,p17,p4,p17,p7,p15,p10,p11,p10,p11,p8,p12,p8,p10,p16,p9,p7,p6,p10",lemma1_chain_monotone,ph4_c0,4,2,5,False,True,p9,"p13,p16,p17,p5,p6,p8,p9","p13,p16,p17,p5,p8","18,16"
