experiment_protocol_version,policy,policy_variant,implementation_source,implementation_commit,trace,trace_sha256,capacity,capacity_semantics,object_size_semantics,history_start,history_end,score_start,score_end,history_requests,scored_requests,hits,misses,miss_ratio,cache_warmup,model_training_mode,model_training_data,model_frozen_during_test,online_adaptation_during_test,hyperparameter_source,random_seed,future_information,runtime_seconds,status,failure_reason,batch_size_or_equivalent,n_history_events,n_scored_events
reviewer_fairness_v1,cacheus,primary_controlled_window,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,32,object_slots,unit,0,10000,10000,50000,10000,40000,9162,30838,0.77095,"processes_[0,10000)_then_scores_[10000,50000)",online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.483,ok,,,10000,40000
reviewer_fairness_v1,cacheus,deployment_full_stream,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,64,object_slots,unit,0,10000,0,50000,0,50000,14006,35994,0.71988,none_starts_empty,online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.5323,ok,,,0,50000
reviewer_fairness_v1,cacheus,primary_controlled_window,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,64,object_slots,unit,0,10000,10000,50000,10000,40000,11472,28528,0.7132,"processes_[0,10000)_then_scores_[10000,50000)",online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.5323,ok,,,10000,40000
reviewer_fairness_v1,cacheus,deployment_full_stream,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,128,object_slots,unit,0,10000,0,50000,0,50000,17269,32731,0.65462,none_starts_empty,online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.4798,ok,,,0,50000
reviewer_fairness_v1,cacheus,primary_controlled_window,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,128,object_slots,unit,0,10000,10000,50000,10000,40000,14116,25884,0.6471,"processes_[0,10000)_then_scores_[10000,50000)",online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.4798,ok,,,10000,40000
reviewer_fairness_v1,cacheus,deployment_full_stream,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,32,object_slots,unit,0,10000,0,50000,0,50000,11892,38108,0.76216,none_starts_empty,online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.5075,ok,,,0,50000
reviewer_fairness_v1,cacheus,primary_controlled_window,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,32,object_slots,unit,0,10000,10000,50000,10000,40000,9420,30580,0.7645,"processes_[0,10000)_then_scores_[10000,50000)",online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.5075,ok,,,10000,40000
reviewer_fairness_v1,cacheus,deployment_full_stream,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,64,object_slots,unit,0,10000,0,50000,0,50000,11994,38006,0.76012,none_starts_empty,online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.4623,ok,,,0,50000
reviewer_fairness_v1,cacheus,primary_controlled_window,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,64,object_slots,unit,0,10000,10000,50000,10000,40000,9416,30584,0.7646,"processes_[0,10000)_then_scores_[10000,50000)",online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.4623,ok,,,10000,40000
reviewer_fairness_v1,cacheus,deployment_full_stream,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,128,object_slots,unit,0,10000,0,50000,0,50000,12193,37807,0.75614,none_starts_empty,online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.5243,ok,,,0,50000
reviewer_fairness_v1,cacheus,primary_controlled_window,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,128,object_slots,unit,0,10000,10000,50000,10000,40000,9365,30635,0.765875,"processes_[0,10000)_then_scores_[10000,50000)",online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.5243,ok,,,10000,40000
reviewer_fairness_v1,cacheus,deployment_full_stream,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,32,object_slots,unit,0,10000,0,50000,0,50000,20491,29509,0.59018,none_starts_empty,online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.4087,ok,,,0,50000
reviewer_fairness_v1,cacheus,primary_controlled_window,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,32,object_slots,unit,0,10000,10000,50000,10000,40000,16706,23294,0.58235,"processes_[0,10000)_then_scores_[10000,50000)",online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.4087,ok,,,10000,40000
reviewer_fairness_v1,cacheus,deployment_full_stream,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,64,object_slots,unit,0,10000,0,50000,0,50000,21445,28555,0.5711,none_starts_empty,online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.4408,ok,,,0,50000
reviewer_fairness_v1,cacheus,primary_controlled_window,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,64,object_slots,unit,0,10000,10000,50000,10000,40000,17501,22499,0.562475,"processes_[0,10000)_then_scores_[10000,50000)",online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.4408,ok,,,10000,40000
reviewer_fairness_v1,cacheus,deployment_full_stream,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,128,object_slots,unit,0,10000,0,50000,0,50000,22258,27742,0.55484,none_starts_empty,online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.4497,ok,,,0,50000
reviewer_fairness_v1,cacheus,primary_controlled_window,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,128,object_slots,unit,0,10000,10000,50000,10000,40000,18165,21835,0.545875,"processes_[0,10000)_then_scores_[10000,50000)",online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.4497,ok,,,10000,40000
reviewer_fairness_v1,cacheus,deployment_full_stream,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,32,object_slots,unit,0,10000,0,50000,0,50000,1498,48502,0.97004,none_starts_empty,online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.5481,ok,,,0,50000
reviewer_fairness_v1,cacheus,primary_controlled_window,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,32,object_slots,unit,0,10000,10000,50000,10000,40000,1169,38831,0.970775,"processes_[0,10000)_then_scores_[10000,50000)",online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.5481,ok,,,10000,40000
reviewer_fairness_v1,cacheus,deployment_full_stream,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,64,object_slots,unit,0,10000,0,50000,0,50000,2280,47720,0.9544,none_starts_empty,online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.5427,ok,,,0,50000
reviewer_fairness_v1,cacheus,primary_controlled_window,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,64,object_slots,unit,0,10000,10000,50000,10000,40000,1738,38262,0.95655,"processes_[0,10000)_then_scores_[10000,50000)",online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.5427,ok,,,10000,40000
reviewer_fairness_v1,cacheus,deployment_full_stream,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,128,object_slots,unit,0,10000,0,50000,0,50000,3728,46272,0.92544,none_starts_empty,online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.5018,ok,,,0,50000
reviewer_fairness_v1,cacheus,primary_controlled_window,official_source_unmodified,1eec63ce166502be33ddd1f35bc041ed73a24f4d,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,128,object_slots,unit,0,10000,10000,50000,10000,40000,2918,37082,0.92705,"processes_[0,10000)_then_scores_[10000,50000)",online_continuous_no_explicit_phase,in_trace_only,no,yes,official_defaults,123_hardcoded_upstream,none,0.5018,ok,,,10000,40000
