experiment_protocol_version,policy,policy_variant,implementation_source,implementation_commit,trace,trace_sha256,capacity,capacity_semantics,object_size_semantics,history_start,history_end,score_start,score_end,history_requests,scored_requests,hits,misses,miss_ratio,cache_warmup,model_training_mode,model_training_data,model_frozen_during_test,online_adaptation_during_test,hyperparameter_source,random_seed,future_information,runtime_seconds,status,failure_reason,batch_size_or_equivalent,n_history_events,n_scored_events
reviewer_fairness_v1,three_l_cache,deployment_full_stream,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,32,object_slots,unit,0,10000,0,50000,0,50000,11937,38063,0.76126,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,1.7787,ok,,4096,0,50000
reviewer_fairness_v1,three_l_cache,primary_controlled_window,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,32,object_slots,unit,0,10000,10000,50000,10000,40000,9427,30573,0.764325,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,1.7787,ok,,4096,10000,40000
reviewer_fairness_v1,three_l_cache,deployment_full_stream,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,64,object_slots,unit,0,10000,0,50000,0,50000,11997,38003,0.76006,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,1.8456,ok,,4096,0,50000
reviewer_fairness_v1,three_l_cache,primary_controlled_window,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,64,object_slots,unit,0,10000,10000,50000,10000,40000,9475,30525,0.763125,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,1.8456,ok,,4096,10000,40000
reviewer_fairness_v1,three_l_cache,deployment_full_stream,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,128,object_slots,unit,0,10000,0,50000,0,50000,12113,37887,0.75774,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,1.9678,ok,,4096,0,50000
reviewer_fairness_v1,three_l_cache,primary_controlled_window,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,128,object_slots,unit,0,10000,10000,50000,10000,40000,9541,30459,0.761475,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,1.9678,ok,,4096,10000,40000
reviewer_fairness_v1,three_l_cache,deployment_full_stream,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,32,object_slots,unit,0,10000,0,50000,0,50000,19711,30289,0.60578,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,1.4637,ok,,4096,0,50000
reviewer_fairness_v1,three_l_cache,primary_controlled_window,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,32,object_slots,unit,0,10000,10000,50000,10000,40000,15905,24095,0.602375,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,1.4637,ok,,4096,10000,40000
reviewer_fairness_v1,three_l_cache,deployment_full_stream,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,64,object_slots,unit,0,10000,0,50000,0,50000,20708,29292,0.58584,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,1.4888,ok,,4096,0,50000
reviewer_fairness_v1,three_l_cache,primary_controlled_window,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,64,object_slots,unit,0,10000,10000,50000,10000,40000,16745,23255,0.581375,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,1.4888,ok,,4096,10000,40000
reviewer_fairness_v1,three_l_cache,deployment_full_stream,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,128,object_slots,unit,0,10000,0,50000,0,50000,21629,28371,0.56742,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,1.5579,ok,,4096,0,50000
reviewer_fairness_v1,three_l_cache,primary_controlled_window,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,128,object_slots,unit,0,10000,10000,50000,10000,40000,17486,22514,0.56285,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,1.5579,ok,,4096,10000,40000
reviewer_fairness_v1,three_l_cache,deployment_full_stream,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,32,object_slots,unit,0,10000,0,50000,0,50000,463,49537,0.99074,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,2.4369,ok,,4096,0,50000
reviewer_fairness_v1,three_l_cache,primary_controlled_window,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,32,object_slots,unit,0,10000,10000,50000,10000,40000,308,39692,0.9923,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,2.4369,ok,,4096,10000,40000
reviewer_fairness_v1,three_l_cache,deployment_full_stream,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,64,object_slots,unit,0,10000,0,50000,0,50000,816,49184,0.98368,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,2.4076,ok,,4096,0,50000
reviewer_fairness_v1,three_l_cache,primary_controlled_window,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,64,object_slots,unit,0,10000,10000,50000,10000,40000,536,39464,0.9866,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,2.4076,ok,,4096,10000,40000
reviewer_fairness_v1,three_l_cache,deployment_full_stream,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,128,object_slots,unit,0,10000,0,50000,0,50000,1789,48211,0.96422,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,2.4315,ok,,4096,0,50000
reviewer_fairness_v1,three_l_cache,primary_controlled_window,repository_reimplementation,134cd159b635cdab75419a4281bed1a330fef31f,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,128,object_slots,unit,0,10000,10000,50000,10000,40000,1300,38700,0.9675,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,class_default_batch_size_4096_NOT_validation_tuned_this_run,0,none,2.4315,ok,,4096,10000,40000
