experiment_protocol_version,policy,policy_variant,implementation_source,implementation_commit,trace,trace_sha256,capacity,capacity_semantics,object_size_semantics,history_start,history_end,score_start,score_end,history_requests,scored_requests,hits,misses,miss_ratio,cache_warmup,model_training_mode,model_training_data,model_frozen_during_test,online_adaptation_during_test,hyperparameter_source,random_seed,future_information,runtime_seconds,status,failure_reason,batch_size_or_equivalent,n_history_events,n_scored_events
reviewer_fairness_v1,lrb,primary_controlled_window,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,wiki2018_pageviews_en_50k,3813084bebfcf463ac22a685494b46aea45aded55d314411c9fbb058b5d67608,128,object_slots,unit,0,10000,10000,50000,10000,40000,0,40000,1.0,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,16.1885,ok,,2048,10000,40000
reviewer_fairness_v1,lrb,deployment_full_stream,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,32,object_slots,unit,0,10000,0,50000,0,50000,11391,38609,0.77218,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,10.2942,ok,,2048,0,50000
reviewer_fairness_v1,lrb,primary_controlled_window,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,32,object_slots,unit,0,10000,10000,50000,10000,40000,9226,30774,0.76935,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,10.2942,ok,,2048,10000,40000
reviewer_fairness_v1,lrb,deployment_full_stream,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,64,object_slots,unit,0,10000,0,50000,0,50000,14677,35323,0.70646,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,15.6196,ok,,2048,0,50000
reviewer_fairness_v1,lrb,primary_controlled_window,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,64,object_slots,unit,0,10000,10000,50000,10000,40000,11858,28142,0.70355,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,15.6196,ok,,2048,10000,40000
reviewer_fairness_v1,lrb,deployment_full_stream,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,128,object_slots,unit,0,10000,0,50000,0,50000,17419,32581,0.65162,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,16.1111,ok,,2048,0,50000
reviewer_fairness_v1,lrb,primary_controlled_window,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,128,object_slots,unit,0,10000,10000,50000,10000,40000,13849,26151,0.653775,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,16.1111,ok,,2048,10000,40000
reviewer_fairness_v1,lrb,deployment_full_stream,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,32,object_slots,unit,0,10000,0,50000,0,50000,9915,40085,0.8017,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,12.4138,ok,,2048,0,50000
reviewer_fairness_v1,lrb,primary_controlled_window,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,32,object_slots,unit,0,10000,10000,50000,10000,40000,7681,32319,0.807975,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,12.4138,ok,,2048,10000,40000
reviewer_fairness_v1,lrb,deployment_full_stream,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,64,object_slots,unit,0,10000,0,50000,0,50000,10362,39638,0.79276,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,16.6857,ok,,2048,0,50000
reviewer_fairness_v1,lrb,primary_controlled_window,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,64,object_slots,unit,0,10000,10000,50000,10000,40000,8031,31969,0.799225,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,16.6857,ok,,2048,10000,40000
reviewer_fairness_v1,lrb,deployment_full_stream,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,128,object_slots,unit,0,10000,0,50000,0,50000,12178,37822,0.75644,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,16.7492,ok,,2048,0,50000
reviewer_fairness_v1,lrb,primary_controlled_window,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,128,object_slots,unit,0,10000,10000,50000,10000,40000,9528,30472,0.7618,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,16.7492,ok,,2048,10000,40000
reviewer_fairness_v1,lrb,deployment_full_stream,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,32,object_slots,unit,0,10000,0,50000,0,50000,18165,31835,0.6367,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,10.369,ok,,2048,0,50000
reviewer_fairness_v1,lrb,primary_controlled_window,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,32,object_slots,unit,0,10000,10000,50000,10000,40000,14811,25189,0.629725,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,10.369,ok,,2048,10000,40000
reviewer_fairness_v1,lrb,deployment_full_stream,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,64,object_slots,unit,0,10000,0,50000,0,50000,19952,30048,0.60096,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,13.1059,ok,,2048,0,50000
reviewer_fairness_v1,lrb,primary_controlled_window,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,64,object_slots,unit,0,10000,10000,50000,10000,40000,16276,23724,0.5931,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,13.1059,ok,,2048,10000,40000
reviewer_fairness_v1,lrb,deployment_full_stream,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,128,object_slots,unit,0,10000,0,50000,0,50000,22471,27529,0.55058,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,11.5894,ok,,2048,0,50000
reviewer_fairness_v1,lrb,primary_controlled_window,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,128,object_slots,unit,0,10000,10000,50000,10000,40000,18334,21666,0.54165,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,11.5894,ok,,2048,10000,40000
reviewer_fairness_v1,lrb,deployment_full_stream,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,32,object_slots,unit,0,10000,0,50000,0,50000,1821,48179,0.96358,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,14.3912,ok,,2048,0,50000
reviewer_fairness_v1,lrb,primary_controlled_window,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,32,object_slots,unit,0,10000,10000,50000,10000,40000,1498,38502,0.96255,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,14.3912,ok,,2048,10000,40000
reviewer_fairness_v1,lrb,deployment_full_stream,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,64,object_slots,unit,0,10000,0,50000,0,50000,3057,46943,0.93886,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,20.0733,ok,,2048,0,50000
reviewer_fairness_v1,lrb,primary_controlled_window,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,64,object_slots,unit,0,10000,10000,50000,10000,40000,2501,37499,0.937475,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,20.0733,ok,,2048,10000,40000
reviewer_fairness_v1,lrb,deployment_full_stream,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,128,object_slots,unit,0,10000,0,50000,0,50000,4187,45813,0.91626,none_starts_empty,online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,19.6444,ok,,2048,0,50000
reviewer_fairness_v1,lrb,primary_controlled_window,repository_reimplementation,9e8b4423383c01c4528deb447f152f0437a37c3a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,128,object_slots,unit,0,10000,10000,50000,10000,40000,3375,36625,0.915625,"processes_[0,10000)_then_scores_[10000,50000)",online_batched_retraining,in_trace_only,no,yes,"repository_documented_defaults_not_regridsearched_this_run (memory_window=4096, batch_size=2048 -- same values used elsewhere in this repository's LRB comparisons, e.g. run_three_l_cache_comparison.py's LRB reference row; official CDN-scale defaults never fire at this trace length)",0,none,19.6444,ok,,2048,10000,40000
