job_label,instance_id,mode,ranking_mode,k,trace_len,trace,lemma,chain_id,phase,damage_D,I_size,lemma1_chain_monotone,lemma2_head_bound,head_victim_e1,head_stale_set,I_set,a_values
campaign_r1_task14_random,33,random,adv_bias,5,36,"p4,p4,p4,p3,p2,p3,p1,p0,p4,p3,p6,p2,p2,p4,p4,p6,p6,p4,p0,p4,p3,p4,p4,p4,p4,p0,p3,p5,p5,p4,p4,p5,p2,p6,p6,p0",lemma2_head_bound,ph2_c0,2,4,2,False,False,p0,"p0,p1,p3,p6","p1,p3","4,1,1000000000000,1000000000000"
campaign_r1_task14_random,38,random,adv_bias,6,40,"p7,p0,p7,p7,p7,p0,p7,p7,p3,p7,p2,p4,p4,p1,p6,p6,p0,p3,p7,p4,p3,p3,p3,p0,p4,p1,p3,p0,p3,p4,p0,p3,p4,p3,p7,p3,p3,p3,p3,p0",lemma1_chain_monotone,ph1_c0,1,3,4,False,True,p3,"p1,p2,p3,p4,p7","p1,p2,p4,p7","1,1,1"
campaign_r1_task14_random,39,random,adv_bias,8,72,"p11,p0,p11,p11,p5,p11,p3,p11,p2,p11,p3,p11,p4,p9,p8,p10,p9,p5,p9,p6,p5,p11,p7,p11,p4,p4,p9,p5,p3,p5,p8,p2,p1,p6,p4,p10,p1,p6,p3,p5,p11,p3,p7,p2,p10,p2,p5,p10,p1,p5,p4,p1,p2,p1,p7,p8,p2,p7,p3,p1,p1,p5,p8,p9,p9,p9,p0,p6,p1,p2,p1,p5",lemma1_chain_monotone,ph1_c1,1,3,3,False,True,p3,"p0,p2,p3,p8","p0,p2,p8","4,4,4"
campaign_r1_task14_random,39,random,adv_bias,8,72,"p11,p0,p11,p11,p5,p11,p3,p11,p2,p11,p3,p11,p4,p9,p8,p10,p9,p5,p9,p6,p5,p11,p7,p11,p4,p4,p9,p5,p3,p5,p8,p2,p1,p6,p4,p10,p1,p6,p3,p5,p11,p3,p7,p2,p10,p2,p5,p10,p1,p5,p4,p1,p2,p1,p7,p8,p2,p7,p3,p1,p1,p5,p8,p9,p9,p9,p0,p6,p1,p2,p1,p5",lemma1_chain_monotone,ph2_c1,2,3,4,False,True,p5,"p0,p11,p5,p7,p9","p0,p11,p7,p9","4,4,5"
campaign_r1_task14_random,39,random,adv_bias,8,72,"p11,p0,p11,p11,p5,p11,p3,p11,p2,p11,p3,p11,p4,p9,p8,p10,p9,p5,p9,p6,p5,p11,p7,p11,p4,p4,p9,p5,p3,p5,p8,p2,p1,p6,p4,p10,p1,p6,p3,p5,p11,p3,p7,p2,p10,p2,p5,p10,p1,p5,p4,p1,p2,p1,p7,p8,p2,p7,p3,p1,p1,p5,p8,p9,p9,p9,p0,p6,p1,p2,p1,p5",lemma1_chain_monotone,ph4_c0,4,4,6,False,True,p5,"p0,p10,p11,p4,p5,p6,p9","p0,p10,p11,p4,p6,p9","4,5,7,6"
campaign_r1_task14_random,39,random,adv_bias,8,72,"p11,p0,p11,p11,p5,p11,p3,p11,p2,p11,p3,p11,p4,p9,p8,p10,p9,p5,p9,p6,p5,p11,p7,p11,p4,p4,p9,p5,p3,p5,p8,p2,p1,p6,p4,p10,p1,p6,p3,p5,p11,p3,p7,p2,p10,p2,p5,p10,p1,p5,p4,p1,p2,p1,p7,p8,p2,p7,p3,p1,p1,p5,p8,p9,p9,p9,p0,p6,p1,p2,p1,p5",lemma1_chain_monotone,ph5_c0,5,2,0,False,False,p4,"p10,p11,p4",,"1000000000000,1000000000000"
campaign_r1_task14_random,39,random,adv_bias,8,72,"p11,p0,p11,p11,p5,p11,p3,p11,p2,p11,p3,p11,p4,p9,p8,p10,p9,p5,p9,p6,p5,p11,p7,p11,p4,p4,p9,p5,p3,p5,p8,p2,p1,p6,p4,p10,p1,p6,p3,p5,p11,p3,p7,p2,p10,p2,p5,p10,p1,p5,p4,p1,p2,p1,p7,p8,p2,p7,p3,p1,p1,p5,p8,p9,p9,p9,p0,p6,p1,p2,p1,p5",lemma2_head_bound,ph5_c0,5,2,0,False,False,p4,"p10,p11,p4",,"1000000000000,1000000000000"
campaign_r1_task14_random,47,random,noisy,6,90,"p1,p1,p1,p9,p1,p9,p9,p9,p9,p4,p1,p1,p2,p2,p9,p5,p2,p5,p9,p2,p2,p9,p9,p9,p9,p2,p2,p9,p9,p2,p9,p9,p9,p9,p9,p5,p9,p9,p2,p9,p8,p8,p9,p9,p2,p2,p8,p8,p8,p8,p11,p8,p8,p8,p8,p8,p2,p2,p9,p8,p8,p2,p10,p2,p9,p8,p8,p8,p8,p7,p8,p9,p11,p9,p9,p8,p8,p9,p7,p8,p8,p9,p9,p11,p8,p9,p8,p8,p7,p8",lemma1_chain_monotone,ph1_c0,1,2,0,False,False,p1,"p1,p4",,"1000000000000,1000000000000"
campaign_r1_task14_random,47,random,noisy,6,90,"p1,p1,p1,p9,p1,p9,p9,p9,p9,p4,p1,p1,p2,p2,p9,p5,p2,p5,p9,p2,p2,p9,p9,p9,p9,p2,p2,p9,p9,p2,p9,p9,p9,p9,p9,p5,p9,p9,p2,p9,p8,p8,p9,p9,p2,p2,p8,p8,p8,p8,p11,p8,p8,p8,p8,p8,p2,p2,p9,p8,p8,p2,p10,p2,p9,p8,p8,p8,p8,p7,p8,p9,p11,p9,p9,p8,p8,p9,p7,p8,p8,p9,p9,p11,p8,p9,p8,p8,p7,p8",lemma2_head_bound,ph1_c0,1,2,0,False,False,p1,"p1,p4",,"1000000000000,1000000000000"
campaign_r1_task14_random,50,random,adv_bias,6,75,"p1,p1,p1,p3,p3,p3,p5,p5,p4,p5,p1,p4,p8,p1,p0,p3,p2,p5,p1,p0,p8,p8,p2,p6,p6,p7,p3,p6,p3,p5,p2,p4,p3,p2,p7,p9,p0,p7,p0,p3,p2,p0,p0,p7,p7,p6,p0,p3,p1,p4,p1,p2,p5,p9,p9,p9,p8,p0,p0,p6,p3,p5,p1,p1,p8,p5,p2,p9,p6,p6,p9,p3,p1,p9,p1",lemma1_chain_monotone,ph1_c0,1,2,3,False,True,p0,"p0,p1,p3,p4,p8","p3,p4,p8","2,1"
campaign_r1_task14_random,50,random,adv_bias,6,75,"p1,p1,p1,p3,p3,p3,p5,p5,p4,p5,p1,p4,p8,p1,p0,p3,p2,p5,p1,p0,p8,p8,p2,p6,p6,p7,p3,p6,p3,p5,p2,p4,p3,p2,p7,p9,p0,p7,p0,p3,p2,p0,p0,p7,p7,p6,p0,p3,p1,p4,p1,p2,p5,p9,p9,p9,p8,p0,p0,p6,p3,p5,p1,p1,p8,p5,p2,p9,p6,p6,p9,p3,p1,p9,p1",lemma1_chain_monotone,ph4_c1,4,4,4,False,True,p8,"p0,p3,p6,p7,p8","p0,p3,p6,p7","6,6,7,7"
campaign_r1_task14_random,50,random,adv_bias,6,75,"p1,p1,p1,p3,p3,p3,p5,p5,p4,p5,p1,p4,p8,p1,p0,p3,p2,p5,p1,p0,p8,p8,p2,p6,p6,p7,p3,p6,p3,p5,p2,p4,p3,p2,p7,p9,p0,p7,p0,p3,p2,p0,p0,p7,p7,p6,p0,p3,p1,p4,p1,p2,p5,p9,p9,p9,p8,p0,p0,p6,p3,p5,p1,p1,p8,p5,p2,p9,p6,p6,p9,p3,p1,p9,p1",lemma1_chain_monotone,ph5_c0,5,3,4,False,True,p1,"p1,p2,p4,p7,p9","p2,p4,p7,p9","3,7,5"
campaign_r1_task14_random,55,random,adv_bias,6,55,"p5,p5,p0,p1,p0,p5,p0,p6,p7,p6,p3,p5,p5,p2,p6,p1,p0,p0,p2,p4,p0,p4,p6,p6,p2,p5,p7,p2,p7,p1,p0,p1,p2,p2,p6,p3,p1,p2,p5,p4,p0,p7,p3,p5,p0,p1,p3,p6,p0,p2,p3,p6,p4,p2,p7",lemma1_chain_monotone,ph1_c1,1,2,2,False,True,p5,"p3,p5,p7","p3,p7","3,2"
campaign_r1_task14_random,55,random,adv_bias,6,55,"p5,p5,p0,p1,p0,p5,p0,p6,p7,p6,p3,p5,p5,p2,p6,p1,p0,p0,p2,p4,p0,p4,p6,p6,p2,p5,p7,p2,p7,p1,p0,p1,p2,p2,p6,p3,p1,p2,p5,p4,p0,p7,p3,p5,p0,p1,p3,p6,p0,p2,p3,p6,p4,p2,p7",lemma1_chain_monotone,ph2_c1,2,2,3,False,True,p6,"p3,p4,p5,p6","p3,p4,p5","3,3"
campaign_r1_task14_random,58,random,noisy,6,115,"p13,p5,p0,p5,p13,p7,p13,p7,p7,p6,p6,p7,p4,p13,p12,p7,p4,p1,p12,p12,p2,p12,p12,p7,p1,p7,p7,p3,p10,p7,p10,p2,p7,p4,p7,p7,p10,p7,p2,p3,p4,p5,p3,p5,p3,p4,p3,p10,p11,p12,p7,p0,p9,p3,p10,p11,p1,p11,p10,p11,p9,p11,p8,p1,p4,p4,p10,p11,p1,p2,p6,p0,p12,p4,p0,p4,p4,p13,p1,p11,p12,p7,p9,p0,p9,p11,p5,p5,p5,p2,p5,p5,p6,p0,p0,p5,p0,p5,p5,p5,p5,p0,p2,p2,p0,p2,p9,p12,p11,p1,p9,p2,p2,p0,p9",lemma1_chain_monotone,ph1_c0,1,2,0,False,False,p6,"p0,p5,p6",,"53,31"
campaign_r1_task14_random,58,random,noisy,6,115,"p13,p5,p0,p5,p13,p7,p13,p7,p7,p6,p6,p7,p4,p13,p12,p7,p4,p1,p12,p12,p2,p12,p12,p7,p1,p7,p7,p3,p10,p7,p10,p2,p7,p4,p7,p7,p10,p7,p2,p3,p4,p5,p3,p5,p3,p4,p3,p10,p11,p12,p7,p0,p9,p3,p10,p11,p1,p11,p10,p11,p9,p11,p8,p1,p4,p4,p10,p11,p1,p2,p6,p0,p12,p4,p0,p4,p4,p13,p1,p11,p12,p7,p9,p0,p9,p11,p5,p5,p5,p2,p5,p5,p6,p0,p0,p5,p0,p5,p5,p5,p5,p0,p2,p2,p0,p2,p9,p12,p11,p1,p9,p2,p2,p0,p9",lemma2_head_bound,ph1_c0,1,2,0,False,False,p6,"p0,p5,p6",,"53,31"
campaign_r1_task14_random,62,random,adv_bias,6,115,"p5,p4,p3,p5,p5,p0,p9,p0,p0,p9,p9,p5,p2,p9,p1,p3,p4,p4,p4,p4,p9,p1,p4,p1,p9,p9,p1,p9,p0,p1,p6,p0,p9,p1,p1,p4,p4,p9,p0,p1,p2,p5,p5,p5,p4,p5,p9,p2,p5,p8,p1,p0,p8,p9,p3,p2,p8,p3,p7,p3,p9,p4,p7,p8,p3,p4,p8,p3,p3,p8,p3,p7,p8,p1,p9,p7,p5,p7,p3,p1,p8,p6,p1,p3,p0,p3,p8,p7,p3,p1,p3,p6,p1,p7,p1,p1,p9,p5,p8,p0,p0,p1,p3,p2,p9,p6,p1,p0,p3,p0,p1,p1,p1,p4,p3",lemma1_chain_monotone,ph1_c2,1,2,1,False,True,p2,"p2,p5",p5,"2,2"
campaign_r1_task14_random,62,random,adv_bias,6,115,"p5,p4,p3,p5,p5,p0,p9,p0,p0,p9,p9,p5,p2,p9,p1,p3,p4,p4,p4,p4,p9,p1,p4,p1,p9,p9,p1,p9,p0,p1,p6,p0,p9,p1,p1,p4,p4,p9,p0,p1,p2,p5,p5,p5,p4,p5,p9,p2,p5,p8,p1,p0,p8,p9,p3,p2,p8,p3,p7,p3,p9,p4,p7,p8,p3,p4,p8,p3,p3,p8,p3,p7,p8,p1,p9,p7,p5,p7,p3,p1,p8,p6,p1,p3,p0,p3,p8,p7,p3,p1,p3,p6,p1,p7,p1,p1,p9,p5,p8,p0,p0,p1,p3,p2,p9,p6,p1,p0,p3,p0,p1,p1,p1,p4,p3",lemma1_chain_monotone,ph2_c1,2,2,3,False,True,p1,"p0,p1,p3,p6","p0,p3,p6","3,3"
campaign_r1_task14_random,62,random,adv_bias,6,115,"p5,p4,p3,p5,p5,p0,p9,p0,p0,p9,p9,p5,p2,p9,p1,p3,p4,p4,p4,p4,p9,p1,p4,p1,p9,p9,p1,p9,p0,p1,p6,p0,p9,p1,p1,p4,p4,p9,p0,p1,p2,p5,p5,p5,p4,p5,p9,p2,p5,p8,p1,p0,p8,p9,p3,p2,p8,p3,p7,p3,p9,p4,p7,p8,p3,p4,p8,p3,p3,p8,p3,p7,p8,p1,p9,p7,p5,p7,p3,p1,p8,p6,p1,p3,p0,p3,p8,p7,p3,p1,p3,p6,p1,p7,p1,p1,p9,p5,p8,p0,p0,p1,p3,p2,p9,p6,p1,p0,p3,p0,p1,p1,p1,p4,p3",lemma1_chain_monotone,ph3_c0,3,2,1,False,True,p3,"p3,p6",p6,"3,3"
campaign_r1_task14_random,62,random,adv_bias,6,115,"p5,p4,p3,p5,p5,p0,p9,p0,p0,p9,p9,p5,p2,p9,p1,p3,p4,p4,p4,p4,p9,p1,p4,p1,p9,p9,p1,p9,p0,p1,p6,p0,p9,p1,p1,p4,p4,p9,p0,p1,p2,p5,p5,p5,p4,p5,p9,p2,p5,p8,p1,p0,p8,p9,p3,p2,p8,p3,p7,p3,p9,p4,p7,p8,p3,p4,p8,p3,p3,p8,p3,p7,p8,p1,p9,p7,p5,p7,p3,p1,p8,p6,p1,p3,p0,p3,p8,p7,p3,p1,p3,p6,p1,p7,p1,p1,p9,p5,p8,p0,p0,p1,p3,p2,p9,p6,p1,p0,p3,p0,p1,p1,p1,p4,p3",lemma1_chain_monotone,ph7_c0,7,2,4,False,True,p3,"p2,p3,p4,p6,p7","p2,p4,p6,p7","5,5"
campaign_r1_task14_random,62,random,adv_bias,6,115,"p5,p4,p3,p5,p5,p0,p9,p0,p0,p9,p9,p5,p2,p9,p1,p3,p4,p4,p4,p4,p9,p1,p4,p1,p9,p9,p1,p9,p0,p1,p6,p0,p9,p1,p1,p4,p4,p9,p0,p1,p2,p5,p5,p5,p4,p5,p9,p2,p5,p8,p1,p0,p8,p9,p3,p2,p8,p3,p7,p3,p9,p4,p7,p8,p3,p4,p8,p3,p3,p8,p3,p7,p8,p1,p9,p7,p5,p7,p3,p1,p8,p6,p1,p3,p0,p3,p8,p7,p3,p1,p3,p6,p1,p7,p1,p1,p9,p5,p8,p0,p0,p1,p3,p2,p9,p6,p1,p0,p3,p0,p1,p1,p1,p4,p3",lemma1_chain_monotone,ph9_c0,9,2,0,False,False,p7,"p5,p7,p8",,"1000000000000,1000000000000"
campaign_r1_task14_random,62,random,adv_bias,6,115,"p5,p4,p3,p5,p5,p0,p9,p0,p0,p9,p9,p5,p2,p9,p1,p3,p4,p4,p4,p4,p9,p1,p4,p1,p9,p9,p1,p9,p0,p1,p6,p0,p9,p1,p1,p4,p4,p9,p0,p1,p2,p5,p5,p5,p4,p5,p9,p2,p5,p8,p1,p0,p8,p9,p3,p2,p8,p3,p7,p3,p9,p4,p7,p8,p3,p4,p8,p3,p3,p8,p3,p7,p8,p1,p9,p7,p5,p7,p3,p1,p8,p6,p1,p3,p0,p3,p8,p7,p3,p1,p3,p6,p1,p7,p1,p1,p9,p5,p8,p0,p0,p1,p3,p2,p9,p6,p1,p0,p3,p0,p1,p1,p1,p4,p3",lemma2_head_bound,ph9_c0,9,2,0,False,False,p7,"p5,p7,p8",,"1000000000000,1000000000000"
campaign_r1_task14_random,67,random,adv_bias,5,31,"p7,p9,p1,p2,p4,p9,p3,p6,p1,p2,p2,p2,p7,p3,p1,p2,p3,p3,p5,p3,p4,p7,p1,p2,p4,p0,p4,p2,p7,p4,p0",lemma1_chain_monotone,ph2_c0,2,2,3,False,True,p1,"p1,p2,p6,p9","p2,p6,p9","3,3"
campaign_r1_task14_random,67,random,adv_bias,5,31,"p7,p9,p1,p2,p4,p9,p3,p6,p1,p2,p2,p2,p7,p3,p1,p2,p3,p3,p5,p3,p4,p7,p1,p2,p4,p0,p4,p2,p7,p4,p0",lemma1_chain_monotone,ph3_c1,3,3,0,False,False,p5,"p1,p3,p5,p6",,"1000000000000,1000000000000,1000000000000"
campaign_r1_task14_random,67,random,adv_bias,5,31,"p7,p9,p1,p2,p4,p9,p3,p6,p1,p2,p2,p2,p7,p3,p1,p2,p3,p3,p5,p3,p4,p7,p1,p2,p4,p0,p4,p2,p7,p4,p0",lemma2_head_bound,ph3_c1,3,3,0,False,False,p5,"p1,p3,p5,p6",,"1000000000000,1000000000000,1000000000000"
campaign_r1_task14_random,88,random,adv_bias,8,91,"p6,p6,p5,p6,p4,p6,p6,p6,p6,p6,p4,p3,p6,p5,p2,p6,p5,p6,p6,p0,p6,p2,p6,p6,p6,p6,p2,p0,p6,p6,p6,p0,p8,p6,p2,p4,p6,p0,p6,p2,p2,p6,p6,p2,p2,p4,p2,p5,p6,p6,p6,p6,p8,p5,p6,p7,p6,p4,p4,p6,p4,p5,p6,p6,p6,p5,p5,p6,p6,p6,p6,p4,p4,p5,p5,p3,p1,p6,p6,p6,p5,p8,p5,p5,p1,p5,p8,p5,p4,p1,p8",lemma1_chain_monotone,ph1_c0,1,2,6,False,True,p5,"p0,p2,p3,p4,p5,p7,p8","p0,p2,p3,p4,p7,p8","3,1"
campaign_r1_task14_random,89,random,adv_bias,8,154,"p1,p1,p1,p6,p6,p0,p0,p0,p8,p1,p4,p3,p6,p5,p7,p1,p8,p4,p0,p0,p3,p1,p5,p1,p2,p1,p1,p3,p5,p1,p3,p2,p7,p7,p2,p1,p2,p9,p1,p8,p1,p1,p4,p0,p7,p4,p9,p9,p8,p3,p8,p6,p2,p2,p2,p7,p9,p9,p5,p7,p9,p8,p2,p6,p4,p5,p9,p9,p5,p5,p6,p7,p3,p2,p2,p7,p6,p9,p7,p3,p3,p4,p7,p9,p0,p8,p8,p7,p3,p8,p3,p0,p6,p2,p7,p6,p1,p6,p9,p1,p6,p0,p4,p1,p7,p1,p4,p1,p7,p9,p7,p7,p1,p1,p2,p9,p1,p5,p7,p4,p6,p1,p4,p1,p7,p8,p6,p4,p8,p5,p4,p0,p6,p4,p1,p8,p8,p7,p2,p4,p7,p4,p2,p2,p8,p8,p8,p2,p2,p7,p9,p8,p1,p7",lemma1_chain_monotone,ph1_c0,1,2,6,False,True,p3,"p0,p3,p4,p5,p6,p7,p8","p0,p4,p5,p6,p7,p8","2,1"
campaign_r1_task14_random,89,random,adv_bias,8,154,"p1,p1,p1,p6,p6,p0,p0,p0,p8,p1,p4,p3,p6,p5,p7,p1,p8,p4,p0,p0,p3,p1,p5,p1,p2,p1,p1,p3,p5,p1,p3,p2,p7,p7,p2,p1,p2,p9,p1,p8,p1,p1,p4,p0,p7,p4,p9,p9,p8,p3,p8,p6,p2,p2,p2,p7,p9,p9,p5,p7,p9,p8,p2,p6,p4,p5,p9,p9,p5,p5,p6,p7,p3,p2,p2,p7,p6,p9,p7,p3,p3,p4,p7,p9,p0,p8,p8,p7,p3,p8,p3,p0,p6,p2,p7,p6,p1,p6,p9,p1,p6,p0,p4,p1,p7,p1,p4,p1,p7,p9,p7,p7,p1,p1,p2,p9,p1,p5,p7,p4,p6,p1,p4,p1,p7,p8,p6,p4,p8,p5,p4,p0,p6,p4,p1,p8,p8,p7,p2,p4,p7,p4,p2,p2,p8,p8,p8,p2,p2,p7,p9,p8,p1,p7",lemma1_chain_monotone,ph2_c0,2,4,6,False,True,p4,"p1,p2,p3,p4,p5,p6,p8","p1,p2,p3,p5,p6,p8","1,3,3,3"
campaign_r1_task14_random,89,random,adv_bias,8,154,"p1,p1,p1,p6,p6,p0,p0,p0,p8,p1,p4,p3,p6,p5,p7,p1,p8,p4,p0,p0,p3,p1,p5,p1,p2,p1,p1,p3,p5,p1,p3,p2,p7,p7,p2,p1,p2,p9,p1,p8,p1,p1,p4,p0,p7,p4,p9,p9,p8,p3,p8,p6,p2,p2,p2,p7,p9,p9,p5,p7,p9,p8,p2,p6,p4,p5,p9,p9,p5,p5,p6,p7,p3,p2,p2,p7,p6,p9,p7,p3,p3,p4,p7,p9,p0,p8,p8,p7,p3,p8,p3,p0,p6,p2,p7,p6,p1,p6,p9,p1,p6,p0,p4,p1,p7,p1,p4,p1,p7,p9,p7,p7,p1,p1,p2,p9,p1,p5,p7,p4,p6,p1,p4,p1,p7,p8,p6,p4,p8,p5,p4,p0,p6,p4,p1,p8,p8,p7,p2,p4,p7,p4,p2,p2,p8,p8,p8,p2,p2,p7,p9,p8,p1,p7",lemma1_chain_monotone,ph3_c0,3,4,5,False,True,p2,"p0,p1,p2,p3,p4,p6,p8","p0,p1,p3,p4,p6","3,1,2,2"
campaign_r1_task14_random,89,random,adv_bias,8,154,"p1,p1,p1,p6,p6,p0,p0,p0,p8,p1,p4,p3,p6,p5,p7,p1,p8,p4,p0,p0,p3,p1,p5,p1,p2,p1,p1,p3,p5,p1,p3,p2,p7,p7,p2,p1,p2,p9,p1,p8,p1,p1,p4,p0,p7,p4,p9,p9,p8,p3,p8,p6,p2,p2,p2,p7,p9,p9,p5,p7,p9,p8,p2,p6,p4,p5,p9,p9,p5,p5,p6,p7,p3,p2,p2,p7,p6,p9,p7,p3,p3,p4,p7,p9,p0,p8,p8,p7,p3,p8,p3,p0,p6,p2,p7,p6,p1,p6,p9,p1,p6,p0,p4,p1,p7,p1,p4,p1,p7,p9,p7,p7,p1,p1,p2,p9,p1,p5,p7,p4,p6,p1,p4,p1,p7,p8,p6,p4,p8,p5,p4,p0,p6,p4,p1,p8,p8,p7,p2,p4,p7,p4,p2,p2,p8,p8,p8,p2,p2,p7,p9,p8,p1,p7",lemma1_chain_monotone,ph4_c1,4,2,5,False,True,p6,"p1,p2,p4,p5,p6,p9","p1,p2,p4,p5,p9","2,2"
