job_label,instance_id,mode,ranking_mode,k,trace_len,trace,lemma,chain_id,phase,damage_D,I_size,lemma1_chain_monotone,lemma2_head_bound,head_victim_e1,head_stale_set,I_set,a_values
campaign_r1_task7_random,28,random,adv_bias,8,63,"p7,p7,p7,p0,p8,p2,p0,p1,p0,p8,p2,p8,p0,p1,p11,p11,p4,p3,p8,p0,p14,p3,p7,p0,p6,p10,p16,p3,p8,p3,p7,p7,p5,p0,p0,p6,p17,p0,p2,p6,p6,p6,p10,p3,p2,p4,p8,p5,p8,p2,p15,p3,p10,p5,p11,p4,p8,p7,p4,p4,p6,p4,p10",lemma2_head_bound,ph4_c0,4,2,0,False,False,p17,"p0,p1,p16,p17",,"1000000000000,1000000000000"
campaign_r1_task7_random,28,random,adv_bias,8,63,"p7,p7,p7,p0,p8,p2,p0,p1,p0,p8,p2,p8,p0,p1,p11,p11,p4,p3,p8,p0,p14,p3,p7,p0,p6,p10,p16,p3,p8,p3,p7,p7,p5,p0,p0,p6,p17,p0,p2,p6,p6,p6,p10,p3,p2,p4,p8,p5,p8,p2,p15,p3,p10,p5,p11,p4,p8,p7,p4,p4,p6,p4,p10",lemma1_chain_monotone,ph4_c1,4,2,0,False,False,p15,"p0,p1,p15,p16,p2,p8",,"1000000000000,1000000000000"
campaign_r1_task7_random,28,random,adv_bias,8,63,"p7,p7,p7,p0,p8,p2,p0,p1,p0,p8,p2,p8,p0,p1,p11,p11,p4,p3,p8,p0,p14,p3,p7,p0,p6,p10,p16,p3,p8,p3,p7,p7,p5,p0,p0,p6,p17,p0,p2,p6,p6,p6,p10,p3,p2,p4,p8,p5,p8,p2,p15,p3,p10,p5,p11,p4,p8,p7,p4,p4,p6,p4,p10",lemma2_head_bound,ph4_c1,4,2,0,False,False,p15,"p0,p1,p15,p16,p2,p8",,"1000000000000,1000000000000"
campaign_r1_task7_random,32,random,adv_bias,6,76,"p1,p1,p1,p1,p1,p1,p1,p6,p1,p4,p6,p3,p6,p1,p6,p1,p6,p1,p1,p9,p9,p6,p6,p9,p5,p5,p9,p1,p4,p5,p6,p1,p3,p6,p4,p1,p5,p5,p1,p6,p5,p1,p3,p6,p6,p6,p4,p1,p9,p5,p6,p5,p3,p3,p5,p6,p6,p9,p3,p9,p9,p3,p5,p9,p9,p9,p9,p9,p9,p7,p9,p3,p5,p9,p5,p9",lemma1_chain_monotone,ph1_c0,1,2,4,False,True,p3,"p1,p3,p4,p5,p6","p1,p4,p5,p6","1,1"
campaign_r1_task7_random,41,random,adv_bias,8,91,"p3,p3,p3,p3,p3,p3,p2,p3,p3,p0,p0,p8,p3,p4,p8,p3,p3,p4,p3,p7,p1,p3,p1,p2,p8,p0,p4,p7,p4,p3,p1,p3,p3,p3,p8,p8,p5,p3,p3,p3,p1,p3,p3,p3,p1,p6,p2,p6,p1,p5,p9,p2,p3,p2,p2,p2,p2,p2,p6,p2,p1,p2,p2,p1,p2,p2,p2,p2,p2,p2,p9,p2,p5,p9,p5,p1,p5,p2,p0,p2,p2,p5,p0,p3,p8,p1,p2,p0,p2,p9,p5",lemma1_chain_monotone,ph1_c0,1,2,6,False,True,p1,"p0,p1,p3,p4,p5,p7,p8","p0,p3,p4,p5,p7,p8","2,1"
campaign_r1_task7_random,55,random,adv_bias,3,53,"p4,p0,p0,p0,p4,p0,p2,p2,p4,p4,p3,p2,p0,p1,p4,p3,p0,p0,p4,p3,p0,p3,p0,p0,p4,p4,p4,p2,p4,p2,p4,p0,p4,p3,p4,p2,p2,p2,p2,p2,p0,p3,p1,p1,p3,p1,p4,p2,p3,p4,p3,p3,p3",lemma2_head_bound,ph6_c0,6,2,0,True,False,p1,p1,,"2,5"
campaign_r1_task7_random,58,random,adv_bias,5,53,"p5,p5,p4,p8,p5,p4,p4,p4,p4,p4,p0,p4,p2,p4,p0,p4,p3,p3,p0,p0,p2,p4,p4,p4,p8,p8,p6,p8,p2,p8,p6,p8,p1,p1,p2,p2,p1,p2,p2,p3,p2,p2,p3,p2,p2,p1,p2,p2,p8,p2,p2,p6,p6",lemma1_chain_monotone,ph1_c0,1,3,3,False,True,p2,"p2,p4,p5,p8","p4,p5,p8","2,1,3"
campaign_r1_task7_random,60,random,adv_bias,6,79,"p3,p3,p9,p5,p3,p3,p5,p5,p3,p3,p3,p9,p3,p9,p3,p13,p3,p3,p6,p13,p5,p5,p7,p5,p4,p5,p5,p8,p5,p5,p8,p5,p5,p9,p5,p5,p5,p8,p9,p5,p8,p9,p2,p5,p8,p9,p2,p4,p9,p3,p8,p8,p5,p1,p0,p2,p3,p4,p6,p3,p8,p5,p4,p6,p2,p13,p2,p13,p8,p3,p5,p5,p13,p1,p2,p6,p2,p6,p1",lemma1_chain_monotone,ph2_c0,2,3,2,False,True,p6,"p13,p6,p7","p13,p7","5,6,6"
campaign_r1_task7_random,60,random,adv_bias,6,79,"p3,p3,p9,p5,p3,p3,p5,p5,p3,p3,p3,p9,p3,p9,p3,p13,p3,p3,p6,p13,p5,p5,p7,p5,p4,p5,p5,p8,p5,p5,p8,p5,p5,p9,p5,p5,p5,p8,p9,p5,p8,p9,p2,p5,p8,p9,p2,p4,p9,p3,p8,p8,p5,p1,p0,p2,p3,p4,p6,p3,p8,p5,p4,p6,p2,p13,p2,p13,p8,p3,p5,p5,p13,p1,p2,p6,p2,p6,p1",lemma1_chain_monotone,ph4_c1,4,2,0,False,False,p9,"p0,p4,p7,p9",,"1000000000000,1000000000000"
campaign_r1_task7_random,60,random,adv_bias,6,79,"p3,p3,p9,p5,p3,p3,p5,p5,p3,p3,p3,p9,p3,p9,p3,p13,p3,p3,p6,p13,p5,p5,p7,p5,p4,p5,p5,p8,p5,p5,p8,p5,p5,p9,p5,p5,p5,p8,p9,p5,p8,p9,p2,p5,p8,p9,p2,p4,p9,p3,p8,p8,p5,p1,p0,p2,p3,p4,p6,p3,p8,p5,p4,p6,p2,p13,p2,p13,p8,p3,p5,p5,p13,p1,p2,p6,p2,p6,p1",lemma2_head_bound,ph4_c1,4,2,0,False,False,p9,"p0,p4,p7,p9",,"1000000000000,1000000000000"
campaign_r1_task7_random,71,random,near_tie,8,58,"p8,p7,p3,p0,p6,p2,p3,p11,p7,p6,p3,p3,p1,p8,p11,p10,p0,p10,p4,p5,p4,p10,p16,p11,p10,p3,p4,p11,p1,p8,p5,p0,p14,p3,p5,p9,p4,p4,p0,p10,p0,p5,p0,p2,p3,p14,p1,p0,p1,p7,p3,p3,p5,p3,p0,p8,p8,p6",lemma1_chain_monotone,ph1_c0,1,2,0,False,False,p7,"p1,p11,p2,p3,p7,p8",,"31,24"
campaign_r1_task7_random,71,random,near_tie,8,58,"p8,p7,p3,p0,p6,p2,p3,p11,p7,p6,p3,p3,p1,p8,p11,p10,p0,p10,p4,p5,p4,p10,p16,p11,p10,p3,p4,p11,p1,p8,p5,p0,p14,p3,p5,p9,p4,p4,p0,p10,p0,p5,p0,p2,p3,p14,p1,p0,p1,p7,p3,p3,p5,p3,p0,p8,p8,p6",lemma2_head_bound,ph1_c0,1,2,0,False,False,p7,"p1,p11,p2,p3,p7,p8",,"31,24"
campaign_r1_task7_random,71,random,near_tie,8,58,"p8,p7,p3,p0,p6,p2,p3,p11,p7,p6,p3,p3,p1,p8,p11,p10,p0,p10,p4,p5,p4,p10,p16,p11,p10,p3,p4,p11,p1,p8,p5,p0,p14,p3,p5,p9,p4,p4,p0,p10,p0,p5,p0,p2,p3,p14,p1,p0,p1,p7,p3,p3,p5,p3,p0,p8,p8,p6",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p16,"p1,p10,p16,p3,p4,p5,p8",,"1000000000000,20"
campaign_r1_task7_random,71,random,near_tie,8,58,"p8,p7,p3,p0,p6,p2,p3,p11,p7,p6,p3,p3,p1,p8,p11,p10,p0,p10,p4,p5,p4,p10,p16,p11,p10,p3,p4,p11,p1,p8,p5,p0,p14,p3,p5,p9,p4,p4,p0,p10,p0,p5,p0,p2,p3,p14,p1,p0,p1,p7,p3,p3,p5,p3,p0,p8,p8,p6",lemma2_head_bound,ph2_c0,2,2,0,False,False,p16,"p1,p10,p16,p3,p4,p5,p8",,"1000000000000,20"
campaign_r1_task7_random,77,random,adv_bias,4,48,"p0,p0,p0,p3,p0,p0,p0,p0,p0,p0,p2,p0,p0,p0,p2,p2,p0,p0,p0,p0,p0,p0,p0,p0,p0,p0,p0,p1,p0,p0,p0,p0,p0,p4,p1,p1,p0,p0,p0,p0,p3,p3,p0,p2,p0,p0,p3,p3",lemma1_chain_monotone,ph1_c0,1,3,2,False,True,p0,"p0,p2,p3","p2,p3","2,4,3"
campaign_r1_task7_random,79,random,adv_bias,5,39,"p5,p5,p5,p5,p0,p5,p2,p5,p6,p2,p4,p3,p5,p3,p5,p5,p2,p0,p2,p3,p5,p1,p3,p3,p6,p0,p3,p2,p3,p3,p3,p3,p2,p5,p2,p2,p4,p2,p3",lemma1_chain_monotone,ph1_c0,1,2,3,False,True,p2,"p0,p2,p4,p6","p0,p4,p6","2,1"
campaign_r1_task7_random,81,random,adv_bias,3,41,"p3,p0,p1,p0,p3,p1,p0,p0,p3,p0,p4,p0,p0,p0,p0,p0,p1,p0,p0,p5,p2,p2,p0,p4,p1,p5,p0,p3,p2,p4,p4,p2,p1,p7,p7,p3,p5,p1,p4,p5,p3",lemma1_chain_monotone,ph3_c0,3,2,1,False,True,p3,"p2,p3",p2,"3,3"
campaign_r1_task7_random,81,random,adv_bias,3,41,"p3,p0,p1,p0,p3,p1,p0,p0,p3,p0,p4,p0,p0,p0,p0,p0,p1,p0,p0,p5,p2,p2,p0,p4,p1,p5,p0,p3,p2,p4,p4,p2,p1,p7,p7,p3,p5,p1,p4,p5,p3",lemma1_chain_monotone,ph7_c0,7,2,0,False,False,p0,"p0,p7",,"1000000000000,1000000000000"
campaign_r1_task7_random,81,random,adv_bias,3,41,"p3,p0,p1,p0,p3,p1,p0,p0,p3,p0,p4,p0,p0,p0,p0,p0,p1,p0,p0,p5,p2,p2,p0,p4,p1,p5,p0,p3,p2,p4,p4,p2,p1,p7,p7,p3,p5,p1,p4,p5,p3",lemma2_head_bound,ph7_c0,7,2,0,False,False,p0,"p0,p7",,"1000000000000,1000000000000"
campaign_r1_task7_random,96,random,adv_bias,8,158,"p4,p4,p4,p7,p6,p1,p3,p1,p7,p5,p4,p1,p4,p11,p7,p4,p7,p4,p7,p5,p4,p11,p4,p2,p10,p4,p4,p6,p8,p6,p1,p8,p0,p8,p2,p9,p0,p7,p1,p9,p11,p0,p9,p2,p1,p10,p1,p6,p6,p1,p5,p1,p5,p3,p1,p9,p3,p2,p5,p1,p2,p1,p2,p2,p11,p1,p2,p8,p2,p5,p4,p2,p2,p4,p3,p11,p6,p10,p3,p4,p11,p6,p2,p6,p4,p3,p4,p1,p2,p0,p6,p11,p11,p4,p10,p10,p2,p5,p8,p3,p10,p8,p8,p3,p8,p3,p9,p9,p7,p0,p0,p9,p9,p2,p7,p10,p7,p5,p9,p3,p9,p6,p2,p9,p7,p1,p9,p2,p4,p1,p6,p2,p4,p8,p3,p3,p2,p3,p2,p9,p0,p1,p3,p10,p6,p10,p9,p2,p1,p0,p7,p4,p8,p0,p7,p6,p1,p5",lemma1_chain_monotone,ph7_c0,7,2,6,False,True,p9,"p11,p2,p4,p5,p7,p8,p9","p11,p2,p4,p5,p7,p8","5,5"
campaign_r1_task7_random,96,random,adv_bias,8,158,"p4,p4,p4,p7,p6,p1,p3,p1,p7,p5,p4,p1,p4,p11,p7,p4,p7,p4,p7,p5,p4,p11,p4,p2,p10,p4,p4,p6,p8,p6,p1,p8,p0,p8,p2,p9,p0,p7,p1,p9,p11,p0,p9,p2,p1,p10,p1,p6,p6,p1,p5,p1,p5,p3,p1,p9,p3,p2,p5,p1,p2,p1,p2,p2,p11,p1,p2,p8,p2,p5,p4,p2,p2,p4,p3,p11,p6,p10,p3,p4,p11,p6,p2,p6,p4,p3,p4,p1,p2,p0,p6,p11,p11,p4,p10,p10,p2,p5,p8,p3,p10,p8,p8,p3,p8,p3,p9,p9,p7,p0,p0,p9,p9,p2,p7,p10,p7,p5,p9,p3,p9,p6,p2,p9,p7,p1,p9,p2,p4,p1,p6,p2,p4,p8,p3,p3,p2,p3,p2,p9,p0,p1,p3,p10,p6,p10,p9,p2,p1,p0,p7,p4,p8,p0,p7,p6,p1,p5",lemma1_chain_monotone,ph7_c1,7,3,4,False,True,p7,"p11,p4,p5,p7,p8","p11,p4,p5,p8","4,4,4"
campaign_r1_task7_random,96,random,adv_bias,8,158,"p4,p4,p4,p7,p6,p1,p3,p1,p7,p5,p4,p1,p4,p11,p7,p4,p7,p4,p7,p5,p4,p11,p4,p2,p10,p4,p4,p6,p8,p6,p1,p8,p0,p8,p2,p9,p0,p7,p1,p9,p11,p0,p9,p2,p1,p10,p1,p6,p6,p1,p5,p1,p5,p3,p1,p9,p3,p2,p5,p1,p2,p1,p2,p2,p11,p1,p2,p8,p2,p5,p4,p2,p2,p4,p3,p11,p6,p10,p3,p4,p11,p6,p2,p6,p4,p3,p4,p1,p2,p0,p6,p11,p11,p4,p10,p10,p2,p5,p8,p3,p10,p8,p8,p3,p8,p3,p9,p9,p7,p0,p0,p9,p9,p2,p7,p10,p7,p5,p9,p3,p9,p6,p2,p9,p7,p1,p9,p2,p4,p1,p6,p2,p4,p8,p3,p3,p2,p3,p2,p9,p0,p1,p3,p10,p6,p10,p9,p2,p1,p0,p7,p4,p8,p0,p7,p6,p1,p5",lemma1_chain_monotone,ph8_c0,8,5,6,False,True,p1,"p1,p10,p11,p2,p3,p5,p9","p10,p11,p2,p3,p5,p9","4,4,1000000000000,1000000000000,1000000000000"
campaign_r1_task7_random,108,random,adv_bias,6,37,"p2,p8,p2,p2,p8,p10,p1,p1,p8,p7,p5,p2,p5,p5,p7,p5,p1,p5,p13,p1,p9,p5,p2,p4,p2,p12,p1,p5,p2,p9,p9,p1,p4,p12,p4,p8,p12",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p13,"p10,p13",,"1000000000000,1000000000000"
campaign_r1_task7_random,108,random,adv_bias,6,37,"p2,p8,p2,p2,p8,p10,p1,p1,p8,p7,p5,p2,p5,p5,p7,p5,p1,p5,p13,p1,p9,p5,p2,p4,p2,p12,p1,p5,p2,p9,p9,p1,p4,p12,p4,p8,p12",lemma2_head_bound,ph3_c0,3,2,0,False,False,p13,"p10,p13",,"1000000000000,1000000000000"
campaign_r1_task7_random,114,random,adv_bias,4,21,"p2,p2,p5,p2,p3,p3,p5,p4,p6,p4,p6,p3,p6,p2,p6,p6,p4,p1,p2,p6,p0",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p4,"p3,p4,p5",,"1000000000000,1000000000000"
campaign_r1_task7_random,114,random,adv_bias,4,21,"p2,p2,p5,p2,p3,p3,p5,p4,p6,p4,p6,p3,p6,p2,p6,p6,p4,p1,p2,p6,p0",lemma2_head_bound,ph2_c0,2,2,0,False,False,p4,"p3,p4,p5",,"1000000000000,1000000000000"
campaign_r1_task7_random,119,random,adv_bias,5,87,"p4,p4,p4,p4,p4,p4,p1,p3,p8,p4,p1,p2,p0,p4,p4,p3,p2,p0,p2,p3,p0,p5,p8,p5,p3,p4,p0,p0,p0,p4,p2,p0,p1,p1,p0,p4,p3,p6,p6,p0,p8,p6,p6,p0,p0,p6,p6,p6,p0,p8,p5,p1,p0,p3,p2,p1,p3,p1,p2,p0,p6,p4,p2,p2,p0,p2,p2,p3,p6,p2,p2,p3,p6,p6,p1,p3,p1,p3,p3,p1,p5,p3,p2,p1,p3,p2,p0",lemma1_chain_monotone,ph2_c0,2,3,3,False,True,p4,"p0,p1,p2,p4","p0,p1,p2","2,2,5"
campaign_r1_task7_random,119,random,adv_bias,5,87,"p4,p4,p4,p4,p4,p4,p1,p3,p8,p4,p1,p2,p0,p4,p4,p3,p2,p0,p2,p3,p0,p5,p8,p5,p3,p4,p0,p0,p0,p4,p2,p0,p1,p1,p0,p4,p3,p6,p6,p0,p8,p6,p6,p0,p0,p6,p6,p6,p0,p8,p5,p1,p0,p3,p2,p1,p3,p1,p2,p0,p6,p4,p2,p2,p0,p2,p2,p3,p6,p2,p2,p3,p6,p6,p1,p3,p1,p3,p3,p1,p5,p3,p2,p1,p3,p2,p0",lemma2_head_bound,ph3_c0,3,2,0,True,False,p1,p1,,"2,4"
campaign_r1_task7_random,119,random,adv_bias,5,87,"p4,p4,p4,p4,p4,p4,p1,p3,p8,p4,p1,p2,p0,p4,p4,p3,p2,p0,p2,p3,p0,p5,p8,p5,p3,p4,p0,p0,p0,p4,p2,p0,p1,p1,p0,p4,p3,p6,p6,p0,p8,p6,p6,p0,p0,p6,p6,p6,p0,p8,p5,p1,p0,p3,p2,p1,p3,p1,p2,p0,p6,p4,p2,p2,p0,p2,p2,p3,p6,p2,p2,p3,p6,p6,p1,p3,p1,p3,p3,p1,p5,p3,p2,p1,p3,p2,p0",lemma1_chain_monotone,ph4_c2,4,2,2,False,True,p3,"p2,p3,p4","p2,p4","3,3"
campaign_r1_task7_random,119,random,adv_bias,5,87,"p4,p4,p4,p4,p4,p4,p1,p3,p8,p4,p1,p2,p0,p4,p4,p3,p2,p0,p2,p3,p0,p5,p8,p5,p3,p4,p0,p0,p0,p4,p2,p0,p1,p1,p0,p4,p3,p6,p6,p0,p8,p6,p6,p0,p0,p6,p6,p6,p0,p8,p5,p1,p0,p3,p2,p1,p3,p1,p2,p0,p6,p4,p2,p2,p0,p2,p2,p3,p6,p2,p2,p3,p6,p6,p1,p3,p1,p3,p3,p1,p5,p3,p2,p1,p3,p2,p0",lemma1_chain_monotone,ph5_c0,5,2,3,False,True,p6,"p4,p5,p6,p8","p4,p5,p8","3,3"
