job_label,instance_id,lemma,k,ranking_mode,orig_trace_len,min_trace_len,orig_trace,min_trace
campaign_r1_task13_random,1,lemma1_chain_monotone,8,adv_bias,88,11,"p0,p0,p7,p0,p0,p9,p0,p9,p0,p7,p2,p7,p9,p15,p13,p2,p15,p16,p8,p15,p17,p16,p15,p3,p10,p7,p10,p15,p16,p2,p7,p8,p7,p15,p17,p7,p4,p7,p4,p0,p3,p5,p4,p4,p11,p16,p7,p4,p4,p4,p6,p4,p10,p6,p4,p4,p4,p11,p4,p9,p11,p4,p9,p16,p4,p7,p6,p9,p6,p7,p2,p9,p9,p6,p4,p9,p9,p14,p6,p5,p12,p2,p5,p13,p16,p5,p2,p6","p11,p7,p4,p9,p12,p2,p13,p16,p5,p2,p6"
campaign_r1_task13_random,1,lemma2_head_bound,8,adv_bias,88,22,"p0,p0,p7,p0,p0,p9,p0,p9,p0,p7,p2,p7,p9,p15,p13,p2,p15,p16,p8,p15,p17,p16,p15,p3,p10,p7,p10,p15,p16,p2,p7,p8,p7,p15,p17,p7,p4,p7,p4,p0,p3,p5,p4,p4,p11,p16,p7,p4,p4,p4,p6,p4,p10,p6,p4,p4,p4,p11,p4,p9,p11,p4,p9,p16,p4,p7,p6,p9,p6,p7,p2,p9,p9,p6,p4,p9,p9,p14,p6,p5,p12,p2,p5,p13,p16,p5,p2,p6","p3,p10,p11,p16,p4,p7,p2,p9,p6,p4,p9,p14,p6,p5,p12,p2,p5,p13,p16,p5,p2,p6"
campaign_r1_task13_random,2,lemma1_chain_monotone,3,adv_bias,24,7,"p0,p2,p2,p0,p4,p0,p3,p1,p3,p3,p4,p1,p0,p0,p3,p1,p1,p1,p2,p0,p1,p4,p3,p3","p4,p3,p1,p0,p1,p4,p3"
campaign_r1_task13_random,2,lemma2_head_bound,3,adv_bias,24,13,"p0,p2,p2,p0,p4,p0,p3,p1,p3,p3,p4,p1,p0,p0,p3,p1,p1,p1,p2,p0,p1,p4,p3,p3","p0,p1,p3,p4,p1,p0,p3,p1,p2,p0,p1,p4,p3"
campaign_r1_task13_random,17,lemma1_chain_monotone,5,near_tie,56,9,"p3,p3,p3,p9,p11,p2,p11,p0,p10,p11,p11,p5,p11,p5,p11,p4,p10,p9,p4,p11,p10,p5,p8,p11,p6,p11,p11,p11,p11,p11,p11,p11,p11,p11,p11,p11,p11,p11,p11,p11,p11,p11,p0,p1,p11,p11,p6,p11,p11,p11,p11,p11,p11,p11,p10,p6","p10,p9,p5,p8,p6,p11,p0,p1,p11"
campaign_r1_task13_random,17,lemma2_head_bound,5,near_tie,56,9,"p3,p3,p3,p9,p11,p2,p11,p0,p10,p11,p11,p5,p11,p5,p11,p4,p10,p9,p4,p11,p10,p5,p8,p11,p6,p11,p11,p11,p11,p11,p11,p11,p11,p11,p11,p11,p11,p11,p11,p11,p11,p11,p0,p1,p11,p11,p6,p11,p11,p11,p11,p11,p11,p11,p10,p6","p10,p9,p5,p8,p6,p11,p0,p1,p11"
campaign_r1_task13_random,24,lemma1_chain_monotone,3,adv_bias,26,6,"p1,p4,p0,p4,p0,p3,p2,p1,p0,p3,p2,p2,p2,p1,p0,p3,p0,p0,p2,p0,p2,p4,p0,p2,p1,p3","p1,p4,p0,p2,p1,p3"
campaign_r1_task13_random,25,lemma1_chain_monotone,2,adv_bias,22,13,"p2,p2,p2,p4,p0,p2,p2,p1,p0,p2,p0,p4,p3,p3,p3,p3,p3,p4,p0,p3,p3,p3","p2,p4,p0,p2,p1,p0,p2,p0,p4,p3,p4,p0,p3"
campaign_r1_task13_random,25,lemma2_head_bound,2,adv_bias,22,9,"p2,p2,p2,p4,p0,p2,p2,p1,p0,p2,p0,p4,p3,p3,p3,p3,p3,p4,p0,p3,p3,p3","p0,p2,p1,p0,p4,p3,p4,p0,p3"
campaign_r1_task13_random,26,lemma1_chain_monotone,4,adv_bias,30,8,"p2,p2,p1,p2,p1,p2,p1,p1,p2,p7,p2,p1,p1,p1,p1,p1,p2,p6,p3,p6,p0,p1,p7,p3,p3,p6,p2,p6,p3,p3","p2,p3,p6,p1,p7,p3,p2,p6"
campaign_r1_task13_random,26,lemma2_head_bound,4,adv_bias,30,10,"p2,p2,p1,p2,p1,p2,p1,p1,p2,p7,p2,p1,p1,p1,p1,p1,p2,p6,p3,p6,p0,p1,p7,p3,p3,p6,p2,p6,p3,p3","p2,p6,p3,p0,p1,p7,p3,p6,p2,p3"
campaign_r1_task13_random,32,lemma1_chain_monotone,5,near_tie,75,9,"p3,p3,p7,p4,p3,p3,p4,p3,p0,p0,p4,p4,p1,p1,p0,p0,p0,p0,p1,p1,p4,p2,p1,p1,p1,p3,p4,p1,p1,p2,p2,p0,p0,p8,p8,p0,p4,p1,p4,p4,p4,p4,p0,p8,p8,p4,p4,p4,p9,p4,p5,p8,p7,p8,p8,p5,p4,p7,p4,p3,p8,p3,p7,p7,p3,p3,p1,p1,p9,p7,p2,p2,p0,p0,p9","p1,p2,p0,p9,p4,p7,p3,p8,p3"
campaign_r1_task13_random,32,lemma2_head_bound,5,near_tie,75,9,"p3,p3,p7,p4,p3,p3,p4,p3,p0,p0,p4,p4,p1,p1,p0,p0,p0,p0,p1,p1,p4,p2,p1,p1,p1,p3,p4,p1,p1,p2,p2,p0,p0,p8,p8,p0,p4,p1,p4,p4,p4,p4,p0,p8,p8,p4,p4,p4,p9,p4,p5,p8,p7,p8,p8,p5,p4,p7,p4,p3,p8,p3,p7,p7,p3,p3,p1,p1,p9,p7,p2,p2,p0,p0,p9","p1,p2,p0,p9,p4,p7,p3,p8,p3"
campaign_r1_task13_random,44,lemma1_chain_monotone,8,adv_bias,124,12,"p6,p6,p6,p0,p7,p0,p0,p6,p4,p9,p0,p8,p0,p6,p0,p4,p4,p1,p6,p8,p0,p1,p2,p4,p2,p6,p5,p1,p5,p0,p9,p6,p1,p0,p0,p0,p8,p2,p4,p2,p0,p3,p5,p8,p0,p0,p5,p0,p0,p2,p8,p0,p4,p9,p4,p4,p4,p6,p4,p8,p3,p0,p3,p4,p4,p4,p7,p2,p4,p2,p4,p4,p4,p4,p4,p4,p0,p0,p6,p6,p4,p0,p5,p3,p6,p4,p6,p8,p2,p7,p3,p6,p5,p0,p0,p5,p0,p9,p8,p4,p8,p0,p2,p2,p5,p7,p9,p0,p5,p0,p0,p5,p0,p1,p0,p7,p6,p5,p1,p0,p7,p0,p0,p0","p4,p8,p2,p9,p1,p0,p7,p6,p5,p1,p7,p0"
campaign_r1_task13_random,44,lemma1_chain_monotone,8,adv_bias,124,12,"p6,p6,p6,p0,p7,p0,p0,p6,p4,p9,p0,p8,p0,p6,p0,p4,p4,p1,p6,p8,p0,p1,p2,p4,p2,p6,p5,p1,p5,p0,p9,p6,p1,p0,p0,p0,p8,p2,p4,p2,p0,p3,p5,p8,p0,p0,p5,p0,p0,p2,p8,p0,p4,p9,p4,p4,p4,p6,p4,p8,p3,p0,p3,p4,p4,p4,p7,p2,p4,p2,p4,p4,p4,p4,p4,p4,p0,p0,p6,p6,p4,p0,p5,p3,p6,p4,p6,p8,p2,p7,p3,p6,p5,p0,p0,p5,p0,p9,p8,p4,p8,p0,p2,p2,p5,p7,p9,p0,p5,p0,p0,p5,p0,p1,p0,p7,p6,p5,p1,p0,p7,p0,p0,p0","p4,p8,p2,p9,p1,p0,p7,p6,p5,p1,p7,p0"
campaign_r1_task13_random,44,lemma1_chain_monotone,8,adv_bias,124,12,"p6,p6,p6,p0,p7,p0,p0,p6,p4,p9,p0,p8,p0,p6,p0,p4,p4,p1,p6,p8,p0,p1,p2,p4,p2,p6,p5,p1,p5,p0,p9,p6,p1,p0,p0,p0,p8,p2,p4,p2,p0,p3,p5,p8,p0,p0,p5,p0,p0,p2,p8,p0,p4,p9,p4,p4,p4,p6,p4,p8,p3,p0,p3,p4,p4,p4,p7,p2,p4,p2,p4,p4,p4,p4,p4,p4,p0,p0,p6,p6,p4,p0,p5,p3,p6,p4,p6,p8,p2,p7,p3,p6,p5,p0,p0,p5,p0,p9,p8,p4,p8,p0,p2,p2,p5,p7,p9,p0,p5,p0,p0,p5,p0,p1,p0,p7,p6,p5,p1,p0,p7,p0,p0,p0","p4,p8,p2,p9,p1,p0,p7,p6,p5,p1,p7,p0"
campaign_r1_task13_random,44,lemma1_chain_monotone,8,adv_bias,124,12,"p6,p6,p6,p0,p7,p0,p0,p6,p4,p9,p0,p8,p0,p6,p0,p4,p4,p1,p6,p8,p0,p1,p2,p4,p2,p6,p5,p1,p5,p0,p9,p6,p1,p0,p0,p0,p8,p2,p4,p2,p0,p3,p5,p8,p0,p0,p5,p0,p0,p2,p8,p0,p4,p9,p4,p4,p4,p6,p4,p8,p3,p0,p3,p4,p4,p4,p7,p2,p4,p2,p4,p4,p4,p4,p4,p4,p0,p0,p6,p6,p4,p0,p5,p3,p6,p4,p6,p8,p2,p7,p3,p6,p5,p0,p0,p5,p0,p9,p8,p4,p8,p0,p2,p2,p5,p7,p9,p0,p5,p0,p0,p5,p0,p1,p0,p7,p6,p5,p1,p0,p7,p0,p0,p0","p4,p8,p2,p9,p1,p0,p7,p6,p5,p1,p7,p0"
campaign_r1_task13_random,45,lemma1_chain_monotone,8,adv_bias,62,12,"p8,p3,p3,p1,p8,p8,p3,p6,p3,p3,p8,p5,p8,p1,p8,p8,p4,p4,p7,p4,p3,p3,p4,p1,p7,p7,p4,p4,p3,p5,p3,p7,p4,p0,p3,p9,p4,p3,p4,p4,p4,p3,p6,p3,p5,p6,p4,p5,p0,p1,p0,p5,p4,p4,p1,p0,p8,p5,p9,p8,p5,p4","p7,p3,p6,p1,p0,p5,p4,p8,p9,p8,p5,p4"
campaign_r1_task13_random,60,lemma1_chain_monotone,8,adv_bias,61,13,"p3,p1,p1,p0,p1,p7,p11,p7,p3,p1,p8,p3,p14,p3,p4,p4,p2,p11,p13,p14,p8,p4,p14,p9,p4,p8,p1,p10,p6,p12,p3,p6,p14,p3,p10,p10,p7,p9,p5,p9,p11,p10,p10,p6,p6,p3,p6,p6,p13,p5,p5,p5,p12,p5,p9,p11,p3,p0,p2,p14,p3","p7,p10,p6,p13,p12,p5,p9,p11,p3,p0,p2,p14,p3"
campaign_r1_task13_random,60,lemma1_chain_monotone,8,adv_bias,61,13,"p3,p1,p1,p0,p1,p7,p11,p7,p3,p1,p8,p3,p14,p3,p4,p4,p2,p11,p13,p14,p8,p4,p14,p9,p4,p8,p1,p10,p6,p12,p3,p6,p14,p3,p10,p10,p7,p9,p5,p9,p11,p10,p10,p6,p6,p3,p6,p6,p13,p5,p5,p5,p12,p5,p9,p11,p3,p0,p2,p14,p3","p7,p10,p6,p13,p12,p5,p9,p11,p3,p0,p2,p14,p3"
