job_label,instance_id,chain_id,phase,damage_D,I_size,lemma1_chain_monotone,lemma2_head_bound,head_victim_e1,head_stale_set,I_set,a_values
campaign_r1_task1_exhaustive,2116,ph1_c0,1,1,0,True,True,p2,p2,,1
campaign_r1_task1_exhaustive,2124,ph1_c0,1,1,0,True,True,p1,p1,,1000000000000
campaign_r1_task1_exhaustive,2131,ph1_c0,1,1,0,True,True,p0,p0,,2
campaign_r1_task1_exhaustive,2132,ph1_c0,1,1,0,True,True,p1,p1,,2
campaign_r1_task1_exhaustive,2140,ph1_c0,1,1,0,True,True,p1,p1,,1
campaign_r1_task1_exhaustive,2152,ph1_c0,1,1,0,True,True,p1,p1,,1
campaign_r1_task1_exhaustive,2156,ph1_c0,1,1,0,True,True,p1,p1,,1000000000000
campaign_r1_task1_exhaustive,2168,ph1_c0,1,1,0,True,True,p0,p0,,2
campaign_r1_task1_exhaustive,2183,ph1_c0,1,1,0,True,True,p2,p2,,1
campaign_r1_task1_exhaustive,2184,ph1_c0,1,1,0,True,True,p1,p1,,2
campaign_r1_task1_exhaustive,2188,ph1_c0,1,1,0,True,True,p0,p0,,1000000000000
campaign_r1_task1_exhaustive,2196,ph1_c0,1,1,0,True,True,p0,p0,,1
campaign_r1_task1_exhaustive,2204,ph2_c0,2,1,0,True,True,p2,p2,,2
campaign_r1_task1_exhaustive,2208,ph1_c0,1,1,0,True,True,p2,p2,,1
campaign_r1_task1_exhaustive,2215,ph1_c0,1,1,0,True,True,p1,p1,,2
campaign_r1_task1_exhaustive,2216,ph1_c0,1,1,0,True,True,p0,p0,,1
campaign_r1_task1_exhaustive,2228,ph1_c0,1,1,0,True,True,p2,p2,,1000000000000
campaign_r1_task1_exhaustive,2236,ph1_c0,1,1,0,True,True,p0,p0,,2
campaign_r1_task1_exhaustive,2240,ph1_c0,1,1,0,True,True,p0,p0,,2
campaign_r1_task1_exhaustive,2242,ph1_c0,1,1,0,True,True,p1,p1,,1
campaign_r1_task1_exhaustive,2244,ph2_c0,2,1,0,True,True,p0,p0,,1000000000000
campaign_r1_task1_exhaustive,2252,ph1_c0,1,1,0,True,True,p1,p1,,2
campaign_r1_task1_exhaustive,2256,ph2_c0,2,1,0,True,True,p1,p1,,1
campaign_r1_task1_exhaustive,2260,ph1_c0,1,1,0,True,True,p0,p0,,1000000000000
campaign_r1_task1_exhaustive,2264,ph1_c0,1,1,0,True,True,p0,p0,,1000000000000
campaign_r1_task1_exhaustive,2268,ph1_c0,1,1,0,True,True,p1,p1,,1
campaign_r1_task1_exhaustive,2268,ph2_c0,2,1,0,True,True,p2,p2,,1000000000000
campaign_r1_task1_exhaustive,2271,ph1_c0,1,1,0,True,True,p1,p1,,1
campaign_r1_task1_exhaustive,2272,ph1_c0,1,1,0,True,True,p2,p2,,2
campaign_r1_task1_exhaustive,2276,ph1_c0,1,1,0,True,True,p2,p2,,1
campaign_r1_task1_exhaustive,2292,ph1_c0,1,1,0,True,True,p2,p2,,1
campaign_r1_task1_exhaustive,2292,ph2_c0,2,1,0,True,True,p1,p1,,1000000000000
campaign_r1_task1_exhaustive,2296,ph1_c0,1,1,0,True,True,p0,p0,,1
campaign_r1_task1_exhaustive,2296,ph2_c0,2,1,0,True,True,p2,p2,,1000000000000
campaign_r1_task1_exhaustive,2308,ph1_c0,1,1,0,True,True,p0,p0,,1
campaign_r1_task1_exhaustive,2312,ph1_c0,1,1,0,True,True,p0,p0,,1000000000000
campaign_r1_task1_exhaustive,2316,ph1_c0,1,1,0,True,True,p1,p1,,1000000000000
campaign_r1_task1_exhaustive,2324,ph1_c0,1,1,0,True,True,p0,p0,,1
campaign_r1_task1_exhaustive,2324,ph2_c0,2,1,0,True,True,p2,p2,,1
campaign_r1_task1_exhaustive,2328,ph1_c0,1,1,0,True,True,p2,p2,,1
campaign_r1_task1_exhaustive,2340,ph2_c0,2,1,0,True,True,p0,p0,,1000000000000
campaign_r1_task1_exhaustive,2352,ph2_c0,2,1,0,True,True,p0,p0,,1000000000000
campaign_r1_task1_exhaustive,2356,ph2_c0,2,1,0,True,True,p1,p1,,1000000000000
campaign_r1_task1_exhaustive,2360,ph1_c0,1,1,0,True,True,p0,p0,,1000000000000
campaign_r1_task1_exhaustive,2388,ph1_c0,1,1,0,True,True,p0,p0,,1000000000000
campaign_r1_task1_exhaustive,2392,ph1_c0,1,1,0,True,True,p2,p2,,1
campaign_r1_task1_exhaustive,2396,ph1_c0,1,1,0,True,True,p0,p0,,2
campaign_r1_task1_exhaustive,2412,ph1_c0,1,1,0,True,True,p1,p1,,2
campaign_r1_task1_exhaustive,2416,ph1_c0,1,1,0,True,True,p1,p1,,1000000000000
campaign_r1_task1_exhaustive,2424,ph1_c0,1,1,0,True,True,p2,p2,,1000000000000
campaign_r1_task1_exhaustive,2428,ph1_c0,1,1,0,True,True,p1,p1,,1000000000000
campaign_r1_task1_exhaustive,2432,ph1_c0,1,1,0,True,True,p0,p0,,2
campaign_r1_task1_exhaustive,2436,ph1_c0,1,1,0,True,True,p2,p2,,1000000000000
campaign_r1_task1_exhaustive,2440,ph1_c0,1,1,0,True,True,p0,p0,,1
campaign_r1_task1_exhaustive,2448,ph1_c0,1,1,0,True,True,p0,p0,,1000000000000
campaign_r1_task1_exhaustive,2452,ph1_c0,1,1,0,True,True,p1,p1,,1
campaign_r1_task1_exhaustive,2452,ph2_c0,2,1,0,True,True,p0,p0,,1
campaign_r1_task1_exhaustive,2460,ph1_c0,1,1,0,True,True,p0,p0,,1000000000000
campaign_r1_task1_exhaustive,2472,ph1_c0,1,1,0,True,True,p2,p2,,1
campaign_r1_task1_exhaustive,2472,ph2_c0,2,1,0,True,True,p1,p1,,1000000000000
campaign_r1_task1_exhaustive,2480,ph1_c0,1,1,0,True,True,p2,p2,,1
campaign_r1_task1_exhaustive,2488,ph1_c0,1,1,0,True,True,p0,p0,,1
campaign_r1_task1_exhaustive,2496,ph1_c0,1,1,0,True,True,p0,p0,,1000000000000
campaign_r1_task1_exhaustive,2504,ph1_c0,1,1,0,True,True,p1,p1,,2
campaign_r1_task1_exhaustive,2507,ph1_c0,1,1,0,True,True,p1,p1,,1
campaign_r1_task1_exhaustive,2508,ph1_c0,1,1,0,True,True,p1,p1,,1000000000000
campaign_r1_task1_exhaustive,2516,ph1_c0,1,1,0,True,True,p1,p1,,1
campaign_r1_task1_exhaustive,2516,ph2_c0,2,1,0,True,True,p0,p0,,2
campaign_r1_task1_exhaustive,2520,ph1_c0,1,1,0,True,True,p0,p0,,1
campaign_r1_task1_exhaustive,2522,ph1_c0,1,1,0,True,True,p2,p2,,1
