job_label,instance_id,chain_id,phase,damage_D,I_size,lemma1_chain_monotone,lemma2_head_bound,head_victim_e1,head_stale_set,I_set,a_values
campaign_r1_task6_random,18,ph1_c0,1,2,3,False,True,p2,"p1,p2,p3,p6","p1,p3,p6","1,1"
campaign_r1_task6_random,18,ph1_c1,1,1,1,True,True,p6,"p1,p6",p1,4
campaign_r1_task6_random,18,ph2_c0,2,2,3,False,True,p5,"p0,p1,p2,p5","p0,p1,p2","4,4"
campaign_r1_task6_random,18,ph2_c1,2,1,1,True,True,p0,"p0,p2",p2,3
campaign_r1_task6_random,18,ph3_c0,3,2,3,False,True,p5,"p1,p2,p5,p6","p1,p2,p6","4,2"
campaign_r1_task6_random,18,ph3_c1,3,1,1,True,True,p1,"p1,p6",p6,4
campaign_r1_task6_random,18,ph4_c0,4,2,3,False,True,p5,"p2,p4,p5,p6","p2,p4,p6","4,2"
campaign_r1_task6_random,20,ph2_c0,2,1,0,True,True,p1,"p0,p1,p4,p5,p7",,1000000000000
campaign_r1_task6_random,21,ph1_c0,1,1,4,True,True,p1,"p0,p1,p2,p3,p6","p0,p2,p3,p6",1
campaign_r1_task6_random,21,ph1_c1,1,2,3,False,True,p0,"p0,p2,p3,p6","p2,p3,p6","1,1"
campaign_r1_task6_random,21,ph1_c2,1,1,0,True,True,p6,p6,,1
campaign_r1_task6_random,21,ph2_c0,2,1,3,True,True,p2,"p1,p2,p3,p4","p1,p3,p4",1
campaign_r1_task6_random,21,ph2_c1,2,1,2,True,True,p4,"p1,p3,p4","p1,p3",2
campaign_r1_task6_random,21,ph2_c2,2,1,1,True,True,p1,"p1,p3",p3,1
campaign_r1_task6_random,21,ph2_c3,2,1,0,True,True,p3,p3,,5
campaign_r1_task6_random,21,ph3_c0,3,1,4,True,True,p6,"p0,p1,p2,p4,p6","p0,p1,p2,p4",1
campaign_r1_task6_random,21,ph3_c1,3,1,3,True,True,p0,"p0,p1,p2,p4","p1,p2,p4",1
campaign_r1_task6_random,21,ph3_c2,3,2,2,False,True,p4,"p1,p2,p4","p1,p2","3,1"
campaign_r1_task6_random,21,ph3_c3,3,1,0,True,True,p1,p1,,3
campaign_r1_task6_random,21,ph4_c0,4,1,4,True,True,p4,"p0,p2,p4,p5,p6","p0,p2,p5,p6",2
campaign_r1_task6_random,21,ph4_c1,4,1,3,True,True,p6,"p0,p2,p5,p6","p0,p2,p5",1
campaign_r1_task6_random,21,ph4_c2,4,1,0,True,True,p0,"p0,p2,p5",,1000000000000
campaign_r1_task6_random,25,ph3_c0,3,1,0,True,True,p8,"p5,p8",,18
campaign_r1_task6_random,27,ph2_c0,2,1,0,True,True,p4,"p0,p3,p4,p5,p6,p8",,17
campaign_r1_task6_random,28,ph2_c0,2,1,0,True,True,p2,p2,,1
campaign_r1_task6_random,29,ph1_c0,1,3,0,False,False,p8,"p1,p4,p6,p8",,"1000000000000,51,23"
campaign_r1_task6_random,30,ph1_c0,1,1,1,True,True,p1,"p1,p3",p3,3
campaign_r1_task6_random,30,ph2_c0,2,1,1,True,True,p3,"p3,p6",p6,5
campaign_r1_task6_random,30,ph5_c0,5,1,0,True,True,p6,"p0,p6",,1000000000000
campaign_r1_task6_random,30,ph7_c0,7,1,0,True,True,p0,"p0,p5",,1000000000000
campaign_r1_task6_random,34,ph1_c0,1,1,0,True,True,p4,"p0,p4",,12
campaign_r1_task6_random,35,ph1_c0,1,1,0,True,True,p3,p3,,3
campaign_r1_task6_random,36,ph1_c0,1,1,2,True,True,p1,"p1,p4,p6","p4,p6",5
campaign_r1_task6_random,36,ph1_c1,1,1,1,True,True,p6,"p4,p6",p4,3
campaign_r1_task6_random,36,ph2_c0,2,1,3,True,True,p2,"p0,p2,p4,p5","p0,p4,p5",5
campaign_r1_task6_random,36,ph2_c1,2,1,2,True,True,p4,"p0,p4,p5","p0,p5",3
campaign_r1_task6_random,36,ph2_c2,2,1,1,True,True,p0,"p0,p5",p5,7
campaign_r1_task6_random,36,ph3_c0,3,1,3,True,True,p1,"p1,p4,p5,p6","p4,p5,p6",2
campaign_r1_task6_random,39,ph1_c0,1,3,2,False,True,p4,"p2,p3,p4","p2,p3","1,4,1"
campaign_r1_task6_random,39,ph2_c0,2,2,2,False,True,p1,"p0,p1,p4","p0,p4","2,2"
campaign_r1_task6_random,39,ph3_c0,3,1,2,True,True,p5,"p2,p4,p5","p2,p4",4
campaign_r1_task6_random,39,ph3_c1,3,1,1,True,True,p4,"p2,p4",p2,3
campaign_r1_task6_random,39,ph4_c0,4,1,2,True,True,p0,"p0,p2,p5","p2,p5",3
campaign_r1_task6_random,39,ph4_c1,4,1,1,True,True,p5,"p2,p5",p2,3
campaign_r1_task6_random,39,ph5_c0,5,2,2,True,True,p1,"p1,p2,p4","p2,p4","1,5"
campaign_r1_task6_random,39,ph6_c0,6,3,2,False,True,p3,"p0,p2,p3","p0,p2","2,2,3"
campaign_r1_task6_random,39,ph7_c0,7,1,2,True,True,p5,"p1,p3,p5","p1,p3",3
campaign_r1_task6_random,39,ph7_c1,7,1,1,True,True,p1,"p1,p3",p3,2
campaign_r1_task6_random,39,ph8_c0,8,3,2,False,True,p0,"p0,p2,p3","p2,p3","2,2,2"
campaign_r1_task6_random,39,ph9_c0,9,1,2,True,True,p0,"p0,p1,p4","p1,p4",2
campaign_r1_task6_random,39,ph9_c1,9,1,1,True,True,p1,"p1,p4",p4,2
campaign_r1_task6_random,39,ph10_c0,10,1,0,True,True,p4,p4,,1000000000000
campaign_r1_task6_random,41,ph1_c0,1,1,0,True,True,p5,p5,,6
campaign_r1_task6_random,43,ph1_c0,1,1,0,True,True,p5,"p3,p5",,12
campaign_r1_task6_random,43,ph3_c0,3,2,0,False,False,p9,"p0,p9",,"1000000000000,1000000000000"
campaign_r1_task6_random,45,ph5_c0,5,1,0,True,True,p6,"p5,p6",,1000000000000
campaign_r1_task6_random,46,ph2_c0,2,1,0,True,True,p0,"p0,p2,p6",,19
campaign_r1_task6_random,46,ph3_c0,3,1,0,True,True,p5,"p1,p4,p5,p6,p7",,1000000000000
campaign_r1_task6_random,47,ph1_c0,1,2,1,False,True,p1,"p1,p2",p2,"1,1"
campaign_r1_task6_random,48,ph1_c0,1,1,0,True,True,p4,"p1,p4",,4
campaign_r1_task6_random,49,ph1_c0,1,1,0,True,True,p4,"p1,p4,p5,p7",,14
campaign_r1_task6_random,49,ph3_c0,3,1,0,True,True,p4,"p2,p4",,1000000000000
campaign_r1_task6_random,55,ph1_c0,1,1,1,True,True,p2,"p1,p2",p1,2
campaign_r1_task6_random,55,ph2_c0,2,2,1,True,True,p0,"p0,p1",p1,"7,10"
campaign_r1_task6_random,55,ph3_c0,3,1,1,True,True,p4,"p2,p4",p2,6
campaign_r1_task6_random,55,ph4_c0,4,1,1,True,True,p2,"p0,p2",p0,6
campaign_r1_task6_random,55,ph5_c0,5,1,1,True,True,p0,"p0,p4",p4,4
campaign_r1_task6_random,55,ph6_c0,6,1,1,True,True,p5,"p4,p5",p4,7
campaign_r1_task6_random,55,ph7_c0,7,2,0,False,False,p4,"p2,p4",,"1000000000000,1000000000000"
campaign_r1_task6_random,56,ph1_c0,1,1,0,True,True,p4,"p4,p5,p8",,9
campaign_r1_task6_random,57,ph1_c0,1,1,0,True,True,p2,"p1,p2,p3,p4,p5,p6,p9",,19
campaign_r1_task6_random,57,ph2_c0,2,1,0,True,True,p3,"p1,p3,p4,p5,p7,p8,p9",,27
campaign_r1_task6_random,61,ph2_c0,2,1,0,True,True,p8,"p0,p3,p8",,1000000000000
campaign_r1_task6_random,62,ph2_c0,2,1,0,True,True,p4,p4,,1000000000000
campaign_r1_task6_random,62,ph7_c0,7,1,0,True,True,p2,p2,,1000000000000
campaign_r1_task6_random,64,ph3_c0,3,1,0,True,True,p1,p1,,11
campaign_r1_task6_random,65,ph1_c0,1,1,0,True,True,p1,"p0,p1,p4,p5",,15
campaign_r1_task6_random,65,ph2_c0,2,1,0,True,True,p0,"p0,p4,p5,p8",,11
campaign_r1_task6_random,67,ph1_c0,1,1,1,True,True,p0,"p0,p1",p1,1
campaign_r1_task6_random,67,ph1_c1,1,1,0,True,True,p1,p1,,1000000000000
campaign_r1_task6_random,68,ph1_c0,1,1,1,True,True,p1,"p1,p2",p2,1
campaign_r1_task6_random,68,ph1_c1,1,1,0,True,True,p2,p2,,1
campaign_r1_task6_random,68,ph2_c0,2,1,1,True,True,p1,"p0,p1",p0,2
campaign_r1_task6_random,69,ph1_c0,1,1,2,True,True,p5,"p0,p2,p5","p0,p2",4
campaign_r1_task6_random,69,ph1_c1,1,1,0,True,True,p2,"p0,p2",,1000000000000
campaign_r1_task6_random,70,ph1_c0,1,1,0,True,True,p3,"p1,p3",,8
campaign_r1_task6_random,71,ph1_c0,1,1,0,True,True,p3,"p2,p3,p7",,18
campaign_r1_task6_random,71,ph4_c0,4,1,0,True,True,p4,"p2,p3,p4",,1000000000000
campaign_r1_task6_random,72,ph1_c0,1,1,0,True,True,p3,"p0,p1,p11,p3,p4,p5",,51
campaign_r1_task6_random,72,ph3_c0,3,1,0,True,True,p3,"p1,p10,p3,p6,p7",,1000000000000
campaign_r1_task6_random,73,ph2_c0,2,1,0,True,True,p0,p0,,3
campaign_r1_task6_random,74,ph1_c0,1,1,0,True,True,p3,"p2,p3,p7",,13
campaign_r1_task6_random,77,ph1_c0,1,1,0,True,True,p7,"p3,p7",,1000000000000
campaign_r1_task6_random,78,ph1_c0,1,1,0,True,True,p2,p2,,4
campaign_r1_task6_random,78,ph3_c0,3,1,0,True,True,p0,p0,,11
campaign_r1_task6_random,78,ph4_c0,4,1,0,True,True,p1,p1,,1
campaign_r1_task6_random,78,ph5_c0,5,1,0,True,True,p2,p2,,1
campaign_r1_task6_random,81,ph3_c0,3,1,0,True,True,p6,"p2,p6",,4
campaign_r1_task6_random,82,ph1_c0,1,1,2,True,True,p3,"p2,p3,p5","p2,p5",1
campaign_r1_task6_random,82,ph1_c1,1,1,1,True,True,p5,"p2,p5",p2,10
campaign_r1_task6_random,82,ph2_c0,2,1,2,True,True,p7,"p2,p3,p7","p2,p3",2
campaign_r1_task6_random,82,ph2_c1,2,1,0,True,True,p3,"p2,p3",,1000000000000
campaign_r1_task6_random,82,ph3_c0,3,1,0,True,True,p2,p2,,1000000000000
campaign_r1_task6_random,84,ph3_c0,3,2,0,False,False,p8,"p1,p2,p6,p8",,"18,16"
campaign_r1_task6_random,84,ph4_c0,4,1,0,True,True,p5,"p0,p4,p5,p6,p7",,16
campaign_r1_task6_random,85,ph1_c0,1,1,2,True,True,p5,"p1,p4,p5","p1,p4",2
campaign_r1_task6_random,85,ph1_c1,1,1,1,True,True,p4,"p1,p4",p1,5
campaign_r1_task6_random,85,ph2_c0,2,1,2,True,True,p0,"p0,p1,p2","p1,p2",2
campaign_r1_task6_random,85,ph2_c1,2,2,1,True,True,p2,"p1,p2",p1,"2,14"
campaign_r1_task6_random,85,ph3_c0,3,1,2,True,True,p4,"p0,p4,p5","p0,p5",10
campaign_r1_task6_random,85,ph3_c1,3,1,0,True,True,p5,"p0,p5",,1000000000000
campaign_r1_task6_random,86,ph1_c0,1,3,4,False,True,p2,"p0,p2,p3,p7,p9","p0,p3,p7,p9","2,2,2"
campaign_r1_task6_random,86,ph2_c0,2,2,4,True,True,p5,"p3,p4,p5,p7,p9","p3,p4,p7,p9","4,6"
campaign_r1_task6_random,86,ph2_c1,2,2,0,False,False,p7,"p3,p7,p9",,"1000000000000,1000000000000"
campaign_r1_task6_random,86,ph3_c0,3,1,0,True,True,p9,p9,,1000000000000
campaign_r1_task6_random,89,ph2_c0,2,1,1,True,True,p5,"p2,p5",p2,5
campaign_r1_task6_random,89,ph5_c0,5,1,1,True,True,p6,"p2,p6",p2,9
campaign_r1_task6_random,89,ph7_c0,7,1,1,True,True,p2,"p1,p2",p1,4
campaign_r1_task6_random,89,ph7_c1,7,1,1,True,True,p1,"p1,p6",p6,5
campaign_r1_task6_random,90,ph1_c0,1,1,2,True,True,p0,"p0,p1,p3","p1,p3",1
campaign_r1_task6_random,90,ph1_c1,1,1,1,True,True,p1,"p1,p3",p3,4
campaign_r1_task6_random,90,ph1_c2,1,1,0,True,True,p3,p3,,2
campaign_r1_task6_random,90,ph2_c0,2,1,1,True,True,p1,"p0,p1",p0,2
campaign_r1_task6_random,90,ph2_c1,2,1,0,True,True,p0,p0,,3
campaign_r1_task6_random,90,ph3_c0,3,2,2,True,True,p2,"p1,p2,p3","p1,p3","1,2"
campaign_r1_task6_random,90,ph3_c1,3,1,0,True,True,p3,p3,,1000000000000
campaign_r1_task6_random,91,ph1_c0,1,1,0,True,True,p2,p2,,1
campaign_r1_task6_random,91,ph2_c0,2,1,0,True,True,p0,p0,,1
campaign_r1_task6_random,92,ph6_c0,6,1,0,True,True,p3,p3,,1000000000000
campaign_r1_task6_random,93,ph2_c0,2,1,0,True,True,p0,"p0,p4,p8",,1000000000000
campaign_r1_task6_random,94,ph2_c0,2,1,0,True,True,p4,"p2,p4",,8
campaign_r1_task6_random,99,ph1_c0,1,1,0,True,True,p7,"p0,p7",,1000000000000
campaign_r1_task6_random,100,ph1_c0,1,1,0,True,True,p3,p3,,7
campaign_r1_task6_random,100,ph3_c0,3,1,0,True,True,p2,p2,,1000000000000
campaign_r1_task6_random,101,ph1_c0,1,1,0,True,True,p3,p3,,19
campaign_r1_task6_random,101,ph2_c0,2,1,0,True,True,p5,"p1,p5,p6",,1000000000000
campaign_r1_task6_random,101,ph3_c0,3,1,0,True,True,p6,p6,,13
campaign_r1_task6_random,103,ph2_c0,2,1,0,True,True,p0,p0,,3
campaign_r1_task6_random,103,ph3_c0,3,1,0,True,True,p3,p3,,7
campaign_r1_task6_random,103,ph5_c0,5,1,0,True,True,p0,p0,,9
campaign_r1_task6_random,103,ph11_c0,11,1,0,True,True,p5,p5,,1000000000000
campaign_r1_task6_random,104,ph1_c0,1,1,0,True,True,p6,"p11,p5,p6,p9",,13
campaign_r1_task6_random,104,ph2_c0,2,1,0,True,True,p0,"p0,p11,p3,p9",,29
campaign_r1_task6_random,104,ph4_c0,4,1,0,True,True,p1,"p1,p3",,19
campaign_r1_task6_random,105,ph2_c0,2,1,0,True,True,p3,p3,,3
campaign_r1_task6_random,106,ph1_c0,1,5,6,False,True,p4,"p0,p1,p2,p4,p5,p6,p8","p0,p1,p2,p5,p6,p8","1,1,1,1,2"
campaign_r1_task6_random,106,ph1_c1,1,1,1,True,True,p2,"p2,p8",p8,2
campaign_r1_task6_random,106,ph1_c2,1,1,0,True,True,p8,p8,,3
campaign_r1_task6_random,107,ph1_c0,1,2,3,True,True,p2,"p1,p2,p3,p5","p1,p3,p5","2,1000000000000"
campaign_r1_task6_random,109,ph3_c0,3,1,0,True,True,p2,"p2,p6",,1000000000000
campaign_r1_task6_random,109,ph3_c1,3,1,0,True,True,p0,"p0,p6",,1000000000000
campaign_r1_task6_random,111,ph1_c0,1,2,1,True,True,p1,"p0,p1",p0,"1,2"
campaign_r1_task6_random,111,ph2_c0,2,1,1,True,True,p1,"p1,p3",p3,3
campaign_r1_task6_random,111,ph3_c0,3,1,1,True,True,p3,"p2,p3",p2,7
campaign_r1_task6_random,111,ph4_c0,4,1,1,True,True,p2,"p2,p4",p4,3
campaign_r1_task6_random,111,ph5_c0,5,1,1,True,True,p4,"p0,p4",p0,4
campaign_r1_task6_random,111,ph6_c0,6,1,1,True,True,p2,"p0,p2",p0,3
campaign_r1_task6_random,111,ph7_c0,7,1,1,True,True,p1,"p0,p1",p0,2
campaign_r1_task6_random,114,ph2_c0,2,1,0,True,True,p6,"p4,p6",,3
campaign_r1_task6_random,114,ph3_c0,3,1,0,True,True,p3,"p2,p3",,1000000000000
campaign_r1_task6_random,116,ph1_c0,1,1,0,True,True,p2,p2,,4
campaign_r1_task6_random,116,ph3_c0,3,1,0,True,True,p5,p5,,2
campaign_r1_task6_random,118,ph1_c0,1,1,0,True,True,p11,"p10,p11,p8,p9",,1000000000000
campaign_r1_task6_random,119,ph1_c0,1,1,1,True,True,p2,"p0,p2,p3",p3,4
campaign_r1_task6_random,119,ph1_c1,1,1,0,True,True,p3,p3,,4
campaign_r1_task6_random,119,ph2_c0,2,1,3,True,True,p2,"p0,p1,p2,p5","p0,p1,p5",4
campaign_r1_task6_random,119,ph2_c1,2,3,2,False,True,p1,"p0,p1,p5","p0,p5","3,1000000000000,1000000000000"
campaign_r1_task6_random,121,ph1_c0,1,3,4,False,True,p5,"p0,p1,p2,p4,p5","p0,p1,p2,p4","2,2,3"
campaign_r1_task6_random,121,ph1_c1,1,1,1,True,True,p4,"p0,p4",p0,5
campaign_r1_task6_random,121,ph2_c0,2,2,4,True,True,p5,"p0,p2,p3,p5,p6","p0,p2,p3,p6","2,4"
campaign_r1_task6_random,121,ph2_c1,2,2,2,False,True,p2,"p2,p3,p6","p3,p6","2,2"
campaign_r1_task6_random,121,ph3_c0,3,1,4,True,True,p5,"p0,p1,p3,p4,p5","p0,p1,p3,p4",3
campaign_r1_task6_random,121,ph3_c1,3,1,3,True,True,p1,"p0,p1,p3,p4","p0,p3,p4",2
campaign_r1_task6_random,121,ph3_c2,3,1,2,True,True,p3,"p0,p3,p4","p0,p4",2
campaign_r1_task6_random,121,ph3_c3,3,1,1,True,True,p4,"p0,p4",p0,2
campaign_r1_task6_random,121,ph4_c0,4,1,4,True,True,p6,"p0,p1,p3,p5,p6","p0,p1,p3,p5",2
campaign_r1_task6_random,121,ph4_c1,4,1,3,True,True,p5,"p0,p1,p3,p5","p0,p1,p3",1
campaign_r1_task6_random,121,ph4_c2,4,2,2,False,True,p0,"p0,p1,p3","p1,p3","2,2"
campaign_r1_task6_random,121,ph5_c0,5,3,0,False,False,p3,p3,,"1,2,2"
campaign_r1_task6_random,121,ph5_c1,5,1,0,True,True,p2,"p0,p2,p7",,1000000000000
campaign_r1_task6_random,122,ph3_c0,3,1,0,True,True,p0,"p0,p2",,14
campaign_r1_task6_random,123,ph1_c0,1,1,6,True,True,p10,"p0,p1,p10,p11,p3,p8,p9","p0,p1,p11,p3,p8,p9",2
campaign_r1_task6_random,123,ph1_c1,1,2,5,True,True,p0,"p0,p1,p11,p3,p8,p9","p1,p11,p3,p8,p9","1,2"
campaign_r1_task6_random,123,ph1_c2,1,1,3,True,True,p11,"p11,p3,p8,p9","p3,p8,p9",5
campaign_r1_task6_random,123,ph1_c3,1,1,2,True,True,p9,"p3,p8,p9","p3,p8",3
campaign_r1_task6_random,123,ph1_c4,1,1,1,True,True,p8,"p3,p8",p3,2
campaign_r1_task6_random,123,ph2_c0,2,1,6,True,True,p0,"p0,p1,p11,p3,p5,p7,p9","p1,p11,p3,p5,p7,p9",5
campaign_r1_task6_random,123,ph2_c1,2,2,5,True,True,p11,"p1,p11,p3,p5,p7,p9","p1,p3,p5,p7,p9","4,1000000000000"
campaign_r1_task6_random,123,ph2_c2,2,1,0,True,True,p3,"p1,p3,p5,p9",,1000000000000
campaign_r1_task6_random,125,ph1_c0,1,1,0,True,True,p2,"p0,p10,p2,p4",,26
campaign_r1_task6_random,126,ph1_c0,1,1,0,True,True,p0,"p0,p7",,1000000000000
campaign_r1_task6_random,126,ph4_c0,4,1,0,True,True,p4,"p4,p6",,1000000000000
campaign_r1_task6_random,128,ph3_c0,3,1,0,True,True,p0,p0,,5
campaign_r1_task6_random,129,ph1_c0,1,1,0,True,True,p3,"p0,p3,p4",,1000000000000
campaign_r1_task6_random,129,ph3_c0,3,1,0,True,True,p6,"p4,p6",,1000000000000
campaign_r1_task6_random,131,ph1_c0,1,1,0,True,True,p4,"p0,p4,p5,p6,p7",,1000000000000
campaign_r1_task6_random,134,ph1_c0,1,1,0,True,True,p0,p0,,1
campaign_r1_task6_random,134,ph2_c0,2,1,0,True,True,p2,p2,,2
campaign_r1_task6_random,134,ph3_c0,3,1,0,True,True,p0,p0,,2
campaign_r1_task6_random,134,ph4_c0,4,1,0,True,True,p2,p2,,1
campaign_r1_task6_random,134,ph5_c0,5,1,0,True,True,p1,p1,,3
campaign_r1_task6_random,134,ph6_c0,6,1,0,True,True,p2,p2,,1
campaign_r1_task6_random,134,ph7_c0,7,1,0,True,True,p1,p1,,1
campaign_r1_task6_random,134,ph8_c0,8,1,0,True,True,p2,p2,,1000000000000
campaign_r1_task6_random,136,ph1_c0,1,1,1,True,True,p2,"p2,p6",p6,7
campaign_r1_task6_random,136,ph2_c0,2,1,0,True,True,p5,"p5,p6",,1000000000000
campaign_r1_task6_random,136,ph5_c0,5,1,0,True,True,p6,"p3,p6",,1000000000000
campaign_r1_task6_random,137,ph1_c0,1,2,1,False,True,p4,"p0,p4",p0,"1,1"
campaign_r1_task6_random,137,ph2_c0,2,2,2,True,True,p4,"p1,p3,p4","p1,p3","2,3"
campaign_r1_task6_random,137,ph2_c1,2,1,0,True,True,p3,p3,,1
campaign_r1_task6_random,137,ph3_c0,3,1,2,True,True,p4,"p1,p2,p4","p1,p2",1
campaign_r1_task6_random,137,ph3_c1,3,1,1,True,True,p1,"p1,p2",p2,1
campaign_r1_task6_random,140,ph1_c0,1,1,0,True,True,p1,p1,,3
campaign_r1_task6_random,140,ph2_c0,2,1,0,True,True,p2,p2,,2
campaign_r1_task6_random,140,ph3_c0,3,1,0,True,True,p0,p0,,3
campaign_r1_task6_random,141,ph1_c0,1,1,0,True,True,p5,p5,,9
campaign_r1_task6_random,141,ph3_c0,3,1,0,True,True,p4,p4,,1000000000000
campaign_r1_task6_random,142,ph1_c0,1,1,3,True,True,p0,"p0,p2,p3,p5","p2,p3,p5",1
campaign_r1_task6_random,142,ph1_c1,1,1,2,True,True,p5,"p2,p3,p5","p2,p3",2
campaign_r1_task6_random,142,ph1_c2,1,1,1,True,True,p3,"p2,p3",p2,1
campaign_r1_task6_random,143,ph1_c0,1,1,0,True,True,p4,"p4,p6",,1000000000000
campaign_r1_task6_random,145,ph1_c0,1,1,0,True,True,p4,p4,,4
campaign_r1_task6_random,150,ph1_c0,1,2,2,True,True,p5,"p1,p2,p5","p1,p2","3,9"
campaign_r1_task6_random,150,ph2_c0,2,1,2,True,True,p2,"p0,p2,p3","p0,p3",4
campaign_r1_task6_random,150,ph3_c0,3,1,2,True,True,p3,"p0,p3,p5","p0,p5",5
campaign_r1_task6_random,150,ph4_c0,4,2,1,False,True,p0,"p0,p2,p5",p5,"6,4"
campaign_r1_task6_random,150,ph5_c0,5,2,2,False,True,p3,"p1,p3,p5","p1,p5","3,3"
campaign_r1_task6_random,151,ph3_c0,3,1,0,True,True,p5,p5,,1000000000000
campaign_r1_task6_random,152,ph1_c0,1,2,4,False,True,p6,"p0,p1,p2,p4,p6","p0,p1,p2,p4","1,1"
campaign_r1_task6_random,152,ph1_c1,1,2,2,False,True,p2,"p0,p2,p4","p0,p4","1,1"
campaign_r1_task6_random,152,ph1_c2,1,1,0,True,True,p4,p4,,1
campaign_r1_task6_random,152,ph2_c0,2,3,3,False,True,p2,"p0,p2,p5,p6","p0,p5,p6","1,1,2"
campaign_r1_task6_random,152,ph2_c1,2,1,0,True,True,p0,p0,,1
campaign_r1_task6_random,152,ph3_c0,3,1,4,True,True,p6,"p1,p3,p4,p5,p6","p1,p3,p4,p5",1
campaign_r1_task6_random,152,ph3_c1,3,1,2,True,True,p5,"p1,p3,p5","p1,p3",1
campaign_r1_task6_random,152,ph3_c2,3,1,1,True,True,p1,"p1,p3",p3,1
campaign_r1_task6_random,152,ph3_c3,3,1,0,True,True,p3,p3,,1
campaign_r1_task6_random,152,ph4_c0,4,1,4,True,True,p5,"p0,p1,p2,p4,p5","p0,p1,p2,p4",3
campaign_r1_task6_random,152,ph4_c1,4,1,3,True,True,p0,"p0,p1,p2,p4","p1,p2,p4",1
campaign_r1_task6_random,154,ph1_c0,1,2,0,False,False,p1,"p1,p4,p5,p8",,"1000000000000,1000000000000"
campaign_r1_task6_random,155,ph1_c0,1,1,1,True,True,p4,"p3,p4",p3,1
campaign_r1_task6_random,155,ph1_c1,1,1,0,True,True,p3,p3,,1
campaign_r1_task6_random,155,ph2_c0,2,2,2,False,True,p4,"p1,p2,p4","p1,p2","3,1"
campaign_r1_task6_random,155,ph2_c1,2,1,0,True,True,p2,p2,,2
campaign_r1_task6_random,155,ph3_c0,3,1,2,True,True,p4,"p0,p1,p4","p0,p1",1
campaign_r1_task6_random,155,ph3_c1,3,1,1,True,True,p0,"p0,p1",p1,1
campaign_r1_task6_random,155,ph3_c2,3,1,0,True,True,p1,p1,,1
campaign_r1_task6_random,155,ph4_c0,4,1,0,True,True,p2,"p0,p2,p3",,1000000000000
campaign_r1_task6_random,156,ph1_c0,1,1,0,True,True,p1,"p0,p1,p2,p3,p9",,26
campaign_r1_task6_random,156,ph2_c0,2,1,0,True,True,p9,"p3,p6,p9",,1000000000000
campaign_r1_task6_random,157,ph2_c0,2,1,0,True,True,p1,p1,,13
campaign_r1_task6_random,157,ph3_c0,3,1,0,True,True,p3,"p3,p4",,12
campaign_r1_task6_random,158,ph1_c0,1,1,2,True,True,p5,"p11,p5,p9","p11,p9",1
campaign_r1_task6_random,164,ph1_c0,1,1,3,True,True,p2,"p0,p2,p3,p6","p0,p3,p6",2
campaign_r1_task6_random,164,ph1_c1,1,1,2,True,True,p0,"p0,p3,p6","p3,p6",6
campaign_r1_task6_random,164,ph1_c2,1,1,1,True,True,p3,"p3,p6",p6,2
campaign_r1_task6_random,164,ph2_c0,2,1,4,True,True,p4,"p0,p1,p2,p4,p6","p0,p1,p2,p6",2
