job_label,instance_id,chain_id,phase,damage_D,I_size,lemma1_chain_monotone,lemma2_head_bound,head_victim_e1,head_stale_set,I_set,a_values
campaign_smoke_task0_smoke,24,ph5_c0,5,2,2,True,True,p1,"p0,p1,p3","p0,p3","2,3"
campaign_smoke_task0_smoke,27,ph1_c0,1,1,0,True,True,p5,"p2,p5,p8",,16
campaign_smoke_task0_smoke,29,ph4_c0,4,1,0,True,True,p5,"p2,p3,p4,p5,p6",,1000000000000
campaign_smoke_task0_smoke,32,ph1_c0,1,1,0,True,True,p0,"p0,p2",,1000000000000
campaign_smoke_task0_smoke,34,ph1_c0,1,2,1,True,True,p1,"p1,p2",p2,"2,1000000000000"
campaign_smoke_task0_smoke,35,ph1_c0,1,1,0,True,True,p4,"p0,p1,p10,p11,p4,p8,p9",,31
campaign_smoke_task0_smoke,36,ph1_c0,1,1,0,True,True,p10,"p1,p10,p15,p3,p5,p7,p8",,38
campaign_smoke_task0_smoke,36,ph2_c0,2,1,0,True,True,p15,"p1,p15,p3,p4,p5,p7,p8",,1000000000000
campaign_smoke_task0_smoke,37,ph1_c0,1,1,0,True,True,p0,"p0,p10,p17",,21
campaign_smoke_task0_smoke,38,ph1_c0,1,3,3,False,True,p1,"p1,p3,p4,p5,p6","p4,p5,p6","3,2,4"
campaign_smoke_task0_smoke,38,ph2_c0,2,1,0,True,True,p5,p5,,1
campaign_smoke_task0_smoke,38,ph2_c1,2,1,4,True,True,p3,"p1,p2,p3,p6,p7","p1,p2,p6,p7",3
campaign_smoke_task0_smoke,38,ph2_c2,2,1,3,True,True,p7,"p1,p2,p6,p7","p1,p2,p6",3
campaign_smoke_task0_smoke,38,ph2_c3,2,2,1,False,True,p2,"p1,p2,p6",p1,"3,1"
campaign_smoke_task0_smoke,38,ph3_c0,3,1,4,True,True,p6,"p1,p4,p5,p6,p7","p1,p4,p5,p7",3
campaign_smoke_task0_smoke,38,ph3_c1,3,1,3,True,True,p4,"p1,p4,p5,p7","p1,p5,p7",3
campaign_smoke_task0_smoke,38,ph3_c2,3,2,1,False,True,p1,"p1,p5,p7",p7,"3,1"
campaign_smoke_task0_smoke,38,ph4_c0,4,1,4,True,True,p3,"p0,p2,p3,p6,p7","p0,p2,p6,p7",3
campaign_smoke_task0_smoke,38,ph4_c1,4,1,3,True,True,p0,"p0,p2,p6,p7","p2,p6,p7",5
campaign_smoke_task0_smoke,38,ph4_c2,4,1,2,True,True,p6,"p2,p6,p7","p2,p7",2
campaign_smoke_task0_smoke,38,ph4_c3,4,1,1,True,True,p7,"p2,p7",p2,4
campaign_smoke_task0_smoke,38,ph5_c0,5,4,0,False,False,p2,p2,,"2,3,1000000000000,1000000000000"
campaign_smoke_task0_smoke,41,ph1_c0,1,1,0,True,True,p9,"p11,p15,p3,p4,p7,p9",,1000000000000
campaign_smoke_task0_smoke,43,ph1_c0,1,1,0,True,True,p6,"p3,p6",,16
campaign_smoke_task0_smoke,44,ph1_c0,1,2,3,False,True,p3,"p0,p3,p8,p9","p0,p8,p9","1,1"
campaign_smoke_task0_smoke,44,ph2_c0,2,1,4,True,True,p1,"p0,p1,p2,p5,p8","p0,p2,p5,p8",7
campaign_smoke_task0_smoke,44,ph2_c1,2,1,3,True,True,p5,"p0,p2,p5,p8","p0,p2,p8",5
campaign_smoke_task0_smoke,44,ph3_c0,3,1,4,True,True,p2,"p0,p2,p3,p7,p8","p0,p3,p7,p8",3
campaign_smoke_task0_smoke,44,ph3_c1,3,1,3,True,True,p7,"p0,p3,p7,p8","p0,p3,p8",5
campaign_smoke_task0_smoke,44,ph4_c0,4,1,3,True,True,p0,"p0,p1,p3,p4,p8","p1,p4,p8",8
campaign_smoke_task0_smoke,44,ph4_c1,4,1,3,True,True,p3,"p1,p3,p4,p8","p1,p4,p8",4
campaign_smoke_task0_smoke,44,ph4_c2,4,2,1,False,True,p4,"p1,p4,p8",p1,"6,4"
campaign_smoke_task0_smoke,44,ph5_c0,5,1,4,True,True,p9,"p1,p2,p3,p7,p9","p1,p2,p3,p7",6
campaign_smoke_task0_smoke,44,ph5_c1,5,1,3,True,True,p1,"p1,p2,p3,p7","p2,p3,p7",9
campaign_smoke_task0_smoke,44,ph5_c2,5,1,2,True,True,p2,"p2,p3,p7","p3,p7",8
campaign_smoke_task0_smoke,44,ph6_c0,6,1,4,True,True,p7,"p3,p4,p7,p8,p9","p3,p4,p8,p9",5
campaign_smoke_task0_smoke,44,ph6_c1,6,3,0,False,False,p9,"p3,p4,p8,p9",,"1000000000000,1000000000000,1000000000000"
campaign_smoke_task0_smoke,46,ph1_c0,1,2,1,False,True,p5,"p0,p5",p0,"2,2"
campaign_smoke_task0_smoke,46,ph2_c0,2,1,1,True,True,p5,"p5,p6",p6,1
campaign_smoke_task0_smoke,46,ph2_c1,2,1,0,True,True,p6,p6,,1
campaign_smoke_task0_smoke,46,ph3_c0,3,1,0,True,True,p4,"p0,p4",,1000000000000
campaign_smoke_task0_smoke,48,ph5_c0,5,1,0,True,True,p1,p1,,1
campaign_smoke_task0_smoke,49,ph1_c0,1,2,2,False,True,p4,"p0,p1,p4","p0,p1","1,1"
campaign_smoke_task0_smoke,49,ph2_c0,2,1,2,True,True,p3,"p0,p3,p4","p0,p4",3
campaign_smoke_task0_smoke,49,ph2_c1,2,1,1,True,True,p4,"p0,p4",p0,2
campaign_smoke_task0_smoke,49,ph3_c0,3,3,2,False,True,p0,"p0,p1,p3","p1,p3","2,2,2"
campaign_smoke_task0_smoke,49,ph4_c0,4,2,2,True,True,p2,"p2,p4,p5","p4,p5","2,3"
campaign_smoke_task0_smoke,49,ph5_c0,5,1,0,True,True,p4,p4,,1
campaign_smoke_task0_smoke,49,ph5_c1,5,2,2,False,True,p3,"p0,p1,p3","p0,p1","4,3"
campaign_smoke_task0_smoke,49,ph6_c0,6,2,1,False,True,p5,"p0,p4,p5",p4,"4,1"
campaign_smoke_task0_smoke,49,ph7_c0,7,1,2,True,True,p0,"p0,p1,p4","p1,p4",2
campaign_smoke_task0_smoke,49,ph7_c1,7,1,1,True,True,p4,"p1,p4",p1,3
campaign_smoke_task0_smoke,49,ph7_c2,7,1,0,True,True,p1,p1,,2
campaign_smoke_task0_smoke,49,ph8_c0,8,1,0,True,True,p5,"p0,p3,p5",,1000000000000
campaign_smoke_task0_smoke,50,ph1_c0,1,3,3,False,True,p8,"p1,p3,p7,p8","p1,p3,p7","3,3,5"
campaign_smoke_task0_smoke,50,ph2_c0,2,1,3,True,True,p3,"p0,p3,p6,p8","p0,p6,p8",6
campaign_smoke_task0_smoke,50,ph2_c1,2,1,2,True,True,p6,"p0,p6,p8","p0,p8",6
campaign_smoke_task0_smoke,50,ph3_c0,3,3,0,False,False,p1,"p0,p1,p3,p8",,"1000000000000,1000000000000,1000000000000"
campaign_smoke_task0_smoke,53,ph2_c0,2,1,0,True,True,p3,p3,,14
campaign_smoke_task0_smoke,54,ph1_c0,1,1,0,True,True,p2,"p0,p2,p7",,1000000000000
campaign_smoke_task0_smoke,55,ph1_c0,1,2,2,True,True,p3,"p3,p4,p6","p4,p6","3,5"
campaign_smoke_task0_smoke,55,ph2_c0,2,1,2,True,True,p7,"p1,p6,p7","p1,p6",5
campaign_smoke_task0_smoke,55,ph2_c1,2,1,1,True,True,p6,"p1,p6",p1,10
campaign_smoke_task0_smoke,55,ph3_c0,3,1,2,True,True,p0,"p0,p1,p5","p1,p5",12
campaign_smoke_task0_smoke,55,ph4_c0,4,1,2,True,True,p5,"p1,p2,p5","p1,p2",7
campaign_smoke_task0_smoke,55,ph5_c0,5,1,0,True,True,p7,"p1,p2,p7",,1000000000000
campaign_smoke_task0_smoke,56,ph3_c0,3,1,0,True,True,p0,p0,,11
campaign_smoke_task0_smoke,62,ph1_c0,1,1,0,True,True,p3,"p2,p3",,1000000000000
campaign_smoke_task0_smoke,62,ph2_c0,2,1,0,True,True,p2,p2,,16
campaign_smoke_task0_smoke,66,ph4_c0,4,1,0,True,True,p1,p1,,4
campaign_smoke_task0_smoke,66,ph5_c0,5,1,0,True,True,p0,p0,,1000000000000
campaign_smoke_task0_smoke,68,ph1_c0,1,2,0,False,False,p11,"p11,p2,p5,p6,p8",,"1000000000000,1000000000000"
campaign_smoke_task0_smoke,72,ph2_c0,2,1,1,True,True,p3,"p3,p5",p5,2
campaign_smoke_task0_smoke,72,ph5_c0,5,2,0,False,False,p2,"p2,p5",,"1000000000000,1000000000000"
campaign_smoke_task0_smoke,72,ph6_c0,6,1,0,True,True,p5,"p0,p5",,1000000000000
campaign_smoke_task0_smoke,76,ph1_c0,1,1,6,True,True,p6,"p1,p15,p4,p5,p6,p8,p9","p1,p15,p4,p5,p8,p9",1
campaign_smoke_task0_smoke,76,ph1_c1,1,2,5,False,True,p4,"p1,p15,p4,p5,p8,p9","p1,p15,p5,p8,p9","5,3"
campaign_smoke_task0_smoke,76,ph1_c2,1,2,3,True,True,p9,"p1,p15,p5,p9","p1,p15,p5","3,4"
campaign_smoke_task0_smoke,76,ph1_c3,1,1,1,True,True,p5,"p1,p5",p1,5
campaign_smoke_task0_smoke,76,ph2_c0,2,1,6,True,True,p1,"p1,p2,p4,p6,p7,p8,p9","p2,p4,p6,p7,p8,p9",4
campaign_smoke_task0_smoke,76,ph2_c1,2,1,4,True,True,p4,"p2,p4,p6,p7,p8,p9","p2,p6,p7,p8",10
campaign_smoke_task0_smoke,76,ph2_c2,2,1,4,True,True,p9,"p2,p6,p7,p8,p9","p2,p6,p7,p8",6
campaign_smoke_task0_smoke,76,ph2_c3,2,1,3,True,True,p8,"p2,p6,p7,p8","p2,p6,p7",7
campaign_smoke_task0_smoke,76,ph3_c0,3,1,6,True,True,p15,"p10,p15,p2,p3,p6,p7,p9","p10,p2,p3,p6,p7,p9",8
campaign_smoke_task0_smoke,76,ph3_c1,3,1,5,True,True,p7,"p10,p2,p3,p6,p7,p9","p10,p2,p3,p6,p9",7
campaign_smoke_task0_smoke,76,ph3_c2,3,1,4,True,True,p10,"p10,p2,p3,p6,p9","p2,p3,p6,p9",9
campaign_smoke_task0_smoke,76,ph4_c0,4,1,6,True,True,p9,"p17,p2,p3,p5,p6,p8,p9","p17,p2,p3,p5,p6,p8",12
campaign_smoke_task0_smoke,76,ph4_c1,4,2,5,True,True,p6,"p17,p2,p3,p5,p6,p8","p17,p2,p3,p5,p8","14,15"
campaign_smoke_task0_smoke,76,ph5_c0,5,1,6,True,True,p17,"p0,p12,p17,p2,p3,p7,p8","p0,p12,p2,p3,p7,p8",15
campaign_smoke_task0_smoke,76,ph5_c1,5,1,0,True,True,p8,"p0,p12,p2,p3,p7,p8",,1000000000000
campaign_smoke_task0_smoke,76,ph5_c2,5,1,0,True,True,p2,"p0,p12,p2,p3,p7",,1000000000000
campaign_smoke_task0_smoke,76,ph6_c0,6,3,0,False,False,p12,"p0,p12,p3,p7",,"1000000000000,1000000000000,1000000000000"
campaign_smoke_task0_smoke,76,ph6_c1,6,1,0,True,True,p15,"p0,p11,p15,p3,p7",,1000000000000
campaign_smoke_task0_smoke,80,ph2_c0,2,1,0,True,True,p3,"p3,p6",,5
campaign_smoke_task0_smoke,81,ph1_c0,1,1,2,True,True,p1,"p1,p5,p8","p5,p8",1
campaign_smoke_task0_smoke,81,ph1_c1,1,1,0,True,True,p5,p5,,1
campaign_smoke_task0_smoke,81,ph2_c0,2,1,1,True,True,p2,"p1,p2",p1,4
campaign_smoke_task0_smoke,81,ph2_c1,2,1,0,True,True,p1,p1,,2
campaign_smoke_task0_smoke,81,ph3_c0,3,1,2,True,True,p0,"p0,p5,p8","p5,p8",2
campaign_smoke_task0_smoke,81,ph4_c0,4,1,2,True,True,p1,"p1,p5,p8","p5,p8",5
campaign_smoke_task0_smoke,81,ph4_c1,4,1,1,True,True,p5,"p5,p8",p8,6
campaign_smoke_task0_smoke,81,ph6_c0,6,1,2,True,True,p3,"p3,p8,p9","p8,p9",21
campaign_smoke_task0_smoke,81,ph7_c0,7,1,0,True,True,p8,"p4,p8,p9",,1000000000000
campaign_smoke_task0_smoke,81,ph8_c0,8,2,0,False,False,p1,"p1,p4,p9",,"1000000000000,1000000000000"
campaign_smoke_task0_smoke,81,ph9_c0,9,2,0,False,False,p9,"p6,p7,p9",,"1000000000000,1000000000000"
campaign_smoke_task0_smoke,82,ph2_c0,2,1,0,True,True,p2,p2,,6
campaign_smoke_task0_smoke,82,ph4_c0,4,1,0,True,True,p5,p5,,1000000000000
campaign_smoke_task0_smoke,83,ph1_c0,1,2,6,True,True,p11,"p1,p11,p12,p15,p17,p2,p9","p1,p12,p15,p17,p2,p9","2,8"
campaign_smoke_task0_smoke,83,ph1_c1,1,1,4,True,True,p15,"p1,p15,p17,p2,p9","p1,p17,p2,p9",4
campaign_smoke_task0_smoke,83,ph1_c2,1,1,3,True,True,p17,"p1,p17,p2,p9","p1,p2,p9",10
campaign_smoke_task0_smoke,83,ph2_c0,2,1,2,True,True,p9,"p1,p2,p9","p1,p2",6
campaign_smoke_task0_smoke,83,ph2_c1,2,1,0,True,True,p1,"p1,p10,p11,p15,p2,p3,p5",,1000000000000
campaign_smoke_task0_smoke,83,ph2_c2,2,1,0,True,True,p2,"p10,p11,p15,p2,p3,p5",,1000000000000
campaign_smoke_task0_smoke,83,ph2_c3,2,1,0,True,True,p5,"p10,p11,p15,p3,p5",,1000000000000
campaign_smoke_task0_smoke,83,ph2_c4,2,1,0,True,True,p11,"p10,p11,p15,p3",,1000000000000
campaign_smoke_task0_smoke,83,ph2_c5,2,1,0,True,True,p10,"p10,p15,p3",,1000000000000
campaign_smoke_task0_smoke,85,ph2_c0,2,1,0,True,True,p5,p5,,21
campaign_smoke_task0_smoke,86,ph1_c0,1,1,0,True,True,p9,"p0,p1,p3,p5,p7,p9",,26
campaign_smoke_task0_smoke,86,ph2_c0,2,1,0,True,True,p8,"p0,p4,p8",,39
campaign_smoke_task0_smoke,87,ph1_c0,1,1,0,True,True,p1,"p0,p1,p6,p7",,28
campaign_smoke_task0_smoke,89,ph1_c0,1,2,3,False,True,p7,"p5,p6,p7,p8","p5,p6,p8","1,1"
campaign_smoke_task0_smoke,89,ph1_c1,1,1,1,True,True,p5,"p5,p8",p8,1
campaign_smoke_task0_smoke,89,ph1_c2,1,1,0,True,True,p8,p8,,1
campaign_smoke_task0_smoke,89,ph2_c0,2,1,2,True,True,p2,"p2,p4,p7","p4,p7",1
campaign_smoke_task0_smoke,89,ph3_c0,3,1,0,True,True,p7,p7,,3
campaign_smoke_task0_smoke,89,ph3_c1,3,1,3,True,True,p5,"p2,p4,p5,p6","p2,p4,p6",6
campaign_smoke_task0_smoke,89,ph4_c0,4,3,3,False,True,p6,"p2,p4,p6,p7","p2,p4,p7","4,4,7"
campaign_smoke_task0_smoke,89,ph5_c0,5,1,3,True,True,p2,"p0,p1,p2,p5","p0,p1,p5",5
campaign_smoke_task0_smoke,89,ph5_c1,5,1,2,True,True,p0,"p0,p1,p5","p1,p5",7
campaign_smoke_task0_smoke,89,ph6_c0,6,1,2,True,True,p7,"p1,p5,p6,p7","p1,p5",8
campaign_smoke_task0_smoke,89,ph6_c1,6,1,2,True,True,p6,"p1,p5,p6","p1,p5",5
campaign_smoke_task0_smoke,89,ph6_c2,6,1,1,True,True,p5,"p1,p5",p1,7
campaign_smoke_task0_smoke,89,ph7_c0,7,3,3,False,True,p1,"p1,p2,p3,p8","p2,p3,p8","4,4,4"
campaign_smoke_task0_smoke,89,ph8_c0,8,1,3,True,True,p2,"p2,p4,p5,p6","p4,p5,p6",4
campaign_smoke_task0_smoke,89,ph8_c1,8,2,1,False,True,p6,"p4,p5,p6",p5,"5,3"
campaign_smoke_task0_smoke,89,ph9_c0,9,1,3,True,True,p3,"p1,p3,p5,p7","p1,p5,p7",4
campaign_smoke_task0_smoke,89,ph10_c0,10,1,0,True,True,p7,"p1,p5,p7",,1000000000000
campaign_smoke_task0_smoke,89,ph10_c1,10,2,0,False,False,p5,"p1,p3,p5,p6",,"1000000000000,1000000000000"
campaign_smoke_task0_smoke,91,ph1_c0,1,2,0,False,False,p9,"p10,p16,p2,p5,p7,p9",,"73,43"
campaign_smoke_task0_smoke,91,ph1_c1,1,1,0,True,True,p10,"p10,p2",,27
campaign_smoke_task0_smoke,98,ph1_c0,1,1,2,True,True,p0,"p0,p3,p5","p3,p5",2
campaign_smoke_task0_smoke,98,ph1_c1,1,2,1,False,True,p3,"p3,p5",p5,"2,1"
campaign_smoke_task0_smoke,98,ph2_c0,2,1,1,True,True,p3,"p1,p3",p1,2
campaign_smoke_task0_smoke,98,ph2_c1,2,1,0,True,True,p1,p1,,1
campaign_smoke_task0_smoke,98,ph3_c0,3,1,2,True,True,p3,"p0,p2,p3","p0,p2",3
campaign_smoke_task0_smoke,98,ph3_c1,3,1,1,True,True,p2,"p0,p2",p0,2
campaign_smoke_task0_smoke,98,ph4_c0,4,1,2,True,True,p4,"p0,p1,p4","p0,p1",4
campaign_smoke_task0_smoke,98,ph4_c1,4,1,1,True,True,p1,"p0,p1",p0,1
campaign_smoke_task0_smoke,98,ph5_c0,5,1,2,True,True,p0,"p0,p4,p5","p4,p5",9
campaign_smoke_task0_smoke,98,ph5_c1,5,1,1,True,True,p5,"p4,p5",p4,3
campaign_smoke_task0_smoke,98,ph6_c0,6,2,0,False,False,p0,"p0,p1,p4",,"1000000000000,1000000000000"
campaign_smoke_task0_smoke,101,ph1_c0,1,2,0,False,False,p10,"p1,p10,p11",,"1000000000000,1000000000000"
campaign_smoke_task0_smoke,102,ph1_c0,1,1,0,True,True,p1,"p1,p3,p6",,6
campaign_smoke_task0_smoke,102,ph4_c0,4,1,0,True,True,p6,"p1,p6",,1000000000000
campaign_smoke_task0_smoke,108,ph1_c0,1,1,1,True,True,p0,"p0,p2",p2,7
campaign_smoke_task0_smoke,108,ph4_c0,4,2,1,False,True,p2,"p2,p6",p6,"13,13"
campaign_smoke_task0_smoke,108,ph5_c0,5,1,1,True,True,p3,"p1,p3",p1,7
campaign_smoke_task0_smoke,108,ph6_c0,6,1,0,True,True,p1,"p0,p1",,1000000000000
campaign_smoke_task0_smoke,111,ph1_c0,1,1,0,True,True,p2,"p2,p4",,8
campaign_smoke_task0_smoke,111,ph3_c0,3,1,0,True,True,p2,p2,,6
campaign_smoke_task0_smoke,113,ph1_c0,1,1,2,True,True,p3,"p1,p3,p4","p1,p4",1
campaign_smoke_task0_smoke,113,ph1_c1,1,1,1,True,True,p1,"p1,p4",p4,2
campaign_smoke_task0_smoke,113,ph2_c0,2,2,2,False,True,p0,"p0,p2,p3","p2,p3","1,1"
campaign_smoke_task0_smoke,113,ph2_c1,2,1,0,True,True,p2,p2,,1
campaign_smoke_task0_smoke,113,ph3_c0,3,1,2,True,True,p4,"p1,p3,p4","p1,p3",1
campaign_smoke_task0_smoke,113,ph3_c1,3,1,1,True,True,p3,"p1,p3",p1,2
campaign_smoke_task0_smoke,113,ph3_c2,3,1,0,True,True,p1,p1,,2
campaign_smoke_task0_smoke,114,ph5_c0,5,1,0,True,True,p2,"p0,p2",,1000000000000
campaign_smoke_task0_smoke,115,ph1_c0,1,3,6,False,True,p2,"p1,p2,p3,p4,p5,p7,p8","p1,p3,p4,p5,p7,p8","1,1,1"
campaign_smoke_task0_smoke,115,ph1_c1,1,1,2,True,True,p3,"p1,p3,p8","p1,p8",1
campaign_smoke_task0_smoke,115,ph1_c2,1,1,1,True,True,p8,"p1,p8",p1,1
campaign_smoke_task0_smoke,115,ph1_c3,1,1,0,True,True,p1,p1,,1
campaign_smoke_task0_smoke,115,ph2_c0,2,1,5,True,True,p0,"p0,p2,p3,p4,p6,p7,p8","p2,p4,p6,p7,p8",2
campaign_smoke_task0_smoke,115,ph2_c1,2,1,4,True,True,p2,"p2,p4,p6,p7,p8","p4,p6,p7,p8",1
campaign_smoke_task0_smoke,115,ph2_c2,2,2,3,False,True,p4,"p4,p6,p7,p8","p6,p7,p8","1,1"
campaign_smoke_task0_smoke,115,ph2_c3,2,1,0,True,True,p7,p7,,1
campaign_smoke_task0_smoke,115,ph3_c0,3,1,4,True,True,p2,"p2,p3,p4,p6,p8","p3,p4,p6,p8",1
campaign_smoke_task0_smoke,115,ph3_c1,3,1,3,True,True,p8,"p3,p4,p6,p8","p3,p4,p6",1
campaign_smoke_task0_smoke,115,ph3_c2,3,1,0,True,True,p4,"p3,p4,p6",,1000000000000
campaign_smoke_task0_smoke,116,ph1_c0,1,1,0,True,True,p3,"p3,p4",,1000000000000
campaign_smoke_task0_smoke,119,ph2_c0,2,2,0,False,False,p0,"p0,p4,p6,p7,p9",,"18,15"
campaign_smoke_task0_smoke,123,ph1_c0,1,1,0,True,True,p5,"p4,p5,p6,p9",,23
campaign_smoke_task0_smoke,124,ph1_c0,1,1,4,True,True,p3,"p0,p1,p3,p5,p7","p0,p1,p5,p7",1
campaign_smoke_task0_smoke,124,ph1_c1,1,1,3,True,True,p7,"p0,p1,p5,p7","p0,p1,p5",1
campaign_smoke_task0_smoke,124,ph1_c2,1,2,2,False,True,p1,"p0,p1,p5","p0,p5","1,1"
campaign_smoke_task0_smoke,124,ph1_c3,1,1,0,True,True,p0,p0,,5
campaign_smoke_task0_smoke,124,ph2_c0,2,2,4,True,True,p6,"p1,p3,p5,p6,p7","p1,p3,p5,p7","3,4"
campaign_smoke_task0_smoke,124,ph2_c1,2,1,2,True,True,p1,"p1,p5,p7","p5,p7",2
campaign_smoke_task0_smoke,124,ph2_c2,2,1,1,True,True,p5,"p5,p7",p7,2
campaign_smoke_task0_smoke,124,ph3_c0,3,1,4,True,True,p4,"p0,p2,p3,p4,p7","p0,p2,p3,p7",2
campaign_smoke_task0_smoke,124,ph3_c1,3,1,3,True,True,p0,"p0,p2,p3,p7","p2,p3,p7",4
campaign_smoke_task0_smoke,124,ph3_c2,3,1,2,True,True,p2,"p2,p3,p7","p3,p7",4
campaign_smoke_task0_smoke,124,ph3_c3,3,1,0,True,True,p3,"p3,p7",,1000000000000
campaign_smoke_task0_smoke,125,ph1_c0,1,1,0,True,True,p2,p2,,4
campaign_smoke_task0_smoke,125,ph3_c0,3,1,0,True,True,p5,p5,,4
campaign_smoke_task0_smoke,125,ph4_c0,4,1,0,True,True,p2,p2,,11
campaign_smoke_task0_smoke,125,ph6_c0,6,1,0,True,True,p1,p1,,1000000000000
campaign_smoke_task0_smoke,125,ph8_c0,8,1,0,True,True,p0,p0,,1000000000000
campaign_smoke_task0_smoke,126,ph1_c0,1,2,4,False,True,p6,"p1,p2,p6,p7,p9","p1,p2,p7,p9","1,1"
