weighting,scope,horizon,cell_count,decisions,candidate_rows,all_tied_fraction,discriminative_fraction,random_optimal_probability,mean_random_regret
DECISION_MICRO,EXCLUDING_WIKI2018,16,16,588242,68752064,0.49016731209264214,0.5098326879073578,0.9825125517006607,0.017698013477021362
DECISION_MICRO,EXCLUDING_WIKI2018,32,16,507368,57505792,0.4938309077434919,0.5061690922565081,0.9797935743878211,0.02114671020344208
DECISION_MICRO,EXCLUDING_WIKI2018,64,16,507368,57505792,0.4541319121426657,0.5458680878573343,0.9710848514416558,0.03237600869832154
DECISION_MICRO,EXCLUDING_WIKI2018,128,16,507368,57505792,0.4372881222308068,0.5627118777691932,0.9609110999683662,0.051129570277392344
