job_label,instance_id,mode,ranking_mode,k,trace_len,trace,lemma,chain_id,phase,damage_D,I_size,lemma1_chain_monotone,lemma2_head_bound,head_victim_e1,head_stale_set,I_set,a_values
campaign_r1_task4_random,2,random,adv_bias,6,82,"p3,p1,p5,p6,p6,p2,p3,p3,p4,p2,p2,p4,p5,p6,p5,p6,p2,p5,p5,p2,p6,p2,p4,p0,p5,p5,p2,p5,p1,p4,p2,p1,p5,p3,p4,p2,p2,p5,p0,p2,p0,p2,p4,p4,p0,p0,p4,p4,p5,p2,p2,p2,p2,p4,p4,p2,p2,p1,p3,p3,p3,p3,p2,p4,p2,p4,p2,p4,p1,p1,p6,p6,p3,p3,p6,p6,p4,p4,p3,p1,p6,p3",lemma1_chain_monotone,ph1_c1,1,2,3,False,True,p1,"p1,p3,p4,p6","p3,p4,p6","1,1"
campaign_r1_task4_random,3,random,adv_bias,8,148,"p5,p5,p5,p5,p6,p5,p7,p7,p3,p1,p5,p7,p1,p8,p1,p5,p1,p7,p5,p5,p7,p3,p4,p3,p1,p7,p5,p5,p1,p4,p4,p4,p1,p7,p7,p4,p7,p7,p5,p4,p4,p1,p4,p4,p1,p7,p4,p5,p3,p0,p3,p4,p3,p4,p4,p1,p1,p1,p1,p0,p1,p2,p8,p3,p8,p8,p3,p1,p1,p1,p0,p1,p7,p0,p8,p7,p1,p2,p3,p0,p1,p3,p6,p0,p8,p6,p1,p0,p2,p2,p2,p0,p8,p3,p4,p3,p2,p0,p1,p0,p2,p2,p2,p3,p2,p3,p2,p1,p8,p3,p0,p3,p2,p0,p7,p7,p2,p0,p2,p7,p0,p0,p3,p3,p0,p0,p3,p2,p0,p3,p7,p7,p7,p3,p7,p3,p3,p3,p0,p0,p3,p0,p3,p3,p7,p1,p0,p7",lemma1_chain_monotone,ph1_c1,1,3,5,False,True,p1,"p0,p1,p4,p5,p6,p7","p0,p4,p5,p6,p7","1,3,2"
campaign_r1_task4_random,5,random,adv_bias,6,45,"p3,p3,p3,p5,p1,p6,p1,p1,p5,p5,p3,p1,p5,p3,p0,p0,p6,p1,p0,p0,p0,p1,p0,p0,p0,p5,p5,p5,p7,p5,p1,p7,p4,p0,p0,p7,p1,p0,p0,p5,p6,p7,p2,p7,p6",lemma1_chain_monotone,ph1_c0,1,2,4,False,True,p7,"p1,p3,p5,p6,p7","p1,p3,p5,p6","2,1"
campaign_r1_task4_random,5,random,adv_bias,6,45,"p3,p3,p3,p5,p1,p6,p1,p1,p5,p5,p3,p1,p5,p3,p0,p0,p6,p1,p0,p0,p0,p1,p0,p0,p0,p5,p5,p5,p7,p5,p1,p7,p4,p0,p0,p7,p1,p0,p0,p5,p6,p7,p2,p7,p6",lemma1_chain_monotone,ph1_c1,1,2,2,False,True,p5,"p3,p5,p6","p3,p6","2,1"
campaign_r1_task4_random,5,random,adv_bias,6,45,"p3,p3,p3,p5,p1,p6,p1,p1,p5,p5,p3,p1,p5,p3,p0,p0,p6,p1,p0,p0,p0,p1,p0,p0,p0,p5,p5,p5,p7,p5,p1,p7,p4,p0,p0,p7,p1,p0,p0,p5,p6,p7,p2,p7,p6",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p1,"p0,p1,p3,p4,p5",,"1000000000000,1000000000000"
campaign_r1_task4_random,5,random,adv_bias,6,45,"p3,p3,p3,p5,p1,p6,p1,p1,p5,p5,p3,p1,p5,p3,p0,p0,p6,p1,p0,p0,p0,p1,p0,p0,p0,p5,p5,p5,p7,p5,p1,p7,p4,p0,p0,p7,p1,p0,p0,p5,p6,p7,p2,p7,p6",lemma2_head_bound,ph2_c0,2,2,0,False,False,p1,"p0,p1,p3,p4,p5",,"1000000000000,1000000000000"
campaign_r1_task4_random,13,random,adv_bias,5,52,"p2,p5,p5,p5,p0,p5,p1,p3,p3,p5,p2,p5,p4,p1,p2,p2,p2,p1,p5,p5,p2,p2,p2,p2,p2,p2,p1,p4,p4,p0,p0,p2,p0,p2,p4,p4,p3,p1,p2,p0,p3,p5,p0,p3,p0,p3,p4,p5,p0,p5,p3,p5",lemma1_chain_monotone,ph2_c0,2,2,3,False,True,p2,"p0,p2,p4,p5","p0,p4,p5","1,1"
campaign_r1_task4_random,18,random,adv_bias,6,104,"p0,p2,p0,p0,p0,p0,p5,p2,p4,p2,p0,p0,p0,p0,p0,p2,p6,p6,p4,p4,p2,p2,p4,p4,p4,p4,p6,p0,p2,p4,p0,p2,p0,p4,p6,p0,p6,p0,p4,p2,p2,p6,p4,p6,p0,p6,p2,p4,p2,p4,p0,p4,p5,p6,p6,p6,p4,p2,p1,p5,p1,p6,p6,p1,p0,p6,p0,p1,p1,p3,p1,p0,p6,p3,p4,p0,p2,p0,p2,p3,p6,p0,p0,p3,p0,p4,p2,p2,p0,p0,p0,p0,p4,p0,p0,p4,p0,p4,p0,p0,p0,p4,p0,p4",lemma1_chain_monotone,ph1_c0,1,2,4,False,True,p0,"p0,p2,p4,p5,p6","p2,p4,p5,p6","1,1"
campaign_r1_task4_random,30,random,near_tie,4,54,"p4,p5,p5,p5,p5,p4,p5,p5,p5,p4,p5,p5,p0,p5,p6,p4,p5,p4,p2,p2,p0,p1,p4,p0,p7,p1,p2,p2,p4,p7,p2,p4,p0,p0,p2,p5,p2,p3,p2,p5,p2,p0,p0,p0,p7,p6,p2,p4,p2,p7,p0,p6,p3,p6",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p4,"p4,p7",,"12,7"
campaign_r1_task4_random,30,random,near_tie,4,54,"p4,p5,p5,p5,p5,p4,p5,p5,p5,p4,p5,p5,p0,p5,p6,p4,p5,p4,p2,p2,p0,p1,p4,p0,p7,p1,p2,p2,p4,p7,p2,p4,p0,p0,p2,p5,p2,p3,p2,p5,p2,p0,p0,p0,p7,p6,p2,p4,p2,p7,p0,p6,p3,p6",lemma2_head_bound,ph3_c0,3,2,0,False,False,p4,"p4,p7",,"12,7"
campaign_r1_task4_random,30,random,near_tie,4,54,"p4,p5,p5,p5,p5,p4,p5,p5,p5,p4,p5,p5,p0,p5,p6,p4,p5,p4,p2,p2,p0,p1,p4,p0,p7,p1,p2,p2,p4,p7,p2,p4,p0,p0,p2,p5,p2,p3,p2,p5,p2,p0,p0,p0,p7,p6,p2,p4,p2,p7,p0,p6,p3,p6",lemma1_chain_monotone,ph4_c0,4,2,0,False,False,p3,"p0,p2,p3",,"7,3"
campaign_r1_task4_random,30,random,near_tie,4,54,"p4,p5,p5,p5,p5,p4,p5,p5,p5,p4,p5,p5,p0,p5,p6,p4,p5,p4,p2,p2,p0,p1,p4,p0,p7,p1,p2,p2,p4,p7,p2,p4,p0,p0,p2,p5,p2,p3,p2,p5,p2,p0,p0,p0,p7,p6,p2,p4,p2,p7,p0,p6,p3,p6",lemma2_head_bound,ph4_c0,4,2,0,False,False,p3,"p0,p2,p3",,"7,3"
campaign_r1_task4_random,34,random,adv_bias,8,119,"p8,p8,p8,p15,p7,p9,p9,p9,p15,p9,p15,p8,p1,p3,p9,p3,p15,p15,p9,p15,p1,p1,p9,p3,p15,p15,p9,p8,p15,p15,p15,p15,p15,p15,p15,p15,p6,p1,p15,p1,p16,p8,p6,p0,p16,p15,p11,p15,p5,p15,p7,p9,p15,p16,p6,p9,p8,p4,p7,p4,p15,p9,p4,p15,p9,p0,p9,p4,p9,p11,p6,p7,p11,p9,p9,p15,p9,p11,p9,p7,p4,p15,p8,p11,p10,p0,p5,p10,p11,p11,p4,p15,p11,p1,p7,p11,p7,p1,p0,p0,p0,p0,p11,p11,p0,p11,p3,p11,p11,p0,p8,p11,p11,p4,p5,p11,p8,p11,p11",lemma1_chain_monotone,ph3_c0,3,2,6,False,True,p1,"p1,p16,p3,p6,p7,p8,p9","p16,p3,p6,p7,p8,p9","7,7"
campaign_r1_task4_random,38,random,near_tie,8,131,"p8,p8,p8,p9,p8,p8,p8,p4,p8,p9,p8,p8,p8,p9,p3,p8,p10,p8,p8,p3,p10,p8,p10,p8,p10,p8,p0,p8,p0,p8,p10,p8,p10,p8,p8,p10,p10,p9,p2,p10,p10,p16,p13,p3,p3,p8,p7,p10,p3,p3,p3,p6,p2,p7,p3,p10,p17,p10,p10,p3,p5,p3,p6,p10,p10,p3,p2,p10,p3,p10,p6,p2,p10,p10,p17,p7,p10,p10,p7,p2,p10,p10,p10,p10,p10,p6,p2,p10,p10,p10,p7,p10,p7,p4,p10,p10,p10,p10,p10,p9,p11,p2,p10,p3,p9,p11,p11,p9,p1,p10,p10,p1,p1,p10,p11,p10,p10,p5,p1,p10,p11,p10,p10,p10,p6,p10,p1,p9,p10,p10,p10",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p17,"p10,p17,p2,p3,p4,p5,p6",,"1000000000000,1000000000000"
campaign_r1_task4_random,38,random,near_tie,8,131,"p8,p8,p8,p9,p8,p8,p8,p4,p8,p9,p8,p8,p8,p9,p3,p8,p10,p8,p8,p3,p10,p8,p10,p8,p10,p8,p0,p8,p0,p8,p10,p8,p10,p8,p8,p10,p10,p9,p2,p10,p10,p16,p13,p3,p3,p8,p7,p10,p3,p3,p3,p6,p2,p7,p3,p10,p17,p10,p10,p3,p5,p3,p6,p10,p10,p3,p2,p10,p3,p10,p6,p2,p10,p10,p17,p7,p10,p10,p7,p2,p10,p10,p10,p10,p10,p6,p2,p10,p10,p10,p7,p10,p7,p4,p10,p10,p10,p10,p10,p9,p11,p2,p10,p3,p9,p11,p11,p9,p1,p10,p10,p1,p1,p10,p11,p10,p10,p5,p1,p10,p11,p10,p10,p10,p6,p10,p1,p9,p10,p10,p10",lemma2_head_bound,ph3_c0,3,2,0,False,False,p17,"p10,p17,p2,p3,p4,p5,p6",,"1000000000000,1000000000000"
campaign_r1_task4_random,41,random,noisy,8,71,"p1,p3,p3,p3,p5,p10,p11,p1,p11,p13,p3,p11,p3,p11,p11,p7,p0,p3,p11,p0,p0,p3,p1,p3,p10,p0,p3,p0,p7,p3,p1,p7,p0,p8,p4,p14,p5,p8,p10,p2,p1,p1,p4,p1,p3,p1,p9,p11,p9,p7,p10,p6,p8,p13,p4,p4,p0,p1,p8,p3,p5,p4,p11,p11,p1,p11,p4,p8,p1,p2,p14",lemma1_chain_monotone,ph1_c0,1,2,0,False,False,p13,"p1,p10,p11,p13,p3,p5,p7",,"19,14"
campaign_r1_task4_random,41,random,noisy,8,71,"p1,p3,p3,p3,p5,p10,p11,p1,p11,p13,p3,p11,p3,p11,p11,p7,p0,p3,p11,p0,p0,p3,p1,p3,p10,p0,p3,p0,p7,p3,p1,p7,p0,p8,p4,p14,p5,p8,p10,p2,p1,p1,p4,p1,p3,p1,p9,p11,p9,p7,p10,p6,p8,p13,p4,p4,p0,p1,p8,p3,p5,p4,p11,p11,p1,p11,p4,p8,p1,p2,p14",lemma2_head_bound,ph1_c0,1,2,0,False,False,p13,"p1,p10,p11,p13,p3,p5,p7",,"19,14"
campaign_r1_task4_random,42,random,adv_bias,4,22,"p3,p3,p6,p3,p1,p3,p2,p2,p4,p3,p6,p2,p0,p3,p2,p3,p4,p3,p0,p2,p3,p2",lemma1_chain_monotone,ph1_c0,1,2,2,False,True,p6,"p1,p2,p6","p1,p2","1,1"
