job_label,instance_id,lemma,k,ranking_mode,orig_trace_len,min_trace_len,orig_trace,min_trace
campaign_r1_task4_random,2,lemma1_chain_monotone,6,adv_bias,82,10,"p3,p1,p5,p6,p6,p2,p3,p3,p4,p2,p2,p4,p5,p6,p5,p6,p2,p5,p5,p2,p6,p2,p4,p0,p5,p5,p2,p5,p1,p4,p2,p1,p5,p3,p4,p2,p2,p5,p0,p2,p0,p2,p4,p4,p0,p0,p4,p4,p5,p2,p2,p2,p2,p4,p4,p2,p2,p1,p3,p3,p3,p3,p2,p4,p2,p4,p2,p4,p1,p1,p6,p6,p3,p3,p6,p6,p4,p4,p3,p1,p6,p3","p0,p5,p2,p1,p3,p6,p4,p1,p6,p3"
campaign_r1_task4_random,3,lemma1_chain_monotone,8,adv_bias,148,12,"p5,p5,p5,p5,p6,p5,p7,p7,p3,p1,p5,p7,p1,p8,p1,p5,p1,p7,p5,p5,p7,p3,p4,p3,p1,p7,p5,p5,p1,p4,p4,p4,p1,p7,p7,p4,p7,p7,p5,p4,p4,p1,p4,p4,p1,p7,p4,p5,p3,p0,p3,p4,p3,p4,p4,p1,p1,p1,p1,p0,p1,p2,p8,p3,p8,p8,p3,p1,p1,p1,p0,p1,p7,p0,p8,p7,p1,p2,p3,p0,p1,p3,p6,p0,p8,p6,p1,p0,p2,p2,p2,p0,p8,p3,p4,p3,p2,p0,p1,p0,p2,p2,p2,p3,p2,p3,p2,p1,p8,p3,p0,p3,p2,p0,p7,p7,p2,p0,p2,p7,p0,p0,p3,p3,p0,p0,p3,p2,p0,p3,p7,p7,p7,p3,p7,p3,p3,p3,p0,p0,p3,p0,p3,p3,p7,p1,p0,p7","p5,p6,p4,p1,p8,p2,p7,p3,p0,p3,p7,p1"
campaign_r1_task4_random,5,lemma1_chain_monotone,6,adv_bias,45,11,"p3,p3,p3,p5,p1,p6,p1,p1,p5,p5,p3,p1,p5,p3,p0,p0,p6,p1,p0,p0,p0,p1,p0,p0,p0,p5,p5,p5,p7,p5,p1,p7,p4,p0,p0,p7,p1,p0,p0,p5,p6,p7,p2,p7,p6","p3,p6,p5,p4,p7,p1,p0,p5,p2,p7,p6"
campaign_r1_task4_random,5,lemma1_chain_monotone,6,adv_bias,45,11,"p3,p3,p3,p5,p1,p6,p1,p1,p5,p5,p3,p1,p5,p3,p0,p0,p6,p1,p0,p0,p0,p1,p0,p0,p0,p5,p5,p5,p7,p5,p1,p7,p4,p0,p0,p7,p1,p0,p0,p5,p6,p7,p2,p7,p6","p3,p6,p5,p4,p7,p1,p0,p5,p2,p7,p6"
campaign_r1_task4_random,5,lemma1_chain_monotone,6,adv_bias,45,11,"p3,p3,p3,p5,p1,p6,p1,p1,p5,p5,p3,p1,p5,p3,p0,p0,p6,p1,p0,p0,p0,p1,p0,p0,p0,p5,p5,p5,p7,p5,p1,p7,p4,p0,p0,p7,p1,p0,p0,p5,p6,p7,p2,p7,p6","p3,p6,p5,p4,p7,p1,p0,p5,p2,p7,p6"
campaign_r1_task4_random,5,lemma2_head_bound,6,adv_bias,45,16,"p3,p3,p3,p5,p1,p6,p1,p1,p5,p5,p3,p1,p5,p3,p0,p0,p6,p1,p0,p0,p0,p1,p0,p0,p0,p5,p5,p5,p7,p5,p1,p7,p4,p0,p0,p7,p1,p0,p0,p5,p6,p7,p2,p7,p6","p3,p6,p0,p5,p1,p7,p4,p0,p1,p0,p5,p6,p7,p2,p7,p6"
campaign_r1_task4_random,13,lemma1_chain_monotone,5,adv_bias,52,11,"p2,p5,p5,p5,p0,p5,p1,p3,p3,p5,p2,p5,p4,p1,p2,p2,p2,p1,p5,p5,p2,p2,p2,p2,p2,p2,p1,p4,p4,p0,p0,p2,p0,p2,p4,p4,p3,p1,p2,p0,p3,p5,p0,p3,p0,p3,p4,p5,p0,p5,p3,p5","p5,p4,p1,p2,p3,p0,p3,p0,p3,p4,p5"
campaign_r1_task4_random,18,lemma1_chain_monotone,6,adv_bias,104,10,"p0,p2,p0,p0,p0,p0,p5,p2,p4,p2,p0,p0,p0,p0,p0,p2,p6,p6,p4,p4,p2,p2,p4,p4,p4,p4,p6,p0,p2,p4,p0,p2,p0,p4,p6,p0,p6,p0,p4,p2,p2,p6,p4,p6,p0,p6,p2,p4,p2,p4,p0,p4,p5,p6,p6,p6,p4,p2,p1,p5,p1,p6,p6,p1,p0,p6,p0,p1,p1,p3,p1,p0,p6,p3,p4,p0,p2,p0,p2,p3,p6,p0,p0,p3,p0,p4,p2,p2,p0,p0,p0,p0,p4,p0,p0,p4,p0,p4,p0,p0,p0,p4,p0,p4","p5,p1,p4,p2,p6,p0,p3,p2,p0,p4"
campaign_r1_task4_random,30,lemma1_chain_monotone,4,near_tie,54,8,"p4,p5,p5,p5,p5,p4,p5,p5,p5,p4,p5,p5,p0,p5,p6,p4,p5,p4,p2,p2,p0,p1,p4,p0,p7,p1,p2,p2,p4,p7,p2,p4,p0,p0,p2,p5,p2,p3,p2,p5,p2,p0,p0,p0,p7,p6,p2,p4,p2,p7,p0,p6,p3,p6","p3,p5,p0,p7,p2,p4,p2,p6"
campaign_r1_task4_random,30,lemma2_head_bound,4,near_tie,54,8,"p4,p5,p5,p5,p5,p4,p5,p5,p5,p4,p5,p5,p0,p5,p6,p4,p5,p4,p2,p2,p0,p1,p4,p0,p7,p1,p2,p2,p4,p7,p2,p4,p0,p0,p2,p5,p2,p3,p2,p5,p2,p0,p0,p0,p7,p6,p2,p4,p2,p7,p0,p6,p3,p6","p3,p5,p0,p7,p2,p4,p2,p6"
