job_label,instance_id,lemma,k,ranking_mode,orig_trace_len,min_trace_len,orig_trace,min_trace
campaign_r1_task11_random,2,lemma1_chain_monotone,5,noisy,28,8,"p7,p7,p1,p3,p7,p1,p5,p7,p11,p1,p0,p3,p10,p0,p5,p5,p5,p5,p6,p5,p2,p3,p10,p4,p8,p3,p9,p8","p6,p5,p2,p10,p4,p3,p9,p8"
campaign_r1_task11_random,2,lemma2_head_bound,5,noisy,28,8,"p7,p7,p1,p3,p7,p1,p5,p7,p11,p1,p0,p3,p10,p0,p5,p5,p5,p5,p6,p5,p2,p3,p10,p4,p8,p3,p9,p8","p6,p5,p2,p10,p4,p3,p9,p8"
campaign_r1_task11_random,9,lemma1_chain_monotone,8,noisy,149,12,"p1,p1,p10,p10,p10,p1,p10,p1,p1,p1,p1,p11,p1,p9,p1,p10,p1,p2,p1,p1,p1,p1,p1,p1,p10,p5,p2,p1,p10,p2,p1,p2,p1,p1,p1,p12,p1,p2,p2,p1,p2,p1,p1,p2,p1,p1,p2,p1,p1,p1,p1,p12,p1,p12,p1,p1,p1,p1,p1,p12,p2,p1,p11,p2,p6,p11,p2,p0,p11,p1,p1,p1,p1,p1,p0,p12,p11,p11,p11,p1,p11,p1,p1,p1,p0,p17,p1,p1,p9,p1,p12,p9,p1,p5,p5,p15,p1,p5,p11,p9,p5,p1,p12,p11,p11,p5,p1,p3,p5,p9,p0,p0,p1,p9,p1,p5,p3,p3,p5,p9,p3,p5,p1,p5,p0,p0,p9,p9,p3,p0,p9,p8,p3,p0,p4,p9,p3,p4,p0,p0,p9,p8,p3,p9,p9,p9,p11,p0,p0","p17,p15,p11,p12,p1,p5,p0,p9,p3,p4,p8,p3"
campaign_r1_task11_random,9,lemma2_head_bound,8,noisy,149,12,"p1,p1,p10,p10,p10,p1,p10,p1,p1,p1,p1,p11,p1,p9,p1,p10,p1,p2,p1,p1,p1,p1,p1,p1,p10,p5,p2,p1,p10,p2,p1,p2,p1,p1,p1,p12,p1,p2,p2,p1,p2,p1,p1,p2,p1,p1,p2,p1,p1,p1,p1,p12,p1,p12,p1,p1,p1,p1,p1,p12,p2,p1,p11,p2,p6,p11,p2,p0,p11,p1,p1,p1,p1,p1,p0,p12,p11,p11,p11,p1,p11,p1,p1,p1,p0,p17,p1,p1,p9,p1,p12,p9,p1,p5,p5,p15,p1,p5,p11,p9,p5,p1,p12,p11,p11,p5,p1,p3,p5,p9,p0,p0,p1,p9,p1,p5,p3,p3,p5,p9,p3,p5,p1,p5,p0,p0,p9,p9,p3,p0,p9,p8,p3,p0,p4,p9,p3,p4,p0,p0,p9,p8,p3,p9,p9,p9,p11,p0,p0","p17,p15,p11,p12,p1,p5,p0,p9,p3,p4,p8,p3"
campaign_r1_task11_random,12,lemma1_chain_monotone,5,adv_bias,80,11,"p4,p1,p4,p4,p0,p5,p4,p4,p4,p2,p5,p3,p5,p4,p3,p0,p0,p4,p3,p4,p1,p1,p1,p1,p1,p4,p4,p1,p3,p1,p2,p2,p2,p1,p2,p4,p2,p2,p3,p2,p1,p2,p1,p3,p5,p0,p5,p5,p5,p3,p2,p2,p2,p2,p2,p2,p2,p3,p2,p3,p2,p2,p3,p2,p6,p0,p3,p5,p2,p3,p0,p0,p6,p3,p5,p0,p0,p2,p2,p3","p1,p2,p0,p6,p3,p5,p0,p0,p2,p2,p3"
campaign_r1_task11_random,12,lemma1_chain_monotone,5,adv_bias,80,11,"p4,p1,p4,p4,p0,p5,p4,p4,p4,p2,p5,p3,p5,p4,p3,p0,p0,p4,p3,p4,p1,p1,p1,p1,p1,p4,p4,p1,p3,p1,p2,p2,p2,p1,p2,p4,p2,p2,p3,p2,p1,p2,p1,p3,p5,p0,p5,p5,p5,p3,p2,p2,p2,p2,p2,p2,p2,p3,p2,p3,p2,p2,p3,p2,p6,p0,p3,p5,p2,p3,p0,p0,p6,p3,p5,p0,p0,p2,p2,p3","p1,p2,p0,p6,p3,p5,p0,p0,p2,p2,p3"
campaign_r1_task11_random,12,lemma2_head_bound,5,adv_bias,80,44,"p4,p1,p4,p4,p0,p5,p4,p4,p4,p2,p5,p3,p5,p4,p3,p0,p0,p4,p3,p4,p1,p1,p1,p1,p1,p4,p4,p1,p3,p1,p2,p2,p2,p1,p2,p4,p2,p2,p3,p2,p1,p2,p1,p3,p5,p0,p5,p5,p5,p3,p2,p2,p2,p2,p2,p2,p2,p3,p2,p3,p2,p2,p3,p2,p6,p0,p3,p5,p2,p3,p0,p0,p6,p3,p5,p0,p0,p2,p2,p3","p1,p5,p2,p4,p0,p3,p4,p1,p4,p1,p3,p1,p2,p1,p4,p2,p3,p2,p1,p2,p3,p0,p5,p3,p2,p3,p2,p3,p2,p3,p2,p6,p0,p3,p5,p2,p3,p0,p6,p3,p5,p0,p2,p3"
campaign_r1_task11_random,17,lemma1_chain_monotone,4,near_tie,24,8,"p8,p5,p8,p6,p3,p3,p5,p8,p5,p5,p4,p4,p4,p2,p0,p2,p4,p5,p2,p2,p4,p4,p2,p3","p6,p3,p8,p5,p2,p0,p4,p2"
campaign_r1_task11_random,17,lemma2_head_bound,4,near_tie,24,8,"p8,p5,p8,p6,p3,p3,p5,p8,p5,p5,p4,p4,p4,p2,p0,p2,p4,p5,p2,p2,p4,p4,p2,p3","p6,p3,p8,p5,p2,p0,p4,p2"
campaign_r1_task11_random,18,lemma1_chain_monotone,5,adv_bias,65,8,"p0,p0,p0,p2,p4,p3,p0,p3,p3,p0,p3,p7,p3,p3,p1,p3,p3,p3,p11,p0,p8,p8,p3,p2,p6,p5,p0,p2,p7,p6,p1,p8,p7,p0,p0,p7,p6,p0,p10,p2,p7,p6,p7,p1,p5,p0,p1,p6,p8,p8,p7,p1,p1,p1,p1,p1,p2,p1,p1,p2,p1,p1,p4,p7,p1","p0,p1,p6,p8,p2,p4,p7,p1"
